amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation 
114-1860761-4797868	114-1860761-4797868	2018-06-15T02:01:12+00:00	2018-06-15T22:30:13+00:00	Shipped	Amazon	Amazon.com			SecondDay	Women Bras On Sale Plus Size Every Day Sports Bra Red 38	N039YR038	B074K3YM47	Shipped	1	USD	9.99								SOCIAL CIRCLE	GA	30025-4904	US		false		
114-2158712-9537801	114-2158712-9537801	2018-06-15T00:16:49+00:00	2018-06-18T14:36:44+00:00	Shipped	Amazon	Amazon.com			Standard	HuXang Cloth Womens Fold Over Waist Solid Ruffled Flare Palazzo Pants Capris(Pink,M)	JBL-QFFMR5M	B073F2QMQK	Shipped	1	USD	20.9		2.45						SANTA BARBARA	CA	93101-3101	US		false		
113-1266863-5846630	113-1266863-5846630	2018-06-14T21:27:37+00:00	2018-06-16T21:03:38+00:00	Shipped	Amazon	Amazon.com			SecondDay	Womens Yoga Sport Bra For Free Bra Red 34	N2716YR034	B074QDS9ZN	Shipped	1	USD	9.99								Charlotte	Nc	28277	US		false		
114-1821913-0950665	114-1821913-0950665	2018-06-13T23:13:01+00:00	2018-06-15T09:52:42+00:00	Shipped	Amazon	Amazon.com			SecondDay	ZAIAI Women's Parka Winter Coat Overcoat Long Down Jacket Outwear Beige M	MY71107MSM	B0761NJPNM	Shipped	1	USD	42.99								ALPHARETTA	GA	30005-8963	US		false		
114-9411324-3119450	114-9411324-3119450	2018-06-13T19:44:28+00:00	2018-06-14T21:24:32+00:00	Shipped	Amazon	Amazon.com			NextDay	ZAIAI Women Sexy Lingerie For Women For Sex, Lace Bodysuit Mesh Babydoll Halter Chemise Strapped Outfits Black1	DDHNYK0	B074FP8NZF	Shipped	1	USD	15.99		3.99						MIRAMAR	FL	33027-4543	US		false		
111-2935617-8054611	111-2935617-8054611	2018-06-13T18:29:11+00:00	2018-06-14T20:42:08+00:00	Shipped	Amazon	Amazon.com			NextDay	Womens Apparel Strappy Sports Bra Blue 38	N039YB038	B074JX2YCX	Shipped	1	USD	8.08		3.99						Jarrell	TX	76537	US		false		
114-9411364-5774601	114-9411364-5774601	2018-06-13T17:35:06+00:00	2018-06-14T18:38:38+00:00	Shipped	Amazon	Amazon.com			SecondDay	Nursing Bras For Women Sports Bra Red 36	N2716YR036	B074QGLLQN	Shipped	1	USD	9.99				4.49				CORONA DEL MAR	CA	92625-2426	US		false		
111-7016124-0920264	111-7016124-0920264	2018-06-13T16:10:37+00:00	2018-06-15T03:49:16+00:00	Shipped	Amazon	Amazon.com			SecondDay	ZAIAI Women Sexy Lingerie For Women For Sex, Lace Bodysuit Mesh Babydoll Halter Chemise Strapped Outfits Black1	DDHNYK0	B074FP8NZF	Shipped	1	USD	15.99								VENICE	FL	34293-6865	US		false		
113-8436774-6064246	113-8436774-6064246	2018-06-13T13:09:40+00:00	2018-06-17T05:22:26+00:00	Shipped	Amazon	Amazon.com			Standard	ZAIAI Women's Bra Panty Set Bras Bright Green 46	N31459YLL48	B074CXBB31	Shipped	1	USD	13.9		5.99						NEW RICHMOND	WI	54017-1113	US		false		
114-3269164-9913028	114-3269164-9913028	2018-06-13T06:05:04+00:00	2018-06-14T08:24:09+00:00	Shipped	Amazon	Amazon.com			SecondDay	Women Bras Size Underwire Bra Red 36	N039YR036	B074JYMHZL	Shipped	1	USD	9.99								FREMONT	CA	94536	US		false		
113-2516830-6590607	113-2516830-6590607	2018-06-12T15:53:48+00:00	2018-06-18T04:51:14+00:00	Shipped	Amazon	Amazon.com			Standard	ZAIAI Women Bras Size 36D Sports Bra Pink 36	N039YTHS36	B074JTR9T4	Shipped	1	USD	7.8		2.44					2.44	WEST PARK	FL	33023-3008	US	US Core Free Shipping Promotion A3JU1FCINF5SD0	false		
112-6095008-9824268	112-6095008-9824268	2018-06-12T13:48:23+00:00	2018-06-17T07:42:04+00:00	Shipped	Amazon	Amazon.com			SecondDay	Nursing Bra Underwire No Bra Bra Rose Red 38	N2716YMH38	B074QCYQ9L	Shipped	1	USD	9.99								Taft	CA	93268	US		false		
111-0566924-2784223	111-0566924-2784223	2018-06-11T23:22:18+00:00	2018-06-12T16:49:52+00:00	Cancelled	Amazon	Amazon.com			Standard	Women's Bras Panties Red 36	N31459YR038	B074CX7218	Cancelled	0										OLDSMAR	FL	34677-5224	US		false		
114-4152026-0879432	114-4152026-0879432	2018-06-11T17:08:22+00:00	2018-06-13T20:48:22+00:00	Shipped	Amazon	Amazon.com			SecondDay	Womens Sports Bra Small Lightly Padded Rose Red 34	N2716YMH34	B074QGD61W	Shipped	1	USD	7.99								WINDOM	MN	56101-1817	US		false		
111-3955165-5707432	111-3955165-5707432	2018-06-11T15:18:20+00:00	2018-06-20T16:55:32+00:00	Shipped	Amazon	Amazon.com			Standard	ZAIAI Women Floral Lace Bralette Padded Breathable Sexy Racerback Lace Bra Bustier Black M	NY-B15016-K0-M	B078NN9LW4	Shipped	1	USD	18.99		1.93					1.93	DOVER	DE	19901-8838	US	US Core Free Shipping Promotion A3JU1FCINF5SD0	false		
113-9113630-8781005	113-9113630-8781005	2018-06-11T15:07:41+00:00	2018-06-13T06:27:54+00:00	Shipped	Amazon	Amazon.com			SecondDay	Women Bras Dize 36D Underwire Bra Red 36	N039YR036	B074JYMHZL	Shipped	1	USD	9.99								GROTON	CT	06340-4104	US		false		
111-6335411-5797853	111-6335411-5797853	2018-06-11T14:33:59+00:00	2018-06-11T20:40:30+00:00	Cancelled	Amazon	Amazon.com			Standard	Women's Bras Panties Red 36	N9383YR038	B074CWSQFG	Cancelled	0										OLDSMAR	FL	34677-5224	US		false		
114-4098254-5933024	114-4098254-5933024	2018-06-11T09:18:53+00:00	2018-06-13T03:10:47+00:00	Shipped	Amazon	Amazon.com			Standard	ZAIAI Boyshort Panties Women Sexy Lace Fun Underwear Briefs Ladies Knickers Womens Triangle Thong Black M	NK-XUHM001-K0-M	B078WQY3NM	Shipped	1	USD	4.71		3.0						Monticello	Minnesota	55362	US		false		
111-0550610-1005025	111-0550610-1005025	2018-06-11T07:55:22+00:00	2018-06-16T02:06:06+00:00	Shipped	Amazon	Amazon.com			Standard	Women's Matching Bra And Panty Sets Purple 36	N31459YP038	B074CXK6RZ	Shipped	1	USD	13.9		3.48					3.48	GLENDALE	CA	91202-2506	US	US Core Free Shipping Promotion A3JU1FCINF5SD0	false		
