"(父） ASIN","（子）ASIN","商品名称","买家访问次数","买家访问次数百分比","页面浏览次数","页面浏览次数百分比","购买按钮赢得率","已订购商品数量","订购数量 – B2B","订单商品数量转化率","商品转化率 – B2B","已订购商品销售额","已订购商品的销售额 – B2B","订单商品种类数","订单商品总数 – B2B"
"B0769KGQLR","B072L1B5LR","Rectangle Contemporary Plaid Tablecloth Stain Resistant Fabric Table Cover for Square Table White Checker(White,55x78.6In)","4","0.04%","4","0.03%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B071DP8BX6","B072L36CJW","SiYang Safe Stretch Polyester Spandex Dining Chair Cover for Wedding Banquet Party Many Colors Set of 2(Gold)","5","0.05%","6","0.05%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07BV5DFS2","B072XFQHM5","LINENLUX Cotton And Hemp, Machine Washable, Dinner, Summer & Picnic Tablecloth, Available In Various Sizes (23.5x23.5In, Coffee)","9","0.09%","10","0.08%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07BV5DFS2","B072XFTL1N","LINENLUX Cotton Linen Tablecloth Macrame Lace Table Cloths Linen Rectangle Table Covers Table Top for Dinner parties Christmas Holidays or Everyday Use(23.5x23.5In, Beige)","32","0.32%","39","0.32%","100%","1","0","3.13%","0.00%","US$8.99","US$0.00","1","0"
"B07C9S7X1W","B073QP2NR8","LINENLUX Kids Lightweight Jacket Waterproof Outwear Raincoat","5","0.05%","6","0.05%","33%","1","0","20.00%","0.00%","US$15.99","US$0.00","1","0"
"B07C9S7X1W","B073QP8N2J","LINENLUX Kids Lightweight Jacket Waterproof Outwear Raincoat","6","0.06%","6","0.05%","67%","1","0","16.67%","0.00%","US$15.99","US$0.00","1","0"
"B07C9S7X1W","B073QPRGCH","LINENLUX Kids Lightweight Jacket Waterproof Outwear Raincoat","3","0.03%","3","0.02%","67%","2","0","66.67%","0.00%","US$31.98","US$0.00","2","0"
"B07CKWF7Z8","B073R8G5PX","LINENLUX Over the Door Organizer Wall Closet Hanging Storage Bag Multilayer Linen Fabric Pouch Debris (Grey)","2","0.02%","2","0.02%","100%","1","0","50.00%","0.00%","US$8.99","US$0.00","1","0"
"B06XPQSRG6","B073WX3KWG","Premium Toiletry Bag By SiYang - Extra Large Travel Essentials Organizer - Durable Hanging Hook - For Men & Women - Perfect For Accessories, Cosmetics, Personal Items, Shampoo, Body Wash ... (Silver)","3","0.03%","3","0.02%","67%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07BV5DFS2","B0745B7VHV","LINENLUX Cotton And Hemp, Machine Washable, Dinner, Summer & Picnic Tablecloth, Available In Various Sizes (39.4x55.1In, Pink)","8","0.08%","10","0.08%","80%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07BV5DFS2","B0745BHBNH","LINENLUX Cotton And Hemp, Machine Washable, Dinner, Summer & Picnic Tablecloth, Available In Various Sizes (23.5x23.5In, Pink)","5","0.05%","5","0.04%","40%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07BV5DFS2","B0745BHDGZ","LINENLUX Cotton And Hemp, Machine Washable, Dinner, Summer & Picnic Tablecloth, Available In Various Sizes (55.1x63In, Pink)","3","0.03%","3","0.02%","33%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07BV5DFS2","B0745BVQ73","LINENLUX Cotton And Hemp, Machine Washable, Dinner, Summer & Picnic Tablecloth, Available In Various Sizes (55.1x70.9In, Pink)","6","0.06%","6","0.05%","83%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07BV5DFS2","B0745BVSDV","LINENLUX Cotton And Hemp, Machine Washable, Dinner, Summer & Picnic Tablecloth, Available In Various Sizes (55.1x98.4In, Pink)","3","0.03%","3","0.02%","33%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07BV5DFS2","B0745BY58P","LINENLUX Cotton And Hemp, Machine Washable, Dinner, Summer & Picnic Tablecloth, Available In Various Sizes (35.4x35.4In, Pink)","5","0.05%","5","0.04%","80%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07BV5DFS2","B0745BZ2BM","LINENLUX Cotton And Hemp, Machine Washable, Dinner, Summer & Picnic Tablecloth, Available In Various Sizes (55.1x86.6In, Pink)","9","0.09%","10","0.08%","80%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07BV5DFS2","B0745C4VZQ","LINENLUX Cotton And Hemp, Machine Washable, Dinner, Summer & Picnic Tablecloth, Available In Various Sizes (55.1x55.1In, Pink)","7","0.07%","7","0.06%","43%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07BV5DFS2","B0745CCWQ1","LINENLUX Cotton And Hemp, Machine Washable, Dinner, Summer & Picnic Tablecloth, Available In Various Sizes (55.1x78.7In, Pink)","5","0.05%","5","0.04%","40%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07BV5DFS2","B0746HTPDT","Cotton And Hemp, Machine Washable, Dinner, Summer & Picnic Tablecloth, Available In Various Sizes(Blue,55.1x70.9In)","15","0.15%","15","0.12%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07BV5DFS2","B0746HWXW9","Cotton And Hemp, Machine Washable, Dinner, Summer & Picnic Tablecloth, Available In Various Sizes(Blue,55.1x86.6In)","7","0.07%","7","0.06%","71%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B076DXNCRP","B0746J3Z2M","Cotton And Hemp, Machine Washable, Dinner, Summer & Picnic Tablecloth, Available In Various Sizes(Pink,55.1x70.9In)","4","0.04%","4","0.03%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07BV5DFS2","B0746J9RTZ","Cotton And Hemp, Machine Washable, Dinner, Summer & Picnic Tablecloth, Available In Various Sizes(Blue,35.4x55.1In)","12","0.12%","13","0.11%","92%","2","0","16.67%","0.00%","US$35.98","US$0.00","1","0"
"B07BV5DFS2","B0746JC58W","Cotton And Hemp, Machine Washable, Dinner, Summer & Picnic Tablecloth, Available In Various Sizes(Blue,55.1x78.7In)","5","0.05%","5","0.04%","40%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B076DXNCRP","B0746JDTRV","Cotton And Hemp, Machine Washable, Dinner, Summer & Picnic Tablecloth, Available In Various Sizes(Pink,55.1x78.7In)","4","0.04%","4","0.03%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B076DXNCRP","B0746JHCMC","Cotton And Hemp, Machine Washable, Dinner, Summer & Picnic Tablecloth, Available In Various Sizes(Pink,55.1x86.6In)","3","0.03%","3","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B076DXNCRP","B0746JJJK4","Cotton And Hemp, Machine Washable, Dinner, Summer & Picnic Tablecloth, Available In Various Sizes(Pink,23.5x23.5In)","7","0.07%","8","0.07%","62%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B076DXNCRP","B0746JKPG1","Cotton And Hemp, Machine Washable, Dinner, Summer & Picnic Tablecloth, Available In Various Sizes(Pink,35.4x55.1In)","7","0.07%","9","0.07%","89%","1","0","14.29%","0.00%","US$15.85","US$0.00","1","0"
"B07BV5DFS2","B0746JNMF8","Cotton And Hemp, Machine Washable, Dinner, Summer & Picnic Tablecloth, Available In Various Sizes(Blue,55.1x55.1In)","7","0.07%","7","0.06%","86%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07BV5DFS2","B0746JPNZJ","Cotton And Hemp, Machine Washable, Dinner, Summer & Picnic Tablecloth, Available In Various Sizes(Blue,35.4x35.4In)","13","0.13%","13","0.11%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07BV5DFS2","B0746JQ2MS","Cotton And Hemp, Machine Washable, Dinner, Summer & Picnic Tablecloth, Available In Various Sizes(Blue,23.5x23.5In)","7","0.07%","9","0.07%","89%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B076DXNCRP","B0746JYN2R","Cotton And Hemp, Machine Washable, Dinner, Summer & Picnic Tablecloth, Available In Various Sizes(Pink,35.4x35.4In)","5","0.05%","6","0.05%","67%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B076DXNCRP","B0746KC71K","Cotton And Hemp, Machine Washable, Dinner, Summer & Picnic Tablecloth, Available In Various Sizes(Pink,55.1x55.1In)","3","0.03%","3","0.02%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B0769HGWJR","B0747JGPQB","LINENLUX Cloth Cotton Linen Tablecloth Living Room Table Cover (55.1x78.7In)","2","0.02%","2","0.02%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B0769HGWJR","B0747JGPQG","LINENLUX Cloth Cotton Linen Tablecloth Living Room Table Cover (55.1x98.4In)","4","0.04%","4","0.03%","50%","1","0","25.00%","0.00%","US$34.90","US$0.00","1","0"
"B0769HGWJR","B0747JKFNG","LINENLUX Cloth Cotton Linen Tablecloth Living Room Table Cover (55.1x55.1In)","6","0.06%","6","0.05%","67%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B0769HGWJR","B0747KXTTW","LINENLUX Cloth Cotton Linen Tablecloth Living Room Table Cover (23.5x23.5In)","8","0.08%","12","0.10%","67%","1","0","12.50%","0.00%","US$7.90","US$0.00","1","0"
"B0769HGWJR","B0747L4P7Z","LINENLUX Cloth Cotton Linen Tablecloth Living Room Table Cover (3954.5In)","6","0.06%","7","0.06%","86%","2","0","33.33%","0.00%","US$27.80","US$0.00","2","0"
"B0769HGWJR","B0747N1T3J","LINENLUX Cloth Cotton Linen Tablecloth Living Room Table Cover (55x70.9In)","2","0.02%","2","0.02%","100%","2","0","100.00%","0.00%","US$43.80","US$0.00","1","0"
"B0769HGWJR","B0747N5YGY","LINENLUX Cloth Cotton Linen Tablecloth Living Room Table Cover (35x35In)","7","0.07%","9","0.07%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B0769HGWJR","B0747NFJMX","LINENLUX Cloth Cotton Linen Tablecloth Living Room Table Cover (55.1x86.6In)","2","0.02%","2","0.02%","50%","1","0","50.00%","0.00%","US$26.90","US$0.00","1","0"
"B07654MWY2","B0748CMBS7","White Lace Reusable Tablecloth Rectangle","4","0.04%","4","0.03%","75%","1","0","25.00%","0.00%","US$29.90","US$0.00","1","0"
"B07654MWY2","B0748DH3DB","White Lace Reusable Tablecloth Rectangle","9","0.09%","9","0.07%","78%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07BZLC93M","B074J9LJHF","SiYang YoGa Leggings Butt Lift For Women High Waist Elastic and Slimming (Black/Red,M)","2","0.02%","2","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07BZLC93M","B074JBM8J1","SiYang YoGa Leggings For Women With Designs High Waist Elastic and Slimming (Black/Red,L)","2","0.02%","2","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07BZLC93M","B074JDBJFN","SiYang YoGa Workout Leggings High Waist Elastic Slim Pencil Pants (Black/Red,XL)","3","0.03%","3","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07C9S7X1W","B074K8RKK4","LINENLUX Kids Lightweight Jacket Waterproof Outwear Raincoat","4","0.04%","4","0.03%","50%","1","0","25.00%","0.00%","US$15.99","US$0.00","1","0"
"B07C9S7X1W","B074KDD9P4","LINENLUX Kids Lightweight Jacket Waterproof Outwear Raincoat","6","0.06%","6","0.05%","33%","2","0","33.33%","0.00%","US$31.98","US$0.00","2","0"
"B0769HRFWW","B074PKRJP6","LINENLUX Map Printed Lace Table Cloth for Round&Rectangular&Oval Table(55x70.7In)","10","0.10%","11","0.09%","91%","2","0","20.00%","0.00%","US$51.60","US$0.00","2","0"
"B0769HRFWW","B074PL1QFY","LINENLUX Map Printed Lace Table Cloth for Round&Rectangular&Oval Table(55x78.6In)","21","0.21%","22","0.18%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B0769HRFWW","B074PL73NX","LINENLUX Map Printed Lace Table Cloth for Round&Rectangular&Oval Table(39.3x55In)","9","0.09%","11","0.09%","100%","4","0","44.44%","0.00%","US$63.60","US$0.00","4","0"
"B0769HRFWW","B074PL8264","LINENLUX Map Printed Lace Table Cloth for Round&Rectangular&Oval Table(55x86.5In)","14","0.14%","15","0.12%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B0769HRFWW","B074PLCZ8Z","LINENLUX Map Printed Lace Table Cloth for Round&Rectangular&Oval Table(55.1x98.4In)","9","0.09%","9","0.07%","89%","1","0","11.11%","0.00%","US$35.40","US$0.00","1","0"
"B0769HRFWW","B074PLDC18","LINENLUX Map Printed Lace Table Cloth for Round&Rectangular&Oval Table(23x23In)","33","0.33%","43","0.35%","100%","3","0","9.09%","0.00%","US$24.90","US$0.00","3","0"
"B0769HRFWW","B074PLW9HM","LINENLUX Map Printed Lace Table Cloth for Round&Rectangular&Oval Table(35.4x35.4In)","2","0.02%","2","0.02%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B0769HRFWW","B074PM11B6","LINENLUX Map Printed Lace Table Cloth for Round&Rectangular&Oval Table(55x55In)","13","0.13%","15","0.12%","93%","2","0","15.38%","0.00%","US$38.00","US$0.00","2","0"
"B076DXNCRP","B074SJ3FPV","LINENLUX Cotton And Hemp, Machine Washable, Dinner, Summer & Picnic Tablecloth, Available In Various Sizes (55.1x98.4In, Pink-1)","4","0.04%","4","0.03%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07BV5DFS2","B074SJS9D2","LINENLUX Cotton And Hemp, Machine Washable, Dinner, Summer & Picnic Tablecloth, Available In Various Sizes (55.1x98.4In, Blue)","6","0.06%","7","0.06%","86%","1","0","16.67%","0.00%","US$30.99","US$0.00","1","0"
"B07BXDY8H3","B074W13L99","LINENLUX Waterproof Rain Coat Slicker for Kids, Girls, Boys, Poncho Jacket Gear","3","0.03%","3","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07BXDY8H3","B074W1JXQW","LINENLUX Waterproof Rain Coat Slicker for Kids, Girls, Boys, Poncho Jacket Gear","3","0.03%","3","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07BXDY8H3","B074W2S5BX","LINENLUX Waterproof Rain Coat Slicker for Kids, Girls, Boys, Poncho Jacket Gear","3","0.03%","3","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07BXDY8H3","B074W3PDMT","LINENLUX Waterproof Rain Coat Slicker for Kids, Girls, Boys, Poncho Jacket Gear","3","0.03%","3","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07BXDY8H3","B074W525HZ","LINENLUX Waterproof Rain Coat Slicker for Kids, Girls, Boys, Poncho Jacket Gear","3","0.03%","3","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07BXDY8H3","B074W5TPJ2","LINENLUX Waterproof Rain Coat Slicker for Kids, Girls, Boys, Poncho Jacket Gear","4","0.04%","4","0.03%","25%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07BXDY8H3","B074W6RWL6","LINENLUX Waterproof Rain Coat Slicker for Kids, Girls, Boys, Poncho Jacket Gear","3","0.03%","3","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07BXDY8H3","B074W79F2H","LINENLUX Waterproof Rain Coat Slicker for Kids, Girls, Boys, Poncho Jacket Gear","3","0.03%","3","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07569VQVJ","B0756CHGKN","Modern Style Washable Tablecloth Colorful Floral Pattern Polyester Table Cover for Kitchen Dinning Tabletop Decoration(Flower 55x70.7In)","2","0.02%","2","0.02%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07569VQVJ","B0756F238Y","Modern Style Washable Tablecloth Colorful Floral Pattern Polyester Table Cover for Kitchen Dinning Tabletop Decoration(Flower 55x94.5In)","4","0.04%","4","0.03%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B075CM6D7K","B075CJ14DX","SiYang YoGa Fleece Lined Leggings For Women High Waist,Elastic and Slimming(Yellow,M)","5","0.05%","5","0.04%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B075CM6D7K","B075CJ26XY","SiYang YoGa Fleece Lined Leggings For Women High Waist,Elastic and Slimming(Orange,M)","4","0.04%","4","0.03%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B075CM6D7K","B075CLLVBH","SiYang YoGa Fleece Lined Leggings for Women High Waist,Elastic and Slimming(Light Purple,M)","5","0.05%","5","0.04%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B075CM6D7K","B075CLNS1L","SiYang YoGa Leggings Lined With Fleece For Women High Waist,Elastic and Slimming(Orange,L)","5","0.05%","5","0.04%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B075CM6D7K","B075CM2SDV","SiYang YoGa Fleece Lined Leggings For Women High Waist,Elastic and Slimming(Black,S)","4","0.04%","4","0.03%","25%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B075CM6D7K","B075CM6XZ8","Leggings Butt Lift for Women High Waist,Elastic and Slimming 2-Pack((Orange,XL)","4","0.04%","4","0.03%","25%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B075CM6D7K","B075CM9YGG","SiYang YoGa Fleece Lined Leggings For Women High Waist,Elastic and Slimming(Purple,M)","2","0.02%","2","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B075CM6D7K","B075CMBYLG","Fleece Lined Leggings for Women High Waist,Elastic and Slimming(Light Purple,XL)","4","0.04%","4","0.03%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B075CM6D7K","B075CMT47H","SiYang YoGa Fleece Lined Leggings For Women High Waist,Elastic and Slimming(Purple,XL)","4","0.04%","4","0.03%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B075CM6D7K","B075CMX27Q","SiYang YoGa Fleece Lined Leggings For Women High Waist,Elastic and Slimming(Rose Red,L)","2","0.02%","2","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B075CM6D7K","B075CMX72N","SiYang YoGa Fleece Lined Leggings Girls High Waist,Elastic and Slimming 2-Pack((Rose Red,XL)","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B075CM6D7K","B075CMYF9H","SiYang YoGa Fleece Lined Leggings For Women High Waist,Elastic and Slimming(White,XL)","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B075CM6D7K","B075CMYF9L","SiYang YoGa Fleece Lined Leggings For Women High Waist,Elastic and Slimming(Black,L)","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B075CM6D7K","B075CMZTNT","SiYang YoGa Fleece Lined Leggings For Women High Waist,Elastic and Slimming(Navy Blue,M)","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B075CM6D7K","B075CN3GW6","Yellow Leeggings Girls High Waist,Elastic and Slimming(White,M)","2","0.02%","2","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B075CM6D7K","B075CN4GC6","SiYang YoGa Green Leggings Girls High Waist,Elastic and Slimming(Purple,S)","3","0.03%","3","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B075CM6D7K","B075CN5BTC","SiYang YoGa Fleece Lined Leggings for Women High Waist,Elastic and Slimming(Yellow,XL)","3","0.03%","3","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B075CM6D7K","B075CN5CQM","SiYang YoGa Girls Leggings 7-16 High Waist,Elastic and Slimming(White,L)","2","0.02%","2","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B075CM6D7K","B075CN5LX4","SiYang YoGa Plus Size Leeggings 3X For Women High Waist,Elastic and Slimming 2-Pac(Yellow,S)","3","0.03%","3","0.02%","67%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B075CM6D7K","B075CN5Y4M","SiYang YoGa Fleece Lined Leggings For Women High Waist,Elastic and Slimming(Rose Red,S)","4","0.04%","4","0.03%","50%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B075CM6D7K","B075CNC9Y3","SiYang YoGa Fleece Lined Leggings for Women High Waist,Elastic and Slimming(Light Purple,L)","2","0.02%","2","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B075CM6D7K","B075CNDLKZ","SiYang YoGa Fleece Lined Leggings For Women High Waist,Elastic and Slimming(Navy Blue,S)","2","0.02%","2","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B075CM6D7K","B075CNDM2J","SiYang YoGa Leggings For Women With Designs High Waist,Elastic and Slimming(Navy Blue,XL)","2","0.02%","2","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B075CM6D7K","B075CNH519","SiYang YoGa Fleece Lined Leggings For Women High Waist,Elastic and Slimming(Purple,L)","2","0.02%","2","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B075CM6D7K","B075CNJ8RC","SiYang YoGa Fleece Lined Leggings For Women High Waist,Elastic and Slimming(Black,M)","2","0.02%","2","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B075CM6D7K","B075CNLHM6","SiYang YoGa Fleece Lined Leggings For Women High Waist,Elastic and Slimming(Navy Blue,L)","3","0.03%","3","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B075CM6D7K","B075CNQLTP","SiYang YoGa Fleece Lined Leggings For Women High Waist,Elastic and Slimming(Rose Red,M)","5","0.05%","5","0.04%","20%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B075CM6D7K","B075CNRVLR","SiYang YoGa Fleece Lined Leggings For Women High Waist,Elastic and Slimming(Yellow,L)","3","0.03%","3","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B075CM6D7K","B075CNRVWL","SiYang YoGa Fleece Lined Leggings For Women High Waist,Elastic and Slimming(Orange,S)","3","0.03%","3","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B075CM6D7K","B075CNTLTN","SiYang YoGa Fleece Lined Leggings For Women High Waist,Elastic and Slimming(Black,XL)","4","0.04%","4","0.03%","25%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B075CM6D7K","B075CNX4Q9","SiYang YoGa Fleece Lined Leggings for Women High Waist,Elastic and Slimming(Light Purple,S)","4","0.04%","4","0.03%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B075CM6D7K","B075CNY3N4","SiYang YoGa Leggings Tops For Women High Waist,Elastic and Slimming(White,S)","4","0.04%","4","0.03%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B06XBXSLXK","B075J7NJV2","LINENLUX SiYang Rain Poncho Jacket Coat for Adults Hooded Waterproof with Zipper Outdoor (Kenzo)","288","2.86%","344","2.80%","100%","34","0","11.81%","0.00%","US$778.66","US$0.00","33","0"
"B06XBXSLXK","B075J94VLL","LINENLUX SiYang Rain Poncho Jacket Coat for Adults Hooded Waterproof with Zipper Outdoor (Pink Point)","430","4.26%","537","4.36%","100%","65","0","15.12%","0.00%","US$1,494.35","US$0.00","65","0"
"B06XBXSLXK","B075WTPCQ5","LINENLUX SiYang Rain Poncho Jacket Coat For Adults Ponchos Rain Hooded Waterproof With Zipper Outdoor (Black)","853","8.46%","1,146","9.31%","100%","142","0","16.65%","0.00%","US$3,244.58","US$0.00","115","0"
"B07BZLC93M","B075XH5ZB8","Leggings Butt Lift For Women High Waist Elastic and Slimming (Black/Red,S)","3","0.03%","3","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B076HP7DQW","B075ZSTCLF","SiYang Rain Poncho Jacket Coat For Adults Hooded Waterproof With Zipper Outdoor (Red Star)","57","0.57%","77","0.63%","99%","1","0","1.75%","0.00%","US$21.99","US$0.00","1","0"
"B076HP7DQW","B075ZTGQCC","SiYang Rain Poncho Jacket Coat For Adults Hooded Waterproof With Zipper Outdoor (Blue Star)","105","1.04%","114","0.93%","100%","7","0","6.67%","0.00%","US$153.93","US$0.00","6","0"
"B071RF6XMQ","B0769WTB45","SiYang YoGa Women's Yoga Pants Mesh Stretchy Workout Sportys Sexy Leggings Hollow Out Design (Free, Blue)","2","0.02%","2","0.02%","0%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07BV5DFS2","B076DLYXWT","LINENLUX Cotton Linen Tablecloth Macrame Lace Table Cloths Linen Rectangle Table Covers Table Top for Dinner parties Christmas Holidays or Everyday Use (55.1x78.7In, Green)","5","0.05%","5","0.04%","60%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07BV5DFS2","B076DPGDHG","LINENLUX Cotton Linen Tablecloth Macrame Lace Table Cloths Linen Rectangle Table Covers Table Top for Dinner parties Christmas Holidays or Everyday Use (55.1x70.9In, Yellow)","9","0.09%","9","0.07%","100%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07BV5DFS2","B076DPGDHH","LINENLUX Cotton Linen Tablecloth Macrame Lace Table Cloths Linen Rectangle Table Covers Table Top for Dinner parties Christmas Holidays or Everyday Use (39.4x55.1In, Yellow)","9","0.09%","15","0.12%","100%","2","0","22.22%","0.00%","US$33.98","US$0.00","2","0"
"B07BV5DFS2","B076DR4BK4","LINENLUX Cotton Linen Tablecloth Macrame Lace Table Cloths Linen Rectangle Table Covers Table Top for Dinner parties Christmas Holidays or Everyday Use (39.4x55.1In, Green)","6","0.06%","7","0.06%","86%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07BV5DFS2","B076DR81SV","LINENLUX Cotton Linen Tablecloth Macrame Lace Table Cloths Linen Rectangle Table Covers Table Top for Dinner parties Christmas Holidays or Everyday Use (55.1x98.4In, Yellow)","3","0.03%","3","0.02%","33%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07BV5DFS2","B076DSB43Y","LINENLUX Cotton Linen Tablecloth Macrame Lace Table Cloths Linen Rectangle Table Covers Table Top for Dinner parties Christmas Holidays or Everyday Use (55.1x55.1In, Green)","6","0.06%","6","0.05%","67%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07BV5DFS2","B076DSM35T","LINENLUX Cotton Linen Tablecloth Macrame Lace Table Cloths Linen Rectangle Table Covers Table Top for Dinner parties Christmas Holidays or Everyday Use (55.1x86.6In, Green)","5","0.05%","5","0.04%","40%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07BV5DFS2","B076DSWJN4","LINENLUX Cotton Linen Tablecloth Macrame Lace Table Cloths Linen Rectangle Table Covers Table Top for Dinner parties Christmas Holidays or Everyday Use (35.4x35.4In, Green)","10","0.10%","10","0.08%","70%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
"B07BV5DFS2","B076DT77BR","LINENLUX Cotton Linen Tablecloth Macrame Lace Table Cloths Linen Rectangle Table Covers Table Top for Dinner parties Christmas Holidays or Everyday Use(23.5x23.5In, Yellow)","8","0.08%","9","0.07%","78%","0","0","0.00%","0.00%","US$0.00","US$0.00","0","0"
