sku	fnsku	asin	product-name	condition	your-price	mfn-listing-exists	mfn-fulfillable-quantity	afn-listing-exists	afn-warehouse-quantity	afn-fulfillable-quantity	afn-unsellable-quantity	afn-reserved-quantity	afn-total-quantity	per-unit-volume	afn-inbound-working-quantity	afn-inbound-shipped-quantity	afn-inbound-receiving-quantity
MY-LYRound020-KQ-S	X000QYJFE5	B073XJD6WD	Mocotono Jersey Classique - Regular Fit Cuello Redondo Hombre, S Caqui	New	45.99	No		Yes	0	0	0	0	0	2831.68	0	0	0
MY-LYRound020-KQ-XL	X000QYHZUL	B073XJYHF3	Mocotono Jersey Classique - Regular Fit Cuello Redondo Hombre, XL Caqui	New	45.99	No		Yes	2	2	0	0	2	4744.22	0	0	0
MY-LYRound020-LB-L	X000QYIIST	B073XJW2WJ	Mocotono Jersey Classique - Regular Fit Cuello Redondo Hombre, L Azul	New	45.99	No		Yes	1	1	0	0	1	4744.22	0	0	0
MY-LYRound020-LB-M	X000QYJP2H	B073XK4DWT	Mocotono Jersey Classique - Regular Fit Cuello Redondo Hombre, M Azul	New	45.99	No		Yes	0	0	0	0	0	2257.48	0	0	0
MY-LYRound020-LB-S	X000QYIGLN	B073XLCLNN	Mocotono Jersey Classique - Regular Fit Cuello Redondo Hombre, S Azul	New	45.99	No		Yes	0	0	0	0	0	2663.23	0	0	0
MY-LYRound020-LB-XL	X000QYHZPB	B073XJQR6K	Mocotono Jersey Classique - Regular Fit Cuello Redondo Hombre, XL Azul	New	45.99	No		Yes	1	1	0	0	1	4744.22	0	0	0
MY-LYRound020-NY-L	B0787RFRKJ	B0787RFRKJ	Mocotono Jersey Classique - Regular Fit Cuello Redondo Hombre, L Azul marino	New	45.99	No		Yes	0	0	0	0	0	4744.22	0	0	0
MY-LYRound020-NY-M	B0787QDQ7J	B0787QDQ7J	Mocotono Jersey Classique - Regular Fit Cuello Redondo Hombre, M Azul marino	New	45.99	No		Yes	2	2	0	0	2	4744.22	0	0	0
MY-LYRound020-NY-S	B0787SBRT7	B0787SBRT7	Mocotono Jersey Classique - Regular Fit Cuello Redondo Hombre, S Azul marino	New	45.99	No		Yes	0	0	0	0	0	4744.22	0	0	0
MY-LYRound020-NY-XL	B0787R3CJD	B0787R3CJD	Mocotono Jersey Classique - Regular Fit Cuello Redondo Hombre, XL Azul marino	New	45.99	No		Yes	1	1	0	0	1	4744.22	0	0	0
MY-LYRound020-OR-S	X000QYJP31	B073XKLNR1	Mocotono Jersey Classique - Regular Fit Cuello Redondo Hombre, S Naranja	New	45.99	No		Yes	0	0	0	0	0	3376.23	0	0	0
MY-LYRound020-W0-L	X000QYIISJ	B073XJW7BP	Mocotono Jersey Classique - Regular Fit Cuello Redondo Hombre, L Blanco	New	45.99	No		Yes	0	0	0	0	0	2822.18	0	0	0
MY-LYRound020-W0-M	X000QYHZTR	B073XK4Y1J	Mocotono Jersey Classique - Regular Fit Cuello Redondo Hombre, M Blanco	New	45.99	No		Yes	0	0	0	0	0	4744.22	0	0	0
MY-LYRound020-W0-S	X000QYJP2R	B073XJYLRX	Mocotono Jersey Classique - Regular Fit Cuello Redondo Hombre, S Blanco	New	45.99	No		Yes	0	0	0	0	0	2828.57	0	0	0
MY-LYRound020-W0-XL	X000QZ9PM1	B073XJQR5H	Mocotono Jersey Classique - Regular Fit Cuello Redondo Hombre, XL Blanco	New	45.99	No		Yes	8	8	0	0	8	4744.22	0	0	0
MY-LYRound020-WR-L	X000QYHZPL	B073XK9BD8	Mocotono Jersey Classique - Regular Fit Cuello Redondo Hombre, L Burdeos	New	45.99	No		Yes	0	0	0	0	0	4744.22	0	0	0
MY-LYRound020-WR-M	X000QYIGF9	B073XK31PD	Mocotono Jersey Classique - Regular Fit Cuello Redondo Hombre, M Burdeos	New	45.99	No		Yes	1	1	0	0	1	3688.07	0	0	0
MY-LYRound020-WR-S	X000QYIIT3	B073XJYBS9	Mocotono Jersey Classique - Regular Fit Cuello Redondo Hombre, S Burdeos	New	45.99	No		Yes	0	0	0	0	0	4035.15	0	0	0
MY-LYRound020-WR-XL	X000QYJK13	B073XJ1PM4	Mocotono Jersey Classique - Regular Fit Cuello Redondo Hombre, XL Burdeos	New	45.99	No		Yes	2	2	0	0	2	4744.22	0	0	0
MY-SB011-BL-M	B0758Z97V3	B0758Z97V3	Mocotono Jersey Básico Cuello en V Manga Larga Hombre	New	45.00	No		Yes	0	0	0	0	0	1184.29	0	0	0
MY-SB011-CF-L	B075951N98	B075951N98	Mocotono Jersey Básico Cuello en V Manga Larga Hombre	New	45.00	No		Yes	0	0	0	0	0	3328.54	0	0	0
MY-SB011-DG-L	B07599MVMW	B07599MVMW	Mocotono Jersey Básico Cuello en V Manga Larga Hombre	New	45.00	No		Yes	0	0	0	0	0	3328.54	0	0	0
MY-SB011-DG-XL	B0758WGQVQ	B0758WGQVQ	Mocotono Jersey Básico Cuello en V Manga Larga Hombre	New	45.00	No		Yes	1	1	0	0	1	4313.4	0	0	0
MY-SB011-RD-L	B07597T6BM	B07597T6BM	Mocotono Jersey Básico Cuello en V Manga Larga Hombre	New	45.00	No		Yes	0	0	0	0	0	3328.54	0	0	0
MY-SB011-WT-L	B0758SG9K8	B0758SG9K8	Mocotono Jersey Básico Cuello en V Manga Larga Hombre	New	45.00	No		Yes	0	0	0	0	0	2309.27	0	0	0
MY-SB011-WT-M	B0759BPK2K	B0759BPK2K	Mocotono Jersey Básico Cuello en V Manga Larga Hombre	New	45.00	No		Yes	0	0	0	0	0	2620.78	0	0	0
MY-SB011-WT-S	B075992BXS	B075992BXS	Mocotono Jersey Básico Cuello en V Manga Larga Hombre	New	45.00	No		Yes	3	1	0	2	3	4302.1	0	0	0
MY-SB015-BL-L	X000RHOPC3	B076J7KWP5	Mocotono Jersey Invierno Color Sólido Manca Lunga Cuello Redondo Hombre	New	40.98	No		Yes	1	1	0	0	1	6976.96	0	0	0
MY-SB015-BL-S	X000RHK8YR	B076J8NQXH	Mocotono Jersey Invierno Color Sólido Manca Lunga Cuello Redondo Hombre	New	40.98	No		Yes	1	1	0	0	1	6976.96	0	0	0
MY-SB015-DG-S	X000RHEPYV	B076J97YS4	Mocotono Jersey Invierno Color Sólido Manca Lunga Cuello Redondo Hombre	New	40.98	No		Yes	6	6	0	0	6	8389.36	0	0	0
MY-SB015-LG-L	X000RHEPYL	B076J833CD	Mocotono Jersey Invierno Color Sólido Manca Lunga Cuello Redondo Hombre	New	40.98	No		Yes	6	6	0	0	6	6444.05	0	0	0
MY-SB015-LG-S	X000RHK7ED	B076J4WVXC	Mocotono Jersey Invierno Color Sólido Manca Lunga Cuello Redondo Hombre	New	40.98	No		Yes	9	9	0	0	9	6976.96	0	0	0
MY-SB015-LG-XL	X000RHOPCN	B076J75677	Mocotono Jersey Invierno Color Sólido Manca Lunga Cuello Redondo Hombre	New	40.98	No		Yes	1	1	0	0	1	6299.02	0	0	0
MY-SB015-PP-S	X000RHGUO9	B076J7HXXN	Mocotono Jersey Invierno Color Sólido Manca Lunga Cuello Redondo Hombre	New	40.98	No		Yes	6	6	0	0	6	6976.96	0	0	0
MY-SB015-WR-S	X000RHK8Z1	B076J6991H	Mocotono Jersey Invierno Color Sólido Manca Lunga Cuello Redondo Hombre	New	40.98	No		Yes	1	1	0	0	1	6976.96	0	0	0
MY-SB019-BK-L	B077XCVN16	B077XCVN16	Jersey de Punto Cuello V con Patrón Jacquard Manga Larga para Hombre, L Negro	New	30.00	No		Yes	0	0	0	0	0	2498.54	0	0	0
MY-SB019-BK-M	B077XDZT5K	B077XDZT5K	Jersey de Punto Cuello V con Patrón Jacquard Manga Larga para Hombre, M Negro	New	30.00	No		Yes	0	0	0	0	0	2498.54	0	0	0
MY-SB019-BK-S	B077XDQ2X8	B077XDQ2X8	Mocotono Jersey de Punto Cuello V con Patrón Jacquard Manga Larga para Hombre, S Negro	New	30.00	No		Yes	0	0	0	0	0	2498.54	0	0	0
MY-SB019-BK-XL	B077XF2RP9	B077XF2RP9	Jersey de Punto Cuello V con Patrón Jacquard Manga Larga para Hombre, XL Negro	New	30.00	No		Yes	0	0	0	0	0	2498.54	0	0	0
MY-SB019-BL-L	B077XFW386	B077XFW386	Mocotono Jersey de Punto Cuello V con Patrón Jacquard Manga Larga para Hombre, L Azul	New	30.00	No		Yes	0	0	0	0	0	2498.54	0	0	0
MY-SB019-BL-M	B0785FT29B	B0785FT29B	Jersey de Punto Cuello V con Patrón Jacquard Manga Larga para Hombre, M Azul	New	30.00	No		Yes	0	0	0	0	0	2498.54	0	0	0
MY-SB019-BL-S	B077XGL33J	B077XGL33J	Jersey de Punto Cuello V con Patrón Jacquard Manga Larga para Hombre, S Azul	New	30.00	No		Yes	1	0	0	1	1	2498.54	0	0	0
MY-SB019-BL-XL	B077XGWRKM	B077XGWRKM	Jersey de Punto Cuello V con Patrón Jacquard Manga Larga para Hombre, XL Azul	New	30.00	No		Yes	1	1	0	0	1	2498.54	0	0	0
MY-SB019-DG-L	B077XH38B9	B077XH38B9	Jersey de Punto Cuello V con Patrón Jacquard Manga Larga para Hombre, L Gris oscuro	New	30.00	No		Yes	0	0	0	0	0	2505.25	0	0	0
MY-SB019-DG-M	B077XD73VG	B077XD73VG	Jersey de Punto Cuello V con Patrón Jacquard Manga Larga para Hombre, M Gris oscuro	New	30.00	No		Yes	0	0	0	0	0	2498.54	0	0	0
MY-SB019-DG-S	B077XFL97Z	B077XFL97Z	Jersey de Punto Cuello V con Patrón Jacquard Manga Larga para Hombre, S Gris oscuro	New	30.00	No		Yes	0	0	0	0	0	2498.54	0	0	0
MY-SB019-DG-XL	B077XF2ZRG	B077XF2ZRG	Jersey de Punto Cuello V con Patrón Jacquard Manga Larga para Hombre, XL Gris oscuro	New	30.00	No		Yes	2	2	0	0	2	2498.54	0	0	0
MY-SB019-LG-L	B0785FH16F	B0785FH16F	Jersey de Punto Cuello V con Patrón Jacquard Manga Larga para Hombre, L Gris	New	30.00	No		Yes	0	0	0	0	0	2498.54	0	0	0
MY-SB019-LG-M	B077XGKMY5	B077XGKMY5	Jersey de Punto Cuello V con Patrón Jacquard Manga Larga para Hombre, M Gris	New	30.00	No		Yes	3	3	0	0	3	2505.25	0	0	0
MY-SB019-LG-S	B077XG4XDR	B077XG4XDR	Jersey de Punto Cuello V con Patrón Jacquard Manga Larga para Hombre, S Gris	New	30.00	No		Yes	1	1	0	0	1	2498.54	0	0	0
MY-SB019-LG-XL	B077XGHCKG	B077XGHCKG	Jersey de Punto Cuello V con Patrón Jacquard Manga Larga para Hombre, XL Gris	New	30.00	No		Yes	4	4	0	0	4	2498.54	0	0	0
MY-SB019-RD-L	B077XHM6BN	B077XHM6BN	Jersey de Punto Cuello V con Patrón Jacquard Manga Larga para Hombre, L Rojo	New	30.00	No		Yes	0	0	0	0	0	2498.54	0	0	0
MY-SB019-RD-M	B077XCDSJ4	B077XCDSJ4	Jersey de Punto Cuello V con Patrón Jacquard Manga Larga para Hombre, M Rojo	New	30.00	No		Yes	1	1	0	0	1	2498.54	0	0	0
MY-SB019-RD-S	B077XG52GV	B077XG52GV	Jersey de Punto Cuello V con Patrón Jacquard Manga Larga para Hombre, S Rojo	New	30.00	No		Yes	0	0	0	0	0	2498.54	0	0	0
MY-SB019-RD-XL	B077XGQHSM	B077XGQHSM	Jersey de Punto Cuello V con Patrón Jacquard Manga Larga para Hombre, XL Rojo	New	30.00	No		Yes	5	5	0	0	5	2498.54	0	0	0
MY-SB020-BK-M	B0785DTBTL	B0785DTBTL	Jersey de Punto Cuello V con Patrón Jacquard Manga Larga para Hombre, M Negro/Gris	New	30.00	No		Yes	0	0	0	0	0	2498.54	0	0	0
MY-SB020-BK-S	B077XG17CP	B077XG17CP	Jersey de Punto Cuello V con Patrón Jacquard Manga Larga para Hombre, S Negro/Gris	New	30.00	No		Yes	1	1	0	0	1	2498.54	0	0	0
MY-SB020-BL-S	B077XD9CYP	B077XD9CYP	Jersey de Punto Cuello V con Patrón Jacquard Manga Larga para Hombre, S Azul/Gris	New	30.00	No		Yes	1	1	0	0	1	2498.54	0	0	0
MY-SB020-DG-L	B077XG4ZL6	B077XG4ZL6	Jersey de Punto Cuello V con Patrón Jacquard Manga Larga para Hombre, L Gris oscuro/Gris	New	30.00	No		Yes	0	0	0	0	0	2498.54	0	0	0
MY-SB020-DG-M	B077XBDKM4	B077XBDKM4	Jersey de Punto Cuello V con Patrón Jacquard Manga Larga para Hombre, M Gris oscuro/Gris	New	30.00	No		Yes	1	0	0	1	1	2498.54	0	0	0
MY-SB020-DG-S	B077XD94WC	B077XD94WC	Jersey de Punto Cuello V con Patrón Jacquard Manga Larga para Hombre, S Gris oscuro/Gris	New	30.00	No		Yes	2	2	0	0	2	2505.25	0	0	0
MY-SB020-DG-XL	B077XG567X	B077XG567X	Jersey de Punto Cuello V con Patrón Jacquard Manga Larga para Hombre, XL Gris oscuro/Gris	New	30.00	No		Yes	0	0	0	0	0	2498.54	0	0	0
MY-SB026-BK-M	B078LY8VWP	B078LY8VWP	Jersey Invierno Liso Casual para Hombre Cuello Alto con Cremallera, M Negro	New	45.00	No		Yes	0	0	0	0	0	2741.23	0	0	0
MY-SB026-DG-M	B078M4NHX5	B078M4NHX5	Jersey Invierno Liso Casual para Hombre Cuello Alto con Cremallera, M Gris oscuro	New	45.00	No		Yes	0	0	0	0	0	2741.23	0	0	0
MY-SB026-DG-S	B078LTW124	B078LTW124	Mocotono Jersey Invierno Liso Casual para Hombre Cuello Alto con Cremallera, S Gris oscuro	New	45.00	No		Yes	1	1	0	0	1	2750.73	0	0	0
MY-SB026-KK-S	B078M3WKVL	B078M3WKVL	Mocotono Jersey Invierno Liso Casual para Hombre Cuello Alto con Cremallera, S Beige	New	45.00	No		Yes	1	1	0	0	1	2741.23	0	0	0
MY-SB026-LG-S	B078M4Y66L	B078M4Y66L	Jersey Invierno Liso Casual para Hombre Cuello Alto con Cremallera, S Gris	New	45.00	No		Yes	3	3	0	0	3	2741.23	0	0	0
MY-SB026-RD-S	B078M6S3S5	B078M6S3S5	Mocotono Jersey Invierno Liso Casual para Hombre Cuello Alto con Cremallera, S Rojo	New	45.00	No		Yes	1	1	0	0	1	2741.23	0	0	0
MY-SB027-BK-S	B078M83WSP	B078M83WSP	Chaleco Cuello de Pico Jersey sin Mangas Color Sólido para Hombre S Negro	New	40.00	No		Yes	0	0	0	0	0	2436.26	0	0	0
MY-SB027-BL-S	B078M76W64	B078M76W64	Chaleco Cuello de Pico Jersey sin Mangas Color Sólido para Hombre S Azul	New	40.00	No		Yes	0	0	0	0	0	2436.26	0	0	0
MY-SB027-DG-S	B078LY8P9G	B078LY8P9G	Chaleco Cuello de Pico Jersey sin Mangas Color Sólido para Hombre S Gris oscuro	New	40.00	No		Yes	0	0	0	0	0	2436.26	0	0	0
MY-SB027-GN-S	B078LTVWQR	B078LTVWQR	Chaleco Cuello de Pico Jersey sin Mangas Color Sólido para Hombre S Verde	New	40.00	No		Yes	0	0	0	0	0	2436.26	0	0	0
MY-SB027-GN-XL	B078M8RCHC	B078M8RCHC	Chaleco Cuello de Pico Jersey sin Mangas Color Sólido para Hombre XL Verde	New	40.00	No		Yes	0	0	0	0	0	2436.26	0	0	0
MY-SB027-KK-XL	B078LYN3NR	B078LYN3NR	Chaleco Cuello de Pico Jersey sin Mangas Color Sólido para Hombre XL Beige	New	40.00	No		Yes	0	0	0	0	0	2436.26	0	0	0
MY-WH7622-G0-S	X000R2XNOT	B075FR5716	Summer Mae Jersey Attractive - Camisetas De Punto Grosor Mujer	New	30.00	No		Yes	3	3	0	0	3	3626.62	0	0	0
MY-WH7622-K0-L	X000R2EXMF	B075FRL5YC	Summer Mae Jersey Attractive - Camisetas De Punto Grosor Mujer	New	30.00	No		Yes	6	6	0	0	6	4158.55	0	0	0
MY-WH7622-K0-M	X000R2FF8V	B075FQCSXX	Summer Mae Jersey Attractive - Camisetas De Punto Grosor Mujer	New	30.00	No		Yes	10	10	0	0	10	3626.62	0	0	0
MY-WH7622-K0-S	X000R2FOOV	B075FQDVS2	Summer Mae Jersey Attractive - Camisetas De Punto Grosor Mujer	New	30.00	No		Yes	11	11	0	0	11	3876.03	0	0	0
MY-WH7622-K0-XL	X000R2XFGF	B075FQSTN2	Summer Mae Jersey Attractive - Camisetas De Punto Grosor Mujer	New	30.00	No		Yes	15	15	0	0	15	3626.62	0	0	0
MY-WH7622-KH-S	X000R2FES7	B075FQSXJX	Summer Mae Jersey Attractive - Camisetas De Punto Grosor Mujer	New	30.00	No		Yes	2	2	0	0	2	3851.45	0	0	0
MY-WH7622-R0-XL	X000R2XEY3	B075FMKF16	Summer Mae Jersey Attractive - Camisetas De Punto Grosor Mujer	New	30.00	No		Yes	4	4	0	0	4	3626.62	0	0	0
MY-WH7624-BG-L	X000R2XFFL	B075FQYNL9	Summer Mae Jersey Básico - sin Hombro Escote en V Mujer	New	30.00	No		Yes	8	8	0	0	8	3002.93	0	0	0
MY-WH7624-BG-M	X000R2FK3B	B075FP41RC	Summer Mae Jersey Básico - sin Hombro Escote en V Mujer	New	30.00	No		Yes	9	9	0	0	9	3002.93	0	0	0
MY-WH7624-BG-S	X000R2EWQ7	B075FR6QJ2	Summer Mae Jersey Básico - sin Hombro Escote en V Mujer	New	30.00	No		Yes	5	5	0	0	5	3002.93	0	0	0
MY-WH7624-BG-XL	X000R2FOIR	B075FR2DH2	Summer Mae Jersey Básico - sin Hombro Escote en V Mujer	New	30.00	No		Yes	5	5	0	0	5	2874.95	0	0	0
MY-WH7624-G0-L	X000R2EXG1	B075FQVX3X	Summer Mae Jersey Básico - sin Hombro Escote en V Mujer	New	30.00	No		Yes	8	8	0	0	8	3002.93	0	0	0
MY-WH7624-G0-M	X000R2FOJ1	B075FR898Y	Summer Mae Jersey Básico - sin Hombro Escote en V Mujer	New	30.00	No		Yes	5	5	0	0	5	3002.93	0	0	0
MY-WH7624-G0-S	X000R2XEWF	B075FMMXJ2	Summer Mae Jersey Básico - sin Hombro Escote en V Mujer	New	30.00	No		Yes	2	2	0	0	2	3002.93	0	0	0
MY-WH7624-G0-XL	X000R2803D	B075FQY3BX	Summer Mae Jersey Básico - sin Hombro Escote en V Mujer	New	30.00	No		Yes	6	6	0	0	6	3002.93	0	0	0
MY-WH7624-G7-L	X000R2EXFR	B075FR3DRT	Summer Mae Jersey Básico - sin Hombro Escote en V Mujer	New	30.00	No		Yes	1	1	0	0	1	3002.93	0	0	0
MY-WH7624-G7-S	X000R2FF95	B075FQWK7C	Summer Mae Jersey Básico - sin Hombro Escote en V Mujer	New	30.00	No		Yes	5	5	0	0	5	3002.93	0	0	0
MY-WH7624-G7-XL	X000R2XFGZ	B075FR28GQ	Summer Mae Jersey Básico - sin Hombro Escote en V Mujer	New	30.00	No		Yes	6	6	0	0	6	3002.93	0	0	0
MY-WH7624-K0-XL	X000R2FK3L	B075FMK5JD	Summer Mae Jersey Básico - sin Hombro Escote en V Mujer	New	30.00	No		Yes	1	1	0	0	1	3002.93	0	0	0
MY-WH7624-R0-M	X000R2XEWZ	B075FR3DRR	Summer Mae Jersey Básico - sin Hombro Escote en V Mujer	New	30.00	No		Yes	3	3	0	0	3	3002.93	0	0	0
MY-WH7624-R0-S	X000R2FESR	B075FQTKVJ	Summer Mae Jersey Básico - sin Hombro Escote en V Mujer	New	30.00	No		Yes	5	5	0	0	5	3002.93	0	0	0
MY-WH7624-W0-L	X000R2FOJL	B075FRP18D	Summer Mae Jersey Básico - sin Hombro Escote en V Mujer	New	30.00	No		Yes	3	3	0	0	3	3002.93	0	0	0
MY-WH7624-W0-M	X000R2EXMZ	B075FRDJ5H	Summer Mae Jersey Básico - sin Hombro Escote en V Mujer	New	30.00	No		Yes	2	2	0	0	2	3002.93	0	0	0
MY-WH7624-W0-S	X000RAZJ5H	B075FRNPB6	Summer Mae Jersey Básico - sin Hombro Escote en V Mujer	New	30.00	No		Yes	11	11	0	0	11	3002.93	0	0	0
MY-WH7624-W0-XL	X000R2FOJB	B075FQKHHM	Summer Mae Jersey Básico - sin Hombro Escote en V Mujer	New	30.00	No		Yes	10	10	0	0	10	3002.93	0	0	0
MY-WH7672-G0-L	X000R2EXGL	B075FR316B	Summer Mae Jersey Casual - sin Hombro Manga Larga Mujer	New	30.00	No		Yes	1	1	0	0	1	3444.56	0	0	0
MY-WH7672-G0-S	X000R2XFFV	B075FR5Z74	Summer Mae Jersey Casual - sin Hombro Manga Larga Mujer	New	30.00	No		Yes	2	2	0	0	2	3444.56	0	0	0
MY-WH7672-K0-S	X000R2FESH	B075FQTN5Y	Summer Mae Jersey Casual - sin Hombro Manga Larga Mujer	New	30.00	No		Yes	1	1	0	0	1	3444.56	0	0	0
MY-WH7672-P0-L	X000R280VP	B075FRYNRL	Summer Mae Jersey Casual - sin Hombro Manga Larga Mujer	New	30.00	No		Yes	1	1	0	0	1	3444.56	0	0	0
MY-WH7672-W0-M	X000R2XEXT	B075FQYBRW	Summer Mae Jersey Casual - sin Hombro Manga Larga Mujer	New	30.00	No		Yes	2	2	0	0	2	3444.56	0	0	0
MY-WH7672-W0-S	X000R2EXMP	B075FR1VJB	Summer Mae Jersey Casual - sin Hombro Manga Larga Mujer	New	30.00	No		Yes	2	2	0	0	2	3444.56	0	0	0
MY-WH7672-W0-XL	X000R280WT	B075FR4WL5	Summer Mae Jersey Casual - sin Hombro Manga Larga Mujer	New	30.00	No		Yes	1	1	0	0	1	3444.56	0	0	0
MY-WH7688-B0-L	X000R2FOJV	B075FPVXYP	Summer Mae Suéter Jersey De Punto - Cuello Redondo Otoño e Invierno Mujer	New	30.00	No		Yes	1	1	0	0	1	5077.53	0	0	0
MY-WH7688-B0-M	X000R28033	B075FRDV2R	Summer Mae Suéter Jersey De Punto - Cuello Redondo Otoño e Invierno Mujer	New	30.00	No		Yes	1	1	0	0	1	5077.53	0	0	0
MY-WH7688-B0-XL	X000R2XEX9	B075FR1QVB	Summer Mae Suéter Jersey De Punto - Cuello Redondo Otoño e Invierno Mujer	New	30.00	No		Yes	0	0	0	0	0	5077.53	0	0	0
MY-WH7688-B0-XXL	X000R2FO5F	B075FRCPVL	Summer Mae Suéter Jersey De Punto - Cuello Redondo Otoño e Invierno Mujer	New	30.00	No		Yes	1	1	0	0	1	5077.53	0	0	0
MY-WH7688-BG-L	X000R2XEVL	B075FMKBF8	Summer Mae Suéter Jersey De Punto - Cuello Redondo Otoño e Invierno Mujer	New	30.00	No		Yes	1	1	0	0	1	5550.79	0	0	0
MY-WH7688-W0-L	X000R2FF1X	B075FQXVG3	Summer Mae Suéter Jersey De Punto - Cuello Redondo Otoño e Invierno Mujer	New	30.00	No		Yes	0	0	0	0	0	5077.53	0	0	0
MY-WH7688-W0-S	X000R2ETN3	B075FQTSV4	Summer Mae Suéter Jersey De Punto - Cuello Redondo Otoño e Invierno Mujer	New	30.00	No		Yes	1	1	0	0	1	5077.53	0	0	0
RE-YZ-BEBD001-R0-L	B07CM5G41X	B07CM5G41X	Summer Mae Mujer Traje de Baño 2 Piezas Bikini de Alta Cintura con Volante	New	35.00	No		Yes	3	1	1	1	3	1860.75	0	0	0
RE-YZ-BEBD001-R0-M	B07CLYTDDB	B07CLYTDDB	Summer Mae Mujer Traje de Baño 2 Piezas Bikini de Alta Cintura con Volante	New	35.00	No		Yes	5	0	2	3	5	1860.75	0	0	0
RE-YZ-BEBD001-R0-S	B07CM3CK9V	B07CM3CK9V	Summer Mae Mujer Traje de Baño 2 Piezas Bikini de Alta Cintura con Volante	New	35.00	No		Yes	15	14	0	1	15	1860.75	0	0	0
RE-YZ-BEBD001-R0-XL	B07CM1YWXC	B07CM1YWXC	Summer Mae Mujer Traje de Baño 2 Piezas Bikini de Alta Cintura con Volante	New	35.00	No		Yes	11	6	2	3	11	1860.75	0	0	0
RE-YZ-BEBD001-R0-XS	B07CM8ZCFY	B07CM8ZCFY	Summer Mae Mujer Traje de Baño 2 Piezas Bikini de Alta Cintura con Volante, Talla XS	New	35.00	No		Yes	8	7	0	1	8	1860.75	0	0	0
RE-YZ-BECS186-OR-L	B07CM45YQN	B07CM45YQN	Summer Mae Traje de Baño una Pieza Sexy Pin up Para Mujer	New	36.00	No		Yes	0	0	0	0	0	2261.74	0	0	0
RE-YZ-BECS186-OR-M	B07CM1XTVY	B07CM1XTVY	Summer Mae Traje de Baño una Pieza Sexy Pin up Para Mujer	New	36.00	No		Yes	0	0	0	0	0	2261.74	0	0	0
RE-YZ-BECS186-OR-S	B07CM64H12	B07CM64H12	Summer Mae Traje de Baño una Pieza Sexy Pin up Para Mujer	New	36.00	No		Yes	0	0	0	0	0	2261.74	0	0	0
RE-YZ-BECS186-OR-XL	B07CM256LT	B07CM256LT	Summer Mae Traje de Baño una Pieza Sexy Pin up Para Mujer	New	36.00	No		Yes	1	0	1	0	1	2261.74	0	0	0
RE-YZ-BECS186-OR-XXL	B07CLZ8GD4	B07CLZ8GD4	Summer Mae Traje de Baño una Pieza Sexy Pin up Para Mujer	New	36.00	No		Yes	1	1	0	0	1	2261.74	0	0	0
RE-YZ-BECS186-YH-L	B07CLZKS2T	B07CLZKS2T	Traje de Baño una Pieza Sexy Pin up Para Mujer	New	36.00	No		Yes	0	0	0	0	0	2261.74	0	0	0
RE-YZ-BECS186-YH-M	B07CLX67M5	B07CLX67M5	Summer Mae Traje de Baño una Pieza Sexy Pin up Para Mujer	New	36.00	No		Yes	1	1	0	0	1	2261.74	0	0	0
RE-YZ-BECS186-YH-S	B07CM13K9S	B07CM13K9S	Summer Mae Traje de Baño una Pieza Sexy Pin up Para Mujer	New	36.00	No		Yes	1	1	0	0	1	2261.74	0	0	0
RE-YZ-BECS186-YH-XL	B07CM23R41	B07CM23R41	Summer Mae Traje de Baño una Pieza Sexy Pin up Para Mujer	New	36.00	No		Yes	0	0	0	0	0	2261.74	0	0	0
RE-YZ-BECS186-YH-XXL	B07CM1NXRZ	B07CM1NXRZ	Summer Mae Traje de Baño una Pieza Sexy Pin up Para Mujer	New	36.00	No		Yes	0	0	0	0	0	2261.74	0	0	0
RE-YZ-BELE001-W0-L	B07CM3VVBX	B07CM3VVBX	Summer Mae Mujer Traje de Baño 2 Piezas Bikini de Alta Cintura con Volante	New	35.00	No		Yes	0	0	0	0	0	1860.75	0	0	0
RE-YZ-BELE001-W0-M	B07CM1GBHS	B07CM1GBHS	Summer Mae Mujer Traje de Baño 2 Piezas Bikini de Alta Cintura con Volante	New	35.00	No		Yes	9	2	4	3	9	1860.75	0	0	0
RE-YZ-BELE001-W0-S	B07CM2B6BD	B07CM2B6BD	Summer Mae Mujer Traje de Baño 2 Piezas Bikini de Alta Cintura con Volante	New	35.00	No		Yes	3	0	2	1	3	1860.75	0	0	0
RE-YZ-BELE001-W0-XL	B07CLSVW8C	B07CLSVW8C	Summer Mae Mujer Traje de Baño 2 Piezas Bikini de Alta Cintura con Volante	New	35.00	No		Yes	11	4	0	7	11	1860.75	0	0	0
RE-YZ-BELE001-W0-XS	B07CLT358V	B07CLT358V	Summer Mae Mujer Traje de Baño 2 Piezas Bikini de Alta Cintura con Volante	New	35.00	No		Yes	3	0	2	1	3	1860.75	0	0	0
RE-YZ-BELK185-B0-L	B07CLSK94Z	B07CLSK94Z	Summer Mae Traje de Baño una Pieza Sexy Pin up Para Mujer	New	38.00	No		Yes	2	2	0	0	2	1996.76	0	0	0
RE-YZ-BELK185-B0-M	B07CM384GJ	B07CM384GJ	Summer Mae Traje de Baño una Pieza Sexy Pin up Para Mujer	New	38.00	No		Yes	5	5	0	0	5	1996.76	0	0	0
RE-YZ-BELK185-B0-S	B07CM48HV8	B07CM48HV8	Summer Mae Traje de Baño una Pieza Sexy Pin up Para Mujer	New	38.00	No		Yes	5	5	0	0	5	1996.76	0	0	0
