Merchant SKU	Fulfillment Network SKU	ASIN	Title	Condition	Price	MFN Listing Exists	MFN Fulfillable Qty	AFN Listing Exists	AFN Warehouse Qty	AFN Fulfillable Qty	AFN Unsellable Qty	AFN Encumbered Qty	AFN Total Qty	Volume	AFN Inbound Working Qty	AFN Inbound Shipped Qty	AFN Inbound Receiving Qty
DD-BNY-W0	X001V4A7HB	B074FPYB9N	Zaiai Women's Florence Halter Dress with Garter and Stockings White	New	10.00	No		Yes	0	0	0	0	32	0.05	32	0	0
DD-HNY-K0	X001V4AH8Z	B074FP8NZF	Zaiai Women Sexy Lingerie for Women for Sex, Lace Bodysuit Mesh Babydoll Halter Chemise Strapped Outfits Black1	New	10.00	No		Yes	0	0	0	0	4	0.08	4	0	0
DDBNYW0	X001IJSTY7	B074FPYB9N	Zaiai Women's Florence Halter Dress with Garter and Stockings White	New	95.70	No		Yes	2	2	0	0	2	0.05	0	0	0
DDHNYK0	X001IJSJ3X	B074FP8NZF	Zaiai Women Sexy Lingerie for Women for Sex, Lace Bodysuit Mesh Babydoll Halter Chemise Strapped Outfits Black1	New	104.70	No		Yes	2	2	0	0	2	0.08	0	0	0
GJHNYK0	X001IJSPZF	B074FQSTJL	Zaiai Women Sexy Lace Dress G-String Lingerie Sheer Babydoll Sleepwear Nightdress Robe Black2	New	92.70	No		Yes	30	30	0	0	30	0.05	0	0	0
HLYHMYSG	X001MNOG87	B0761NFQMT	ZAIAI Women's Anorak Parka Coat Silver Gray	New	35.00	No		Yes	45	45	0	0	45	0	0	0	0
JBL-QFFMMHL	X001KB9FIH	B073F2HG9P	HuXang Cloth Womens Fold Over Waist Solid Ruffled Flare Palazzo Pants Capris(Rose Red,L)	New	10.00	No		Yes	1	1	0	0	1	0.15	0	0	0
JBL-QFFMMHM	X001KBA58V	B073F2WTJX	HuXang Cloth Womens Fold Over Waist Solid Ruffled Flare Palazzo Pants Capris(Rose Red,M)	New	10.00	No		Yes	3	3	0	0	3	0.15	0	0	0
JBL-QFFMMHS	X001KB85Y7	B073F35WHV	HuXang Cloth Womens Fold Over Waist Solid Ruffled Flare Palazzo Pants Capris(Rose Red,S)	New	10.00	No		Yes	1	1	0	0	1	0.15	0	0	0
JBL-QFFMMHXL	X001KB9HDP	B073F2M56J	HuXang Cloth Womens Fold Over Waist Solid Ruffled Flare Palazzo Pants Capris(Rose Red,XL)	New	61.90	No		Yes	0	0	0	0	0	0.15	0	0	0
JBL-QFFMR5L	X001KB8619	B073F29B28	HuXang Cloth Womens Fold Over Waist Solid Ruffled Flare Palazzo Pants Capris(Pink,L)	New	10.00	No		Yes	0	0	0	0	0	0.13	0	0	0
JBL-QFFMR5M	X001KB9KPP	B073F2QMQK	HuXang Cloth Womens Fold Over Waist Solid Ruffled Flare Palazzo Pants Capris(Pink,M)	New	10.00	No		Yes	2	2	0	0	2	0.12	0	0	0
JBL-QFFMR5S	X001KBA595	B073F1L1DN	HuXang Cloth Womens Fold Over Waist Solid Ruffled Flare Palazzo Pants Capris(Pink,S)	New	10.00	No		Yes	5	5	0	0	5	0.14	0	0	0
JBL-QFFMR5XL	X001KB83ET	B073F1HX4C	HuXang Cloth Womens Fold Over Waist Solid Ruffled Flare Palazzo Pants Capris(Pink,XL)	New	10.00	No		Yes	2	2	0	0	2	0.13	0	0	0
JBL-QFFMR5XXL	X001KB8TT3	B073F4G8B1	HuXang Cloth Womens Fold Over Waist Solid Ruffled Flare Palazzo Pants Capris(Pink,XXL)	New	10.00	No		Yes	5	5	0	0	5	0.13	0	0	0
KTKW0TW0XL	X001KB85YH	B071JYNS5V		Unknown					0	0	0	0	0		0	0	0
KTKXKB0	B0725CDCCN	B0725CDCCN		Unknown					0	0	0	0	0		0	0	0
KTKXKB0L	X001H7GZUZ	B073XM44QG	HuXang Cloth Women's Plus Size Casual Pant Suits Cropped Wide Pants(Black,L)	New	69.90	Yes	0	No	0	0	0	0	0	0.17	0	0	0
KTKXKG0	B071VFYY2V	B071VFYY2V		Unknown					0	0	0	0	0		0	0	0
KTKXKG0L	X001H7IYZ9	B073XLK4G5	HuXang Cloth Women's Plus Size Casual Pant Suits Cropped Palazzo Pants(Grey,L)	New	69.90	No		Yes	0	0	0	0	0	0.17	0	0	0
KTKXKR0	B071NP2X5N	B071NP2X5N		Unknown					3	3	0	0	3		0	0	0
KTKXKW0	B0716LH9B7	B0716LH9B7		Unknown					0	0	0	0	0		0	0	0
KTKXKW0L	X001H79QA1	B073XMFYWX	Women's White Linen Pants Casual Loose Linen Cropped Wide Leg Pants(White,L)	New	9.99	No		Yes	5	5	0	0	5	0.17	0	0	0
KTKXKY0	B071HHSJ1R	B071HHSJ1R	MOCOTONO Women's Plus Size Elastic Waist Wide Leg Linen Cropped Pants Yellow Medium	New	23.98	No		Yes	5	5	0	0	5	0.17	0	0	0
MY-16055K0-L	X001VDTR37	B0761V7L2R	ZAIAI Womens Hooded Warm Winter Faux Fur Lined Parkas Anoraks Long Coats Black L	New	42.99	No		Yes	0	0	0	0	0	0.56	0	0	0
MY-16055K0-M	X001VCY5M1	B0761QBHM9	ZAIAI Womens Hooded Warm Winter Faux Fur Lined Parkas Anoraks Long Coats Black M	New	42.99	No		Yes	0	0	0	0	10	0.56	0	5	5
MY-16055K0-S	X001VCY7ZL	B0761S8TXR	ZAIAI Womens Hooded Warm Winter Faux Fur Lined Parkas Anoraks Long Coats Black S	New	42.99	No		Yes	0	0	0	0	1	0.56	1	0	0
MY-16055K0-XL	X001VCY5MB	B0761N3HJ3	Womens Hooded Warm Winter Faux Fur Lined Parkas Anoraks Long Coats Black XL	New	42.99	No		Yes	0	0	0	0	7	0.56	3	0	4
MY-16055MS-M	X001VDTXJF	B0761NM1NH	ZAIAI Womens Wool Jacket Coat Outwear Parka Overcoat Beige M	New	42.99	No		Yes	0	0	0	0	10	0.56	0	5	5
MY-16055MS-S	X001VDTXJP	B0761Q9VPH	ZAIAI Womens Wool Jacket Coat Outwear Parka Overcoat Beige S	New	42.99	No		Yes	0	0	0	0	6	0.56	0	6	0
MY-16055MS-XL	X001VCY7ZV	B0761Q7KPX	ZAIAI Womens Wool Jacket Coat Outwear Parka Overcoat Beige XL	New	42.99	No		Yes	0	0	0	0	10	0.56	0	0	10
MY-16055MS-XXL	X001VDQ8BV	B0761QW2JK	ZAIAI Womens Wool Jacket Coat Outwear Parka Overcoat Beige XXL	New	42.99	No		Yes	0	0	0	0	1	0.56	1	0	0
MY-16055ZQ-L	X001VCY7C9	B0761PXTK8	ZAIAI Womens Hooded Warm Coats Parkas With Fax Fur Jackets Navy L	New	42.99	No		Yes	0	0	0	0	2	0.56	2	0	0
MY-16055ZQ-M	X001VDQ8C5	B0761Q4YF6	Womens Hooded Warm Coats Parkas With Fax Fur Jackets Navy M	New	42.99	No		Yes	1	1	0	0	1	0.56	0	0	0
MY-16055ZQ-S	X001VDTNY5	B0761PL2N2	Womens Hooded Warm Coats Parkas With Fax Fur Jackets Navy S	New	42.99	No		Yes	0	0	0	0	0	0.56	0	0	0
MY-16055ZQ-XXL	X001VCY7D3	B0761NGYTK	Womens Hooded Warm Coats Parkas With Fax Fur Jackets Navy XXL	New	42.99	No		Yes	0	0	0	0	0	0.56	0	0	0
MY-71107K0-L	X001VDUD3F	B0761PSPTJ	ZAIAI Women's Parkas Anoraks Long Coats with Removable Faux Fur Trim Hood Black L	New	42.99	No		Yes	0	0	0	0	0	1.15	0	0	0
MY-71107K0-S	X001VCY8N7	B0761PDMGN	ZAIAI Women's Parkas Anoraks Long Coats with Removable Faux Fur Trim Hood Black S	New	42.99	No		Yes	0	0	0	0	10	1.12	0	5	5
MY-71107MS-L	X001VCY7CT	B0761P4LKC	ZAIAI Women's Parka Winter Coat Overcoat Long Down Jacket Outwear Beige L	New	42.99	No		Yes	0	0	0	0	3	1.11	3	0	0
MY-71107MS-M	X001VCY7CJ	B0761NJPNM	ZAIAI Women's Parka Winter Coat Overcoat Long Down Jacket Outwear Beige M	New	42.99	No		Yes	0	0	0	0	12	1.11	4	0	8
MY-71107MS-S	X001VDTR2N	B0761NM3SZ	ZAIAI Women's Parka Winter Coat Overcoat Long Down Jacket Outwear Beige S	New	42.99	No		Yes	0	0	0	0	1	1.11	1	0	0
MY-71107MS-XL	X001VCY8NR	B0761NNM84	ZAIAI Women's Parka Winter Coat Overcoat Long Down Jacket Outwear Beige XL	New	42.99	No		Yes	0	0	0	0	2	1.11	2	0	0
MY-71107MS-XXL	X001VDQ89D	B0761PTZY2	ZAIAI Women's Parka Winter Coat Overcoat Long Down Jacket Outwear Beige XXL	New	42.99	No		Yes	0	0	0	0	4	1.11	0	0	4
MY-71107ZQ-S	X001VDTNYF	B0761N286T	ZAIAI Women's Parka Winter Coat Overcoat Long Down Jacket Outwear Navy S	New	42.99	No		Yes	0	0	0	0	1	1.11	1	0	0
MY-71115K0-S	X001VDTNYZ	B0761PDHV5	ZAIAI Women's Coat with Fur Hood with 90% Down Parka Puffer Jacket Black XS	New	42.99	No		Yes	0	0	0	0	8	0.78	5	3	0
MY-71115K0-XL	X001VDTR2D	B0761NGWJD	ZAIAI Women's Coat with Fur Hood with 90% Down Parka Puffer Jacket Black L	New	42.99	No		Yes	0	0	0	0	8	0.78	0	8	0
MY-71115MS-L	X001VDUV69	B0761NFTQC	ZAIAI Women's Coat with Fur Hood with 90% Down Parka Puffer Jacket Beige M	New	42.99	No		Yes	0	0	0	0	5	0.78	0	0	5
MY-71115MS-M	X001VDUD2L	B0761PV952	ZAIAI Women's Coat With Fur Hood With 90% Down Parka Puffer Jacket Beige M	New	42.99	No		Yes	0	0	0	0	3	0.78	0	0	3
MY-71115MS-S	X001VDQ8CF	B0761NHB1Y	ZAIAI Women's Coat with Fur Hood with 90% Down Parka Puffer Jacket Beige XS	New	42.99	No		Yes	0	0	0	0	6	0.78	0	0	6
MY-71115MS-XL	X001VDUD2V	B0761PWB12	ZAIAI Women's Coat with Fur Hood with 90% Down Parka Puffer Jacket Beige L	New	42.99	No		Yes	0	0	0	0	5	0.78	0	0	5
MY-71115MS-XXL	X001VCY7DD	B0761N46BN	ZAIAI Women's Coat with Fur Hood with 90% Down Parka Puffer Jacket Beige XL	New	42.99	No		Yes	0	0	0	0	4	0.78	0	0	4
MY-71115ZQ-L	X001VDOS3L	B0761S2M63	ZAIAI Women's Quilted Puffer Jacket Coat with Faux Fur Trimmed Hood Navy M	New	42.99	No		Yes	0	0	0	0	9	0.78	3	6	0
MY-71115ZQ-M	X001VDQ89N	B0761MXCJB	ZAIAI Women's Quilted Puffer Jacket Coat with Faux Fur Trimmed Hood Navy S	New	42.99	No		Yes	0	0	0	0	7	0.78	1	0	6
MY-71115ZQ-S	X001VDTXJ5	B0761R6ZG2	ZAIAI Women's Quilted Puffer Jacket Coat with Faux Fur Trimmed Hood Navy XS	New	42.99	No		Yes	0	0	0	0	7	0.78	0	0	7
MY-71115ZQ-XL	X001VDTBIN	B0761PBXCV	ZAIAI Women's Quilted Puffer Jacket Coat with Faux Fur Trimmed Hood Navy L	New	42.99	No		Yes	0	0	0	0	3	0.78	0	3	0
MY-71115ZQ-XXL	X001VDOSHH	B0761MLYTQ	ZAIAI Women's Quilted Puffer Jacket Coat with Faux Fur Trimmed Hood Navy XL	New	42.99	No		Yes	0	0	0	0	7	0.78	3	3	1
MY16055K0L	X001MNO43T	B0761V7L2R	ZAIAI Womens Hooded Warm Winter Faux Fur Lined Parkas Anoraks Long Coats Black L	New	69.99	No		Yes	1	1	0	0	2	0.56	1	0	0
MY16055K0M	X001MNP4LZ	B0761QBHM9	ZAIAI Womens Hooded Warm Winter Faux Fur Lined Parkas Anoraks Long Coats Black M	New	69.99	No		Yes	0	0	0	0	0	0.56	0	0	0
MY16055K0S	X001MNB5TF	B0761S8TXR	ZAIAI Womens Hooded Warm Winter Faux Fur Lined Parkas Anoraks Long Coats Black S	New	69.99	No		Yes	1	1	0	0	1	0.56	0	0	0
MY16055K0XL	X001MNO74P	B0761N3HJ3	Womens Hooded Warm Winter Faux Fur Lined Parkas Anoraks Long Coats Black XL	New	69.99	No		Yes	0	0	0	0	0	0.56	0	0	0
MY16055K0XXL	X001MNO65P	B0761R93J2	ZAIAI Womens Hooded Warm Winter Faux Fur Lined Parkas Anoraks Long Coats Black XXL	New	69.99	No		Yes	2	2	0	0	2	0.56	0	0	0
MY16055MSM	X001MNPJ15	B0761NM1NH	ZAIAI Womens Wool Jacket Coat Outwear Parka Overcoat Beige M	New	69.99	No		Yes	0	0	0	0	0	0.56	0	0	0
MY16055MSS	X001MNO74F	B0761Q9VPH	ZAIAI Womens Wool Jacket Coat Outwear Parka Overcoat Beige S	New	42.49	No		Yes	0	0	0	0	5	0.56	5	0	0
MY16055MSXL	X001MNOAVP	B0761Q7KPX	ZAIAI Womens Wool Jacket Coat Outwear Parka Overcoat Beige XL	New	69.99	No		Yes	0	0	0	0	0	0.56	0	0	0
MY16055MSXXL	X001MNO74Z	B0761QW2JK	ZAIAI Womens Wool Jacket Coat Outwear Parka Overcoat Beige XXL	New	69.99	No		Yes	0	0	0	0	0	0.56	0	0	0
MY16055ZQL	X001MNO4XT	B0761PXTK8	ZAIAI Womens Hooded Warm Coats Parkas With Fax Fur Jackets Navy L	New	42.49	No		Yes	0	0	0	0	0	0.56	0	0	0
MY16055ZQM	X001MNB60D	B0761Q4YF6	Womens Hooded Warm Coats Parkas With Fax Fur Jackets Navy M	New	69.99	No		Yes	0	0	0	0	0	0.56	0	0	0
MY16055ZQS	X001MNQ49L	B0761PL2N2	Womens Hooded Warm Coats Parkas With Fax Fur Jackets Navy S	New	69.99	No		Yes	0	0	0	0	6	0.56	6	0	0
MY16055ZQXXL	X001MNNKVV	B0761NGYTK	Womens Hooded Warm Coats Parkas With Fax Fur Jackets Navy XXL	New	42.49	No		Yes	2	1	0	1	3	0.56	1	0	0
MY71107K0L	X001MNNKVL	B0761PSPTJ	ZAIAI Women's Parkas Anoraks Long Coats with Removable Faux Fur Trim Hood Black L	New	38.99	No		Yes	1	0	1	0	1	1.15	0	0	0
MY71107K0M	X001MNB5UT	B0761PWSG1	ZAIAI Women's Parkas Anoraks Long Coats with Removable Faux Fur Trim Hood Black M	New	69.99	No		Yes	0	0	0	0	1	1.06	1	0	0
MY71107K0S	X001MNOG91	B0761PDMGN	ZAIAI Women's Parkas Anoraks Long Coats with Removable Faux Fur Trim Hood Black S	New	69.99	No		Yes	1	1	0	0	1	1.12	0	0	0
MY71107K0XL	X001MNP15J	B0761PVQYZ	ZAIAI Women's Parkas Anoraks Long Coats with Removable Faux Fur Trim Hood Black XL	New	69.99	No		Yes	3	0	3	0	3	1.11	0	0	0
MY71107MSL	X001MNP4M9	B0761P4LKC	ZAIAI Women's Parka Winter Coat Overcoat Long Down Jacket Outwear Beige L	New	69.99	No		Yes	1	0	1	0	5	1.11	4	0	0
MY71107MSM	X001MNOG8H	B0761NJPNM	ZAIAI Women's Parka Winter Coat Overcoat Long Down Jacket Outwear Beige M	New	69.99	No		Yes	1	0	1	0	1	1.11	0	0	0
MY71107MSS	X001MNP4TH	B0761NM3SZ	ZAIAI Women's Parka Winter Coat Overcoat Long Down Jacket Outwear Beige S	New	42.49	No		Yes	0	0	0	0	6	1.11	6	0	0
MY71107MSXL	X001MNO43J	B0761NNM84	ZAIAI Women's Parka Winter Coat Overcoat Long Down Jacket Outwear Beige XL	New	69.99	No		Yes	2	1	1	0	7	1.11	5	0	0
MY71107MSXXL	X001MNNKWP	B0761PTZY2	ZAIAI Women's Parka Winter Coat Overcoat Long Down Jacket Outwear Beige XXL	New	69.99	No		Yes	6	6	0	0	6	1.11	0	0	0
MY71107ZQL	X001MNO4TX	B0761NJH9L	ZAIAI Women's Parka Winter Coat Overcoat Long Down Jacket Outwear Navy L	New	69.99	No		Yes	1	0	1	0	1	1.11	0	0	0
MY71107ZQM	X001MNNO85	B0761P4LK2	ZAIAI Women's Parka Winter Coat Overcoat Long Down Jacket Outwear Navy M	New	42.49	No		Yes	1	1	0	0	2	1.01	1	0	0
MY71107ZQS	X001MNOXKX	B0761N286T	ZAIAI Women's Parka Winter Coat Overcoat Long Down Jacket Outwear Navy S	New	34.39	No		Yes	1	1	0	0	1	1.11	0	0	0
MY71107ZQXL	X001MNPJ0B	B0761NG4W8	ZAIAI Women's Parka Winter Coat Overcoat Long Down Jacket Outwear Navy XL	New	69.99	No		Yes	1	0	1	0	1	1.11	0	0	0
MY71107ZQXXL	X001MNP14P	B0761PV7ZS	ZAIAI Women's Parka Winter Coat Overcoat Long Down Jacket Outwear Navy XXL	New	69.99	No		Yes	0	0	0	0	0	1.11	0	0	0
MY71115K0L	X001MNO4UH	B0761NMRB4	ZAIAI Women's Coat With Fur Hood With 90% Down Parka Puffer Jacket Black M	New	69.99	No		Yes	0	0	0	0	6	0.78	6	0	0
MY71115K0M	X001MNQ491	B0761NNDWM	ZAIAI Women's Coat with Fur Hood with 90% Down Parka Puffer Jacket Black S	New	69.99	No		Yes	3	2	1	0	11	0.78	8	0	0
MY71115K0S	X001MNOAVZ	B0761PDHV5	ZAIAI Women's Coat with Fur Hood with 90% Down Parka Puffer Jacket Black XS	New	69.99	No		Yes	3	2	1	0	12	0.78	9	0	0
MY71115K0XL	X001MNO4XJ	B0761NGWJD	ZAIAI Women's Coat with Fur Hood with 90% Down Parka Puffer Jacket Black L	New	69.99	No		Yes	2	2	0	0	7	0.78	5	0	0
MY71115K0XXL	X001MNPJ0L	B0761SKR3P	ZAIAI Women's Coat with Fur Hood with 90% Down Parka Puffer Jacket Black XL	New	69.99	No		Yes	2	2	0	0	2	0.78	0	0	0
MY71115MSL	X001MNO65Z	B0761NFTQC	ZAIAI Women's Coat with Fur Hood with 90% Down Parka Puffer Jacket Beige M	New	69.99	No		Yes	0	0	0	0	0	0.78	0	0	0
MY71115MSM	X001MNB5VD	B0761PV952	ZAIAI Women's Coat With Fur Hood With 90% Down Parka Puffer Jacket Beige M	New	34.39	No		Yes	1	1	0	0	1	0.78	0	0	0
MY71115MSS	X001MNOAVF	B0761NHB1Y	ZAIAI Women's Coat with Fur Hood with 90% Down Parka Puffer Jacket Beige XS	New	69.99	No		Yes	0	0	0	0	0	0.78	0	0	0
MY71115MSXL	X001MNP14F	B0761PWB12	ZAIAI Women's Coat with Fur Hood with 90% Down Parka Puffer Jacket Beige L	New	69.99	No		Yes	0	0	0	0	0	0.78	0	0	0
MY71115MSXXL	X001MNQ49B	B0761N46BN	ZAIAI Women's Coat with Fur Hood with 90% Down Parka Puffer Jacket Beige XL	New	69.99	No		Yes	0	0	0	0	0	0.78	0	0	0
MY71115ZQL	X001MNB5ZT	B0761S2M63	ZAIAI Women's Quilted Puffer Jacket Coat with Faux Fur Trimmed Hood Navy M	New	69.99	No		Yes	1	1	0	0	1	0.78	0	0	0
MY71115ZQM	X001MNP14Z	B0761MXCJB	ZAIAI Women's Quilted Puffer Jacket Coat with Faux Fur Trimmed Hood Navy S	New	69.99	No		Yes	0	0	0	0	0	0.78	0	0	0
MY71115ZQS	X001MNQ49V	B0761R6ZG2	ZAIAI Women's Quilted Puffer Jacket Coat with Faux Fur Trimmed Hood Navy XS	New	69.99	No		Yes	0	0	0	0	0	0.78	0	0	0
MY71115ZQXL	X001MNP4U1	B0761PBXCV	ZAIAI Women's Quilted Puffer Jacket Coat with Faux Fur Trimmed Hood Navy L	New	69.99	No		Yes	4	2	2	0	4	0.78	0	0	0
MY71115ZQXXL	X001MNOAW9	B0761MLYTQ	ZAIAI Women's Quilted Puffer Jacket Coat with Faux Fur Trimmed Hood Navy XL	New	69.99	No		Yes	1	1	0	0	1	0.78	0	0	0
N029YE036	X001J1S3V3	B074JWL6PF	Women Bras Wireless Sports Bra Yoga Tops Activewear Workout For Women Gray 36	New	30.90	No		Yes	2	2	0	0	2	0.12	0	0	0
N029YE038	X001J1SSRR	B074JWL4F2	Women Bras Plus Size Front Hook Sports Bra For Women Gray 38	New	30.90	No		Yes	2	2	0	0	2	0.12	0	0	0
N029YE040	X001J0U48J	B074JV7QWX	Women Bras Sports Cup Bra Yoga Bra Gray 40	New	30.90	No		Yes	0	0	0	0	0	0.12	0	0	0
N029YHL36	X001J1U6XB	B074K1L386	ZAIAI Women Bras Sports Sexy Bra Lake Blue 36	New	30.90	No		Yes	0	0	0	0	0	0.12	0	0	0
N029YHL38	X001J1S3U9	B074JWS1CB	Women Bras Plus Size Wirefree Sports Bra Lake Blue 38	New	30.90	No		Yes	0	0	0	0	0	0.12	0	0	0
N029YHL40	X001J1QFXB	B074JW5XZ4	Women Bras Sports Bra Lake Blue 40	New	30.90	No		Yes	5	5	0	0	5	0.12	0	0	0
N029YMH36	X001J1S5BB	B074K5FMRM	ZAIAI Women Bras Sports Bras For Women Rose Red 36	New	30.90	No		Yes	0	0	0	0	0	0.12	0	0	0
N029YMH38	X001J1PSTD	B074K26CND	ZAIAI Women Bras On Slearance Bras For Women Rose Red 38	New	10.00	No		Yes	2	2	0	0	2	0.12	0	0	0
N029YMH40	X001J1PV0J	B074JX2YCN	ZAIAI Women Brassiere Sports Bra Yoga Bralettes Rose Red 40	New	30.90	No		Yes	4	4	0	0	4	0.12	0	0	0
N039YB036	X001J1PV1X	B074JWQ644	ZAIAI Women Bras Clearance Strappy Sports Bra Blue 36	New	35.90	No		Yes	1	1	0	0	1	0.12	0	0	0
N039YB038	X001J1QFY5	B074JX2YCX	Womens Apparel Strappy Sports Bra Blue 38	New	35.90	No		Yes	0	0	0	0	0	0.12	0	0	0
N039YB040	X001J1S5A7	B074JTW9NR	ZAIAI Bras For Women Push Up Sports Bra Blue 40	New	35.90	No		Yes	1	1	0	0	1	0.12	0	0	0
N039YG036	X001J1QFXV	B074JZ2HSX	ZAIAI Maidenform Bra Sports Bras For Women Green 36	New	35.90	No		Yes	0	0	0	0	0	0.12	0	0	0
N039YG038	X001J0U47P	B074JW9ZRS	ZAIAI Women Bras Green Bras For Women Green 38	New	35.90	No		Yes	0	0	0	0	0	0.12	0	0	0
N039YG040	X001J1PSS9	B074JW46DX	Womens Yoga Sport Bra Light Support Strappy Free To Be Bra Green 40	New	35.90	No		Yes	0	0	0	0	0	0.12	0	0	0
N039YP036	X001J1TFHT	B074K1913X	Zaiai Women Bras Purple Sports Cup Bra Purple 36	New	35.90	No		Yes	3	1	0	2	3	0.12	0	0	0
N039YP038	X001J1U6WR	B074JXGVBD	ZAIAI Sports Bras For Women Plus Size Purple 38	New	35.90	No		Yes	1	1	0	0	1	0.12	0	0	0
N039YP040	X001J0VN57	B074JY219R	ZAIAI Womens Yoga Purple Sports Bra Purple 40	New	35.90	No		Yes	0	0	0	0	0	0.12	0	0	0
N039YR036	X001J0VN4X	B074JYMHZL	Women Bras Size Underwire Bra Red 36	New	35.90	No		Yes	3	3	0	0	3	0.12	0	0	0
N039YR038	X001J0UEBV	B074K3YM47	Women Bras On Sale Plus Size Every Day Sports Bra Red 38	New	35.90	No		Yes	0	0	0	0	0	0.12	0	0	0
N039YR040	X001J1PW17	B074K4GLGJ	ZAIAI Women Bras Comfor Straps Sports Bra Red 40	New	35.90	No		Yes	3	3	0	0	3	0.12	0	0	0
N039YTHS36	X001J0U47Z	B074JTR9T4	ZAIAI Women Bras Size Sports Bra Pink 36	New	35.90	No		Yes	0	0	0	0	0	0.12	0	0	0
N039YTHS38	X001J1PV1N	B074K3MSFD	ZAIAI Women Bras On Sale 38A Bras For Women Pink 38	New	35.90	No		Yes	1	1	0	0	1	0.12	0	0	0
N039YTHS40	X001J1TFHJ	B074K4N247	ZAIAI Sports Bras For Women Strappy Free To Be Bra Pink 40	New	35.90	No		Yes	1	1	0	0	1	0.12	0	0	0
N039YXGH36	X001J1PW1R	B074K2GJCF	Women Bras Comfort Perfect Sculpt Bra Strapless Watermelon Red 36	New	35.90	No		Yes	0	0	0	0	0	0.12	0	0	0
N039YXGH38	X001J1PSST	B074JZ42X6	ZAIAI Women Bras Maidenform Sexy Bra Watermelon Red 38	New	35.90	No		Yes	0	0	0	0	0	0.12	0	0	0
N039YXGH40	X001J1S3TZ	B074JXZSJM	ZAIAI Women Bras No Wire Sports Bra Watermelon Red 40	New	35.90	No		Yes	0	0	0	0	0	0.12	0	0	0
N158YB038	X001IJTV2B	B074FXCYQT	ZAIAI Women's Embroidery Bras Set Lace Lingerie Bra Blue 38	New	41.90	No		Yes	0	0	0	0	0	0.14	0	0	0
N158YK038	X001IJLO5N	B074FVRK4X	Women's Embroidery Bras Set Lace Lingerie Bra Black 38	New	41.90	No		Yes	0	0	0	0	0	0.16	0	0	0
N158YR038	X001IJIYKV	B074FSXVNK	ZAIAI Women's Embroidery Bras Set Lace Lingerie Bra Red 38	New	41.90	No		Yes	0	0	0	0	0	0.16	0	0	0
N1709YR042	X001IB38E1	B074CZ4S1V	Women's 18-Hour Seamless Smoothing Bra Red 42	New	35.90	No		Yes	0	0	0	0	0	0.17	0	0	0
N1709YR046	X001IBJMQJ	B074CS5P3X	ZAIAI Women's 18-Hour Seamless Smoothing Bra Red 46	New	35.90	No		Yes	1	1	0	0	1	0.17	0	0	0
N1709YR048	X001IBJMQT	B074CSF1MY	ZAIAI Women's 18-Hour Seamless Smoothing Bra Red 48	New	35.90	No		Yes	0	0	0	0	0	0.17	0	0	0
N1709YXS48	X001IAUX45	B074CSG4ZS	ZAIAI Women's 18-Hour Seamless Smoothing Bra Apricot 48	New	35.90	No		Yes	1	1	0	0	1	0.17	0	0	0
N1709YZS44	X001IAWN7Z	B074CSPJVW	ZAIAI Women's 18-Hour Seamless Smoothing Bra Brown 46	New	35.90	No		Yes	0	0	0	0	0	0.17	0	0	0
N1709YZS46	X001IAXB7V	B074CS535P	Women's 18-Hour Seamless Smoothing Bra Brown 47	New	35.90	No		Yes	0	0	0	0	0	0.17	0	0	0
N1709YZS48	X001IBI5AX	B074CSCRF6	ZAIAI Women's 18-Hour Seamless Smoothing Bra Brown 48	New	35.90	No		Yes	0	0	0	0	0	0.17	0	0	0
N2033YK036	X001IG8EKT	B074DVZPS8	Women's Comfort Shape Concealing Petals Underwire Bra Black 36	New	53.90	No		Yes	0	0	0	0	0	0.09	0	0	0
N2033YK038	X001IFRL4P	B074DWGDMH	Women's Comfort Shape Concealing Petals Underwire Bra Black 38	New	53.90	No		Yes	1	1	0	0	1		0	0	0
N2033YK040	X001IFRL4Z	B074DWBXBD	ZAIAI Women's Comfort Shape Concealing Petals Underwire Bra Black 40	New	53.90	No		Yes	1	1	0	0	1		0	0	0
N2033YK042	X001IG8EJZ	B074DVVVVP	Women's Comfort Shape Concealing Petals Underwire Bra Black 42	New	53.90	No		Yes	1	1	0	0	1	0.09	0	0	0
N2033YSG36	X001IG2YGJ	B074DVCJDR	Women's Comfort Shape Concealing Petals Underwire Bra Silver Gray 36	New	53.90	No		Yes	1	1	0	0	1		0	0	0
N2033YSG40	X001IG3701	B074DW762P	ZAIAI Women's Comfort Shape Concealing Petals Underwire Bra Silver Gray 40	New	53.90	No		Yes	1	1	0	0	1		0	0	0
N2047YK032	X001IFRL7H	B074DVVJND	Women's Cloud Wire-Free Contour Bra Black 32	New	47.90	No		Yes	1	1	0	0	1	0.12	0	0	0
N2047YK034	X001IG0O2Z	B074DW274J	ZAIAI Women's Cloud Wire-Free Contour Bra Black 34	New	47.90	No		Yes	1	1	0	0	1	0.12	0	0	0
N2047YXS32	X001IFRKVT	B074DVQP6Q	ZAIAI Women's Cloud Wire-Free Contour Bra Apricot 32	New	47.90	No		Yes	1	1	0	0	1	0.12	0	0	0
N2047YXS36	X001IFZUTN	B074DW3W5X	Women's Cloud Wire-Free Contour Bra Apricot 36	New	47.90	No		Yes	0	0	0	0	0	0.12	0	0	0
