snapshot-date	sku	fnsku	ASIN	product-name	condition	avaliable-quantity(sellable)	qty-with-removals-in-progress	inv-age-0-to-90-days	inv-age-91-to-180-days	inv-age-181-to-270-days	inv-age-271-to-365-days	inv-age-365-plus-days	currency	qty-to-be-charged-ltsf-6-mo	projected-ltsf-6-mo	qty-to-be-charged-ltsf-12-mo	projected-ltsf-12-mo	units-shipped-last-7-days	units-shipped-last-30-days	units-shipped-last-60-days	units-shipped-last-90-days	alert	your-price	sales_price	lowest-price-new	lowest-price-used	Recommended action	Healthy Inventory Level	Recommended sales price	Recommended sale duration (days)	Recommended Removal Quantity	Estimated cost savings of removal	sell-through	cubic-feet	storage-type
2018-08-24	N89122KBL3XL	X001IJQ4CB	B074FW1DYK	Zaiai Women's Comfort Stretch Hipster (3 Pack) Sapphire 3XL	New	2	0	0	0	0	0	2	USD	0	0.0	2	1.0	0	0	0	0	Low conversion	4.66	4.66	4.66	0.0	Create Sale	0	3.73	63	0	11.182582	0.0	0.082344	Apparel
2018-08-24	NY-B15021-PI-M	X001NZAPTN	B078NQW8Y6	Zaiai Women Super Soft Lace Bra Top Seamless Bralette Cup Wireless Bra Pink M	New	26	0	0	0	26	0	0	USD	26	0.62	0	0.0	0	1	2	3		15.99	15.99	15.99	0.0	Create Sale	0	9.36	364	0	135.217598	0.10909090909090909	0.181142	Apparel
2018-08-24	N87318KXSXL	X001IJW2NL	B074FX6ZGT	Women Sexy Cotton Thongs Intimates Briefs Tangas Ladies Panties(6 Pack) Apricot XL	New	1	0	0	0	0	0	1	USD	0	0.0	1	0.5	0	0	0	0	Low conversion	10.99	4.99	4.99	0.0	Update inventory settings for:	1	4.99	0	0	0.0	0.0	0.0	Standard
2018-08-24	NY-B15021-B0-M	X001NZEKET	B078NQ6C6H	Zaiai Women's Lace Bralette Wireless Band Lace Bra Blue M	New	12	0	0	0	12	0	0	USD	12	0.29	0	0.0	0	1	1	1		15.99	15.99	15.99	0.0	Update inventory settings for:	12	15.99	0	0	0.0	0.0784313725490196	0.083604	Apparel
2018-08-24	N2082YQLS36	X001IFVUDD	B074DW2H3B	Women's Comfort Revolution Front-Close Shaping Underwire Bra Light Blue 36	New	1	0	0	0	0	0	1	USD	0	0.0	1	0.76	0	0	0	0	Low traffic	16.9	16.9	16.9	0.0	Create Sale	0	13.52	63	0	15.216953	0.0	0.109542	Apparel
2018-08-24	NY-039-YG0-36	X001V4ADHP	B074JZ2HSX	ZAIAI Maidenform Bra Sports Bras For Women Green 36	New	20	0	20	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low conversion	10.0	10.0	10.0	0.0	Update inventory settings for:	0	0.0	0	0	0.0	0.05263157894736842	2.44918	Apparel
2018-08-24	N039YB036	X001J1PV1X	B074JWQ644	ZAIAI Women Bras Clearance Strappy Sports Bra Blue 36	New	1	0	1	0	0	0	0	USD	0	0.0	0	0.0	0	1	2	2		9.99	9.99	9.99	0.0	Update inventory settings for:	1	9.99	0	0	0.0	0.08163265306122448	0.122459	Apparel
2018-08-24	NY-B15021-W0-XL	X001NYRUJR	B078NNZ9M6	Zaiai Women's Lace Bralette Wireless Band Lace Bra White XL	New	19	0	0	0	19	0	0	USD	19	0.46	0	0.0	0	0	0	1	Low conversion	15.99	15.99	15.99	0.0	Create Sale	17	15.08	7	0	196.443678	0.05194805194805195	0.132373	Apparel
2018-08-24	N87318KR5XL	X001IJXFKF	B074FQZXDS	Women Sexy Cotton Thongs Intimates Briefs Tangas Ladies Panties(6 Pack) Pink XL	New	1	0	0	0	0	0	1	USD	0	0.0	1	0.5	0	0	0	0	Low conversion	4.99	4.99	4.99	0.0	Update inventory settings for:	1	4.99	0	0	0.0	0.0	0.0	Standard
2018-08-24	N9383YMH48	X001IBOINV	B074CWZG9L	Women's Laced & Lace Trimmed Bras Rose Red 48	New	11	0	0	0	0	0	11	USD	0	0.0	11	5.5	0	1	1	1		13.9	13.9	13.9	0.0	Update inventory settings for:	11	13.9	0	0	0.0	0.0851063829787234	0.0	Standard
2018-08-24	N1709YXS48	X001IAUX45	B074CSG4ZS	ZAIAI Women's 18-Hour Seamless Smoothing Bra Apricot 48	New	1	0	0	0	0	0	1	USD	0	0.0	1	1.18	0	0	0	0	Low traffic	11.9	11.9	11.9	0.0	Create Sale	0	9.52	63	0	23.466426	0.0	0.171061	Apparel
2018-08-24	N87301KZHSXL	X001IK0P6L	B074FZHXMJ	ZAIAI Women's Thongs Cotton Breathable Panties Bikini Underwear(4 Pack) Red XL	New	2	0	0	0	0	0	2	USD	0	0.0	2	1.0	0	0	0	0	Low conversion	5.63	5.63	5.63	0.0	Update inventory settings for:	2	5.63	0	0	0.0	0.0	0.0	Standard
