"(父） ASIN","（子）ASIN","商品名称","买家访问次数","买家访问次数百分比","页面浏览次数","页面浏览次数百分比","购买按钮赢得率","已订购商品数量","订购数量 – B2B","订单商品数量转化率","商品转化率 – B2B","已订购商品销售额","已订购商品的销售额 – B2B","订单商品种类数","订单商品总数 – B2B"
"B06XF2PK14","B06X95ZMP9","Maillot de Bain 2 Pièces Taille Haute Bikini à Volant Sexy pour Femme Vert M","9","0.10%","10","0.09%","40%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XF2PK14","B06X96N7VD","Maillot de Bain 2 Pièces Taille Haute Bikini à Volant Sexy pour Femme Noir XL","3","0.03%","4","0.04%","100%","1","0","33.33%","0.00%","€11.99","€0.00","1","0"
"B06XF2PK14","B06X96WTVC","Maillot de Bain 2 Pièces Taille Haute Bikini à Volant Sexy pour Femme Blanc L","18","0.21%","23","0.21%","74%","1","0","5.56%","0.00%","€11.99","€0.00","1","0"
"B06XC6LPJZ","B06XC6LPJZ","Summer Mae Femme Maillot De Bain Une Pièce Moulant, Elegant et Sexy Grande Taille","154","1.78%","223","2.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XCDVXR3","B06XCDVXR3","Summer Mae Maillot de bain Push Up Rembourré Amincissant Tankini Grande Taille avec Jupe pour Femme","342","3.95%","450","4.05%","2%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XDDZXLZ","B06XCKLXT3","Summer Mae Maillot de Bain 1 Pièce Vert Rétro - Bordures Blanches - Femme","15","0.17%","19","0.17%","100%","2","0","13.33%","0.00%","€10.60","€0.00","2","0"
"B06XDDZXLZ","B06XCMRYC8","Summer Mae Maillot de Bain 1 Pièce Vert Rétro - Bordures Blanches - Femme","7","0.08%","7","0.06%","71%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XD74S6L","B06XCMWGD1","Summer Mae Ensemble Maillots 2 Pièces - Deux Bandeaux - Bikini Femme","8","0.09%","11","0.10%","100%","1","0","12.50%","0.00%","€5.30","€0.00","1","0"
"B06XDDZXLZ","B06XCPNNCK","Summer Mae Maillot de Bain 1 Pièce Vert Rétro - Bordures Blanches - Femme","34","0.39%","39","0.35%","100%","1","0","2.94%","0.00%","€5.30","€0.00","1","0"
"B06XD74S6L","B06XCR3R6C","Summer Mae Ensemble Maillots 2 Pièces - Deux Bandeaux - Bikini Femme","2","0.02%","2","0.02%","100%","1","0","50.00%","0.00%","€5.30","€0.00","1","0"
"B06XD74S6L","B06XCR5MFR","Summer Mae Ensemble Maillots 2 Pièces - Deux Bandeaux - Bikini Femme","46","0.53%","52","0.47%","100%","2","0","4.35%","0.00%","€10.60","€0.00","2","0"
"B06XDDZXLZ","B06XCS2MZG","Summer Mae Maillot de Bain 1 Pièce Vert Rétro - Bordures Blanches - Femme","2","0.02%","2","0.02%","100%","2","0","100.00%","0.00%","€10.60","€0.00","2","0"
"B06XDDZXLZ","B06XCXCX8N","Summer Mae Maillot de Bain 1 Pièce Vert Rétro - Bordures Blanches - Femme","8","0.09%","10","0.09%","100%","4","0","50.00%","0.00%","€21.20","€0.00","4","0"
"B06XD74S6L","B06XCXKQP6","Summer Mae Ensemble Maillots 2 Pièces - Deux Bandeaux - Bikini Femme","6","0.07%","6","0.05%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XD74S6L","B06XD74S6L","Summer Mae Ensemble Maillots 2 Pièces - Deux Bandeaux - Bikini Femme","4","0.05%","4","0.04%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XD74S6L","B06XD91JGL","Summer Mae Ensemble Maillots 2 Pièces - Deux Bandeaux - Bikini Femme","42","0.49%","45","0.40%","100%","1","0","2.38%","0.00%","€5.30","€0.00","1","0"
"B06XDDZXLZ","B06XDDZXLZ","Summer Mae Maillot de Bain 1 Pièce Vert Rétro - Bordures Blanches - Femme","33","0.38%","39","0.35%","5%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XF2PK14","B06XF2PK14","Summer Mae Maillot de Bain 2 Pièces Taille Haute Bikini Sexy pour Femme","222","2.57%","304","2.73%","1%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XCDVXR3","B06XFWP8FJ","Maillot de Bain 1 Pièce Amincissant Super Sexy Push Up Rembourré, Robe de Bain Grande Taille pour Femme Noir avec Contours Rouge 36 (M)","41","0.47%","61","0.55%","72%","2","0","4.88%","0.00%","€37.98","€0.00","2","0"
"B06XCDVXR3","B06XFWP9YY","Maillot de Bain 1 Pièce Amincissant Super Sexy Push Up Rembourré, Robe de Bain Grande Taille pour Femme Noir avec Contours Rouge 38 (L)","139","1.61%","182","1.64%","100%","6","0","4.32%","0.00%","€113.94","€0.00","6","0"
"B06XCDVXR3","B06XG8ZWGL","Maillot de Bain 1 Pièce Amincissant Super Sexy Push Up Rembourré, Robe de Bain Grande Taille pour Femme Noir avec Contours Rouge 46 (XXXXL)","6","0.07%","7","0.06%","100%","2","0","33.33%","0.00%","€37.98","€0.00","2","0"
"B06XCDVXR3","B06XGBN1VN","Maillot de Bain 1 Pièce Amincissant Super Sexy Push Up Rembourré, Robe de Bain Grande Taille pour Femme Noir avec Contours Rouge 42 (XXL)","35","0.40%","43","0.39%","100%","6","0","17.14%","0.00%","€113.94","€0.00","6","0"
"B06XCDVXR3","B06XGBP18Z","Maillot de Bain 1 Pièce Amincissant Super Sexy Push Up Rembourré, Robe de Bain Grande Taille pour Femme Noir avec Contours Rouge 40 (XL)","34","0.39%","48","0.43%","100%","5","0","14.71%","0.00%","€94.95","€0.00","5","0"
"B06ZYB4NTH","B06XH78YXT","Summer Mae Ensemble Bikini Push Up Triangle avec Motif Coquillage pour Femme","3","0.03%","3","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S8QW1B","B06XPQSMQY","Mocotono Chemise Unie en Jean 100% Coton à Manches Longues pour Homme, Bleu Clair, L","1","0.01%","2","0.02%","100%","1","0","100.00%","0.00%","€18.50","€0.00","1","0"
"B076S5MPBT","B06XPQSTPS","Mocotono Chemise Casual à Petits Carreaux et Manches Longues Col Boutonné pour Homme, Blanc et Rouge, XXL","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S5MPBT","B06XPV79C5","Mocotono Chemise Casual à Petits Carreaux et Manches Longues Col Boutonné pour Homme, Blanc et Rouge, S","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S5MPBT","B06XPVWPJV","Mocotono Chemise Casual à Petits Carreaux et Manches Longues Col Boutonné pour Homme, Bleu et Blanc, XL","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S5MPBT","B06XPWLNQP","Mocotono Chemise Casual à Petits Carreaux et Manches Longues Col Boutonné pour Homme, Bleu et Blanc, S","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S5MPBT","B06XQG6LKS","Mocotono Chemise Casual à Petits Carreaux et Manches Longues Col Boutonné pour Homme, Bleu Marine et Café, S","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S5MPBT","B06XQG8ZCL","Mocotono Chemise Casual à Petits Carreaux et Manches Longues Col Boutonné pour Homme, Noir et Blanc, XXL","2","0.02%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S5MPBT","B06XQWZJBB","Mocotono Chemise Casual à Petits Carreaux et Manches Longues Col Boutonné pour Homme, Bleu Marine et Café, M","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B071DN5LZG","B06XRFZ12B","Maillot de bain 1 Pièce à Volant Super Sexy Epaule Dénudée Motif Fleurie pour Femme L","11","0.13%","15","0.13%","100%","2","0","18.18%","0.00%","€33.98","€0.00","2","0"
"B071DN5LZG","B06XRNB58K","Maillot de bain 1 Pièce à Volant Super Sexy Epaule Dénudée Motif Fleurie pour Femme M","6","0.07%","6","0.05%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B071DN5LZG","B06XRVXFVD","Maillot de bain 1 Pièce à Volant Super Sexy Epaule Dénudée Motif Fleurie pour Femme S","9","0.10%","10","0.09%","40%","2","0","22.22%","0.00%","€25.98","€0.00","2","0"
"B0722RQ9Q4","B06XS6MPRY","Summer Mae Robe Courte Evasée Col Bateau avec Imprimé pour Femme","6","0.07%","6","0.05%","100%","1","0","16.67%","0.00%","€5.20","€0.00","1","0"
"B0722RQ9Q4","B06XSCQC98","Summer Mae Robe Courte Evasée Col Bateau avec Imprimé pour Femme","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S5MPBT","B06XYHPM34","Mocotono Chemise Casual à Petits Carreaux et Manches Longues Col Boutonné pour Homme, Blanc, Rouge et Vert, XL","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S5MPBT","B06XYLG2DN","Mocotono Chemise Casual à Petits Carreaux et Manches Longues Col Boutonné pour Homme, Blanc, Rouge et Vert, S","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06ZY7XGPV","B06XYN88Q8","Bikini pour Femme 2 Pièces Taille Haute Vintage Push Up","24","0.28%","39","0.35%","100%","6","0","25.00%","0.00%","€101.94","€0.00","6","0"
"B06WD25VDK","B06XYRGGZJ","Summer Mae Femme A-ligne Robe Unie Décontractée En Manches Longues De Dentelles XXL Violet","2","0.02%","2","0.02%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076SJD8X4","B06XYYYP97","Mocotono Chemise Unie Décontractée à Manches Longues avec Poche pour Homme, Rouge, L","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06ZY7XGPV","B06XYZ3CBT","Bikini pour Femme 2 Pièces Taille Haute Vintage Push Up","10","0.12%","15","0.13%","80%","3","0","30.00%","0.00%","€50.97","€0.00","3","0"
"B076SJD8X4","B06XYZHW8G","Mocotono Chemise Unie Décontractée à Manches Longues avec Poche pour Homme, Bleu Clair, M","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06WD218DW","B06XYZMZ9V","Summer Mae Tankinis Rayé Classique - Maillot de Bain Mignon Deux Pièces avec Jupette pour Femme Bleu Azur S","5","0.06%","6","0.05%","83%","1","0","20.00%","0.00%","€19.89","€0.00","1","0"
"B076SJD8X4","B06XYZPBV7","Mocotono Chemise Unie Décontractée à Manches Longues avec Poche pour Homme, Gris Clair, S","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076SJD8X4","B06XYZRF7J","Mocotono Chemise Unie Décontractée à Manches Longues avec Poche pour Homme, Blanc, XXL","1","0.01%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06WD218DW","B06XYZS6NS","Summer Mae Tankinis Rayé Classique - Maillot de Bain Mignon Deux Pièces avec Jupette pour Femme Rose M","3","0.03%","3","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06ZY7XGPV","B06XZ13X21","Summer Mae Bikini pour Femme 2 Pièces Taille Haute Vintage Push Up","34","0.39%","46","0.41%","100%","5","0","14.71%","0.00%","€84.95","€0.00","5","0"
"B06ZY7XGPV","B06XZ1KL11","Bikini pour Femme 2 Pièces Taille Haute Vintage Push Up","7","0.08%","10","0.09%","100%","2","0","28.57%","0.00%","€33.98","€0.00","2","0"
"B06ZY7XGPV","B06XZ27GZV","Bikini pour Femme 2 Pièces Taille Haute Vintage Push Up","27","0.31%","34","0.31%","76%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06WD25VDK","B06XZ2GBMX","Summer Mae Femme A-ligne Robe Unie Décontractée En Manches Longues De Dentelles S Kaki","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06WD25VDK","B06XZ37ZL7","Summer Mae Femme A-ligne Robe Unie Décontractée Aux Manches Longues De Dentelles","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06WD25VDK","B06XZ4THHH","Summer Mae Femme A-ligne Robe Unie Décontractée En Manches Longues De Dentelles S Rouge","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073F7R5J8","B06Y68W52F","Summer Mae Ensemble Bikini Triangulaire Noir Push Up et Taille Haute pour Femme","20","0.23%","23","0.21%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06ZY7XGPV","B06ZXW62V9","Bikini pour Femme 2 Pièces Taille Haute Vintage Push Up","16","0.18%","25","0.22%","92%","5","0","31.25%","0.00%","€84.95","€0.00","5","0"
"B06ZY7XGPV","B06ZY7XGPV","Summer Mae Bikini pour Femme 2 Pièces Taille Haute Vintage Push Up","191","2.21%","240","2.16%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B074XQJYRR","B06ZY9HRMD","Polo Elégant Manches Courtes avec Col Mao Noir avec Contours Blanc","3","0.03%","3","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B074XQJYRR","B06ZY9HTD9","Summer Mae Polo Elégant Manches Courtes avec Col Mao Rouge avec Contours Blanc","2","0.02%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B074XQJYRR","B06ZY9HV1B","Summer Mae Polo Elégant Manches Courtes avec Col Mao Bleu avec Contours Bleu 3XL","0","0.00%","0","0.00%","0%","1","0","0.00%","0.00%","€19.90","€0.00","1","0"
"B06ZYB4NTH","B06ZYB4NTH","Summer Mae Ensemble Bikini Push Up Triangle avec Motif Coquillage pour Femme","4","0.05%","4","0.04%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06ZY7XGPV","B06ZYG4ST4","Bikini pour Femme 2 Pièces Taille Haute Vintage Push Up","11","0.13%","13","0.12%","100%","3","0","27.27%","0.00%","€50.97","€0.00","3","0"
"B071FSFF76","B06ZZXLW51","Summer Mae Maillot de Bain 2 Pièces Tankini Ruché avec Une Épaule et Bande pour Femme","2","0.02%","2","0.02%","100%","1","0","50.00%","0.00%","€5.20","€0.00","1","0"
"B074XQJYRR","B0711149ZH","Summer Mae Polo Elégant Manches Courtes avec Col Mao avec Blanc Contours Bleu","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B074XQJYRR","B071115242","Summer Mae Polo Elégant Manches Courtes avec Col Mao Bleu avec Contours Blanc","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B074XQJYRR","B0711154HM","Summer Mae Polo Elégant Manches Courtes avec Col Mao avec Blanc Contours Bleu","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B074XQJYRR","B071119HN4","Polo Elégant Manches Courtes avec Col Mao Gris avec Contours Noir","2","0.02%","3","0.03%","0%","1","0","50.00%","0.00%","€19.90","€0.00","1","0"
"B075GXG8NP","B0711B2NB8","Summer Mae Polo Rayé à Manche Longue et Col Classique pour Homme","3","0.03%","6","0.05%","17%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075D48JQV","B0711Q8WDR","Mocotono Chemise en Flanelle à Carreaux Casual Poche Col Boutonnés pour Homme Rouge/Blanc/Bleu S","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06WD218DW","B0711R9KHM","Summer Mae Tankinis Rayé Classique - Maillot de Bain Mignon Deux Pièces avec Jupette pour Femme Noir XXL","6","0.07%","6","0.05%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06WD218DW","B0711R9KHN","Summer Mae Tankinis Rayé Classique - Maillot de Bain Mignon Deux Pièces avec Jupette pour Femme Noir L","16","0.18%","26","0.23%","62%","1","0","6.25%","0.00%","€19.89","€0.00","1","0"
"B075D48JQV","B0711XBBFZ","Mocotono Chemise en Flanelle à Carreaux Casual Poche Col Boutonnés pour Homme Rouge/Bleu S","2","0.02%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075D48JQV","B0711XBDP2","Mocotono Chemise en Flanelle à Carreaux Casual Poche Col Boutonnés pour Homme Marron/Blanc/Bleu S","3","0.03%","3","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073XDKSB1","B071214BG2","Summer Mae Bikini Bandeau Brésilien Twisté Maillot de Bain 2 Pièces Triangle pour Femme","3","0.03%","4","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B071DN5LZG","B07125GXYP","Maillot de bain 1 Pièce Sexy Epaule Dénudée Motif Fleurie pour Femme","4","0.05%","5","0.04%","40%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075D48JQV","B07149VKWX","Mocotono Chemise en Flanelle à Carreaux Casual Poche Col Boutonnés pour Homme Rouge/Noir S","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075D48JQV","B07149VLDC","Mocotono Chemise en Flanelle à Carreaux Casual Poche Col Boutonnés pour Homme Rouge/Noir M","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073XDKSB1","B0714LPFKJ","Summer Mae Bikini Bandeau Brésilien Twisté Maillot de Bain 2 Pièces Triangle pour Femme","2","0.02%","2","0.02%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075D48JQV","B0719P8LD3","Mocotono Chemise en Flanelle à Carreaux Casual Poche Col Boutonnés pour Homme Jaune/Blanc/Bleu 2XL","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B071DN5LZG","B0719XB27K","Maillot de bain 1 Pièce Sexy Epaule Dénudée Motif Fleurie pour Femme","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XDKCQJX","B071CP42PK","Summer Mae Femme Robe Imprimée Sympa Avec Ruban Réglable","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XDKCQJX","B071D831NB","Summer Mae Femme Robe Imprimée Sympa Avec Ruban Réglable","2","0.02%","3","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B071DN5LZG","B071DN5LZG","Summer Mae Maillot de bain 1 Pièce Sexy Epaule Dénudée Motif Fleurie pour Femme","57","0.66%","87","0.78%","1%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075GXG8NP","B071DT5KD5","Summer Mae Polo Rayé à Manche Longue et Col Classique pour Homme","2","0.02%","3","0.03%","100%","1","0","50.00%","0.00%","€6.80","€0.00","1","0"
"B06WD218DW","B071F8K78X","Summer Mae Tankinis Rayé Classique - Maillot de Bain Mignon Deux Pièces avec Jupette pour Femme Noir XL","51","0.59%","58","0.52%","100%","1","0","1.96%","0.00%","€19.89","€0.00","1","0"
"B073VDHHJF","B071FSXGJ9","Summer Mae Maillot de Bain 1 Pièce Super Sexy avec son Décolleté Col-V Ruché Effet Ventre Plat pour Femme Bleu L","8","0.09%","15","0.13%","100%","2","0","25.00%","0.00%","€31.98","€0.00","2","0"
"B073XHMXSH","B071GNGKZ9","Summer Mae Maillot de Bain 2 Pièces Rétro Tankini à Fleurs avec Shorts pour Femme","1","0.01%","2","0.02%","50%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CM9TQM9","B071GQQD7Y","Summer Mae Maillot de Bain 1 Pièce Push up Décolleté Col-V pour Femme Noir","6","0.07%","9","0.08%","67%","1","0","16.67%","0.00%","€18.99","€0.00","1","0"
"B073RCVLZY","B071GTJMG9","Summer Mae Maillot de Bain 1 Pièce Rembourré Sexy Push Up pour Femme","5","0.06%","10","0.09%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073RCVLZY","B071GTJNGZ","Summer Mae Maillot de Bain 1 Pièce Rembourré Sexy Push Up pour Femme","9","0.10%","10","0.09%","90%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073RCVLZY","B071GTJSMZ","Summer Mae Maillot de Bain 1 Pièce Rembourré Sexy Push Up pour Femme","18","0.21%","27","0.24%","93%","2","0","11.11%","0.00%","€37.98","€0.00","2","0"
"B073RCVLZY","B071GTJV35","Summer Mae Maillot de Bain 1 Pièce Rembourré Sexy Push Up pour Femme","2","0.02%","4","0.04%","50%","1","0","50.00%","0.00%","€18.99","€0.00","1","0"
"B073RCVLZY","B071GTJZG4","Summer Mae Maillot de Bain 1 Pièce Rembourré Sexy Push Up pour Femme","2","0.02%","3","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073RCVLZY","B071GTKCRD","Summer Mae Maillot de Bain 1 Pièce Rembourré Sexy Push Up pour Femme","51","0.59%","63","0.57%","98%","1","0","1.96%","0.00%","€18.99","€0.00","1","0"
"B073RCVLZY","B071GTKCRH","Summer Mae Maillot de Bain 1 Pièce Rembourré Sexy Push Up pour Femme","2","0.02%","4","0.04%","100%","1","0","50.00%","0.00%","€18.99","€0.00","1","0"
"B06WD218DW","B071HV6ZCB","Summer Mae Tankinis Rayé Classique - Maillot de Bain Mignon Deux Pièces avec Jupette pour Femme Noir M","1","0.01%","1","0.01%","100%","1","0","100.00%","0.00%","€19.89","€0.00","1","0"
"B073VDHHJF","B071JDRP5M","Summer Mae Maillot de Bain 1 Pièce Super Sexy avec son Décolleté Col-V Ruché Effet Ventre Plat pour Femme Bleu M","9","0.10%","9","0.08%","100%","1","0","11.11%","0.00%","€15.99","€0.00","1","0"
"B073VDHHJF","B071JDRXZ4","Summer Mae Maillot de Bain 1 Pièce Super Sexy avec son Décolleté Col-V Ruché Effet Ventre Plat pour Femme Rose S","3","0.03%","3","0.03%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073XHMXSH","B071K8J9Q1","Summer Mae Maillot de Bain 2 Pièces Rétro Tankini à Fleurs avec Shorts pour Femme","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CM9TQM9","B071KBQJ9V","Summer Mae Maillot de Bain 1 Pièce Push up Décolleté Col-V pour Femme Vert","5","0.06%","5","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CM9TQM9","B071KBQJB1","Summer Mae Maillot de Bain 1 Pièce Push up Décolleté Col-V pour Femme Vert","14","0.16%","19","0.17%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CM9TQM9","B071KBQNZ5","Summer Mae Maillot de Bain 1 Pièce Push up Décolleté Col-V pour Femme Bleu","39","0.45%","49","0.44%","100%","3","0","7.69%","0.00%","€56.97","€0.00","3","0"
"B073RCVLZY","B071KFGNBJ","Summer Mae Maillot de Bain 1 Pièce Rembourré Sexy Push Up pour Femme","7","0.08%","9","0.08%","89%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073RCVLZY","B071KFHNV3","Summer Mae Maillot de Bain 1 Pièce Rembourré Sexy Push Up pour Femme","2","0.02%","4","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073RCVLZY","B071KFHRZ4","Summer Mae Maillot de Bain 1 Pièce Rembourré Sexy Push Up pour Femme","3","0.03%","3","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075GXG8NP","B071KZMVTG","Summer Mae Polo Rayé à Manche Longue et Col Classique pour Homme","3","0.03%","4","0.04%","50%","1","0","33.33%","0.00%","€6.80","€0.00","1","0"
"B075GXG8NP","B071KZMY6D","Summer Mae Polo Rayé à Manche Longue et Col Classique pour Homme","2","0.02%","5","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06WD218DW","B071LFK69M","Summer Mae Tankinis Rayé Classique - Maillot de Bain Mignon Deux Pièces avec Jupette pour Femme Noir S","15","0.17%","18","0.16%","100%","2","0","13.33%","0.00%","€39.78","€0.00","2","0"
"B073XDKSB1","B071LPLLF4","Summer Mae Bikini Bandeau Brésilien Twisté Maillot de Bain 2 Pièces Triangle pour Femme","0","0.00%","0","0.00%","0%","1","0","0.00%","0.00%","€15.99","€0.00","1","0"
"B071DN5LZG","B071LTWW7P","Maillot de bain 1 Pièce Sexy Epaule Dénudée Motif Fleurie pour Femme","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B074XQJYRR","B071N9PTC4","Polo Elégant Manches Courtes avec Col Mao Noir avec Contours Blanc","1","0.01%","2","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075D48JQV","B071P6G6FV","Mocotono Chemise en Flanelle à Carreaux Casual Poche Col Boutonnés pour Homme Marron/Blanc/Bleu L","0","0.00%","0","0.00%","0%","1","0","0.00%","0.00%","€20.99","€0.00","1","0"
"B071DN5LZG","B071PFKGTL","Maillot de bain 1 Pièce Sexy Epaule Dénudée Motif Fleurie pour Femme","10","0.12%","16","0.14%","44%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06ZY7XGPV","B071RBF645","Bikini pour Femme 2 Pièces Taille Haute Vintage Push Up","16","0.18%","19","0.17%","95%","2","0","12.50%","0.00%","€33.98","€0.00","2","0"
"B074XQJYRR","B071RGNDPC","Summer Mae Polo Elégant Manches Courtes avec Col Mao avec Blanc Contours Bleu","0","0.00%","0","0.00%","0%","1","0","0.00%","0.00%","€19.90","€0.00","1","0"
"B073XDKSB1","B071SGP4ZN","Summer Mae Bikini Bandeau Brésilien Twisté Maillot de Bain 2 Pièces Triangle pour Femme","5","0.06%","8","0.07%","100%","2","0","40.00%","0.00%","€31.98","€0.00","2","0"
"B074XQJYRR","B071V2B5SZ","Summer Mae Polo Elégant Manches Courtes avec Col Mao Rouge avec Contours Blanc","2","0.02%","3","0.03%","100%","1","0","50.00%","0.00%","€19.90","€0.00","1","0"
"B075GXG8NP","B071VC4T6W","Summer Mae Polo Rayé à Manche Longue et Col Classique pour Homme","1","0.01%","2","0.02%","100%","1","0","100.00%","0.00%","€6.80","€0.00","1","0"
"B06WD218DW","B071VS9Y2M","Summer Mae Tankinis Rayé Classique - Maillot de Bain Mignon Deux Pièces avec Jupette pour Femme Noir XS","5","0.06%","5","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075D48JQV","B071VYBRWZ","Mocotono Chemise en Flanelle à Carreaux Casual Poche Col Boutonnés pour Homme Rouge/Blanc/Bleu 2XL","2","0.02%","2","0.02%","50%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076S5MPBT","B071WRDPXY","Mocotono Chemise Casual à Petits Carreaux et Manches Longues Col Boutonné pour Homme, Café/Vert, S","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CM9TQM9","B071X8SH7Y","Summer Mae Maillot de Bain 1 Pièce Push up Décolleté Col-V pour Femme Vert","5","0.06%","6","0.05%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CM9TQM9","B071X8SHY6","Summer Mae Maillot de Bain 1 Pièce Push up Décolleté Col-V pour Femme Noir","8","0.09%","15","0.13%","100%","1","0","12.50%","0.00%","€18.99","€0.00","1","0"
"B07CM9TQM9","B071X8SKR8","Summer Mae Maillot de Bain 1 Pièce Push up Décolleté Col-V pour Femme Bleu","9","0.10%","9","0.08%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
