(父） ASIN,（子）ASIN,商品名称,买家访问次数,买家访问次数百分比,页面浏览次数,页面浏览次数百分比,购买按钮赢得率,已订购商品数量,订购数量 – B2B,订单商品数量转化率,商品转化率 – B2B,已订购商品销售额,已订购商品的销售额 – B2B,订单商品种类数,订单商品总数 – B2B
B074FZYNXK,B074FTV42K,Women's Secrets Body Revelations Underwire Bra Pink 36,3,0.21%,3,0.19%,67%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074FPR99C,B074FTW5DS,Women's Perfectly Fit Lightly Lined Memory Touch T-Shirt Bra Pink 36,2,0.14%,2,0.13%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074FZYNXK,B074FTXNPM,Women's Secrets Body Revelations Underwire Bra Black 36,4,0.28%,4,0.25%,75%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074FTYZMD,B074FTYZMD,ZAIAI Women's Invisible Seamless Bikini Underwear Half Back Coverage Panties(6 Pack) White L,3,0.21%,3,0.19%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074FZYNXK,B074FTZ9P4,ZAIAI Women's Secrets Body Revelations Underwire Bra Black 38,3,0.21%,3,0.19%,33%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074FV2QSZ,B074FV2QSZ,ZAIAI Women's Invisible Seamless Bikini Underwear Half Back Coverage Panties(6 Pack) White XL,2,0.14%,2,0.13%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074FVCMHJ,B074FVCMHJ,ZAIAI Women's Comfort Stretch Hipster (3 Pack) Rose Red 4XL,2,0.14%,2,0.13%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074FVGPRW,B074FVGPRW,Women Sexy Cotton Thongs Intimates Briefs Tangas Ladies Panties(6 Pack) Rose Red XL,2,0.14%,2,0.13%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074FPR99C,B074FVKNXW,ZAIAI Women's Perfectly Fit Lightly Lined Memory Touch T-Shirt Bra Apricot 42,4,0.28%,4,0.25%,50%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074FZYNXK,B074FVPGVL,Women's Secrets Body Revelations Underwire Bra Apricot 36,3,0.21%,3,0.19%,33%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074FTND94,B074FVRK4X,Women's Embroidery Bras Set Lace Lingerie Bra Black 38,2,0.14%,2,0.13%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074FVVHPR,B074FVVHPR,"Women's 4 Pack Heather Low-Rise Hipster Panties, Assorted Colors(4 Pack)Dark Green M",4,0.28%,4,0.25%,25%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074FVVYW2,B074FVVYW2,Women's Comfort Stretch Hipster (3 Pack) Lake Blue 3XL,3,0.21%,3,0.19%,33%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074FVYSML,B074FVYSML,"Women's 4 Pack Heather Low-Rise Hipster Panties, Assorted Colors(4 Pack)White L",3,0.21%,3,0.19%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074FVZ2LG,B074FVZ2LG,ZAIAI Women's Thongs Cotton Breathable Panties Bikini Underwear(4 Pack) Black XL,2,0.14%,2,0.13%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074FW1DYK,B074FW1DYK,Women's Comfort Stretch Hipster (3 Pack) Sapphire 3XL,3,0.21%,3,0.19%,67%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074FW571Z,B074FW571Z,Women's Comfort Stretch Hipster (3 Pack) White 3XL,3,0.21%,3,0.19%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074FZYNXK,B074FW623M,Women's Secrets Body Revelations Underwire Bra Black 34,1,0.07%,1,0.06%,100%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074FZYNXK,B074FW6SKT,Women's Secrets Body Revelations Underwire Bra Apricot 38,1,0.07%,1,0.06%,100%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074FW8FGF,B074FW8FGF,Women's Comfort Stretch Hipster (3 Pack) Lake Blue 4XL,2,0.14%,2,0.13%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074FWGTNB,B074FWGTNB,Womens Cotton Thong Underwear Lace Trim Soft Sexy Lingerie Panties Set(6 Pack) Watermelon Red M,2,0.14%,2,0.13%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074FWJYDS,B074FWJYDS,Women Sexy Cotton Thongs Intimates Briefs Tangas Ladies Panties(6 Pack) Apricot L,2,0.14%,2,0.13%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074FWRNDY,B074FWRNDY,ZAIAI Women's Comfort Stretch Hipster (3 Pack) Lake Blue 2XL,2,0.14%,2,0.13%,50%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074FWRY86,B074FWRY86,"Women's 4 Pack Heather Low-Rise Hipster Panties, Assorted Colors(4 Pack)Silver Gray XL",1,0.07%,1,0.06%,100%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074FWT3JN,B074FWT3JN,Women's Comfort Stretch Hipster (3 Pack) Black 4XL,1,0.07%,1,0.06%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074FWYPHZ,B074FWYPHZ,Women Sexy Cotton Thongs Intimates Briefs Tangas Ladies Panties(6 Pack) Watermelon Red M,1,0.07%,1,0.06%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074FX3HCW,B074FX3HCW,ZAIAI Womens Cotton Thong Underwear Lace Trim Soft Sexy Lingerie Panties Set(6 Pack) Apricot M,1,0.07%,1,0.06%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074FPR99C,B074FX3ZFZ,Women's Perfectly Fit Lightly Lined Memory Touch T-Shirt Bra Pink 40,1,0.07%,1,0.06%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074FZYNXK,B074FX94G1,ZAIAI Women's Secrets Body Revelations Underwire Bra Red 34,1,0.07%,1,0.06%,100%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074FTND94,B074FXCYQT,ZAIAI Women's Embroidery Bras Set Lace Lingerie Bra Blue 38,4,0.28%,4,0.25%,100%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074FPR99C,B074FXLL7J,ZAIAI Women's Perfectly Fit Lightly Lined Memory Touch T-Shirt Bra Pink 42,1,0.07%,1,0.06%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074FXM33R,B074FXM33R,Women's Comfort Stretch Hipster (3 Pack) White 4XL,1,0.07%,1,0.06%,100%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074FZHXMJ,B074FZHXMJ,ZAIAI Women's Thongs Cotton Breathable Panties Bikini Underwear(4 Pack) Red XL,1,0.07%,1,0.06%,100%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074FPR99C,B074FZKWPJ,ZAIAI Women's Perfectly Fit Lightly Lined Memory Touch T-Shirt Bra Black 36,2,0.14%,2,0.13%,50%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074K1JLQ3,B074JTR9T4,ZAIAI Women Bras Size Sports Bra Pink 36,2,0.14%,2,0.13%,50%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074K1JLQ3,B074JTW9NR,ZAIAI Bras For Women Push Up Sports Bra Blue 40,2,0.14%,2,0.13%,50%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074JVF4LK,B074JV1QKR,Women Bras For Girls Apricot 36,7,0.50%,8,0.51%,62%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074JVF4LK,B074JV1QKT,Women Brassiere Underwire Bra Apricot 40,5,0.36%,5,0.32%,40%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074JYD8F3,B074JV7QWX,ZAIAI Women Bras 40D Sports Cup Bra Yoga Bra Gray 40,3,0.21%,3,0.19%,100%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074JVF4LK,B074JVF4LK,Women Check Bras Push Up Underwire Bra,8,0.57%,8,0.51%,25%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074JVF4LK,B074JVMQRW,Women Bras Cotton Underwire Bra Blue 36,3,0.21%,3,0.19%,33%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074K1JLQ3,B074JW46DX,Womens Yoga Sport Bra Light Support Strappy Free To Be Bra Green 40,2,0.14%,2,0.13%,100%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074JYD8F3,B074JW5XZ4,Women Bras Sports Bra Lake Blue 40,5,0.36%,5,0.32%,80%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074JVF4LK,B074JW998T,Big Girls' Molded Underwire Bra Blue 38,4,0.28%,4,0.25%,50%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074K1JLQ3,B074JW9ZRS,ZAIAI Women Bras Green Bras For Women Green 38,6,0.43%,6,0.38%,83%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074JYD8F3,B074JWL4F2,Women Bras Plus Size Front Hook Sports Bra For Women Gray 38,4,0.28%,4,0.25%,50%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074JYD8F3,B074JWL6PF,Women Bras Wireless Sports Bra Yoga Tops Activewear Workout For Women Gray 36,3,0.21%,3,0.19%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074K1JLQ3,B074JWQ644,ZAIAI Women Bras Clearance Strappy Sports Bra Blue 36,3,0.21%,3,0.19%,67%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074JYD8F3,B074JWS1CB,Women Bras Plus Size Wirefree Sports Bra Lake Blue 38,4,0.28%,4,0.25%,50%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074JYD8F3,B074JX2YCN,ZAIAI Women Brassiere Sports Bra Yoga Bralettes Rose Red 40,4,0.28%,4,0.25%,50%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074K1JLQ3,B074JX2YCX,Womens Apparel Strappy Sports Bra Blue 38,4,0.28%,4,0.25%,25%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074JVF4LK,B074JXFM38,Women Bra Plus Size Cotton Bras Light Blue 38,4,0.28%,4,0.25%,25%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074K1JLQ3,B074JXGVBD,ZAIAI Sports Bras For Women Plus Size Purple 38,5,0.36%,5,0.32%,40%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074JVF4LK,B074JXHFTJ,Big Girls'Basic Nursing Bra Red 36,4,0.28%,4,0.25%,25%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074JVF4LK,B074JXQX4Z,Women Bras 36B Invisible Bra Light Blue 36,4,0.28%,4,0.25%,75%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074K1JLQ3,B074JXZSJM,ZAIAI Women Bras No Wire Sports Bra Watermelon Red 40,4,0.28%,4,0.25%,50%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074JVF4LK,B074JXZYR5,Bras For Women No Underwire Apricot 34,4,0.28%,4,0.25%,75%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074JVF4LK,B074JY1RXB,Women Bras Underwire Shape Bra Red 38,2,0.14%,2,0.13%,50%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074K1JLQ3,B074JY219R,ZAIAI Womens Yoga Purple Sports Bra Purple 40,3,0.21%,3,0.19%,67%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074K1JLQ3,B074JYMHZL,Women Bras Size Underwire Bra Red 36,5,0.36%,6,0.38%,67%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074JVF4LK,B074JYYM5F,Women Bras On Sale 38b Nursing Bra Black 38,3,0.21%,3,0.19%,67%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074JVF4LK,B074JZ1THP,Women Bras Black Strappy BraLight Blue 40,7,0.50%,7,0.45%,86%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074K1JLQ3,B074JZ2HSX,ZAIAI Maidenform Bra Sports Bras For Women Green 36,3,0.21%,3,0.19%,33%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074K1JLQ3,B074JZ42X6,ZAIAI Women Bras Maidenform Sexy Bra Watermelon Red 38,5,0.36%,5,0.32%,60%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074K1JLQ3,B074K1913X,Women Bras On Sale Purple Sports Cup Bra Purple 36,5,0.36%,5,0.32%,60%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074K1JLQ3,B074K1JLQ3,ZAIAI Womens Yoga Sport Bra Light Support Strappy Free to Be Bra,10,0.71%,10,0.64%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074JYD8F3,B074K1L386,ZAIAI Women Bras Sports Sexy Bra Lake Blue 36,3,0.21%,3,0.19%,33%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074JVF4LK,B074K24HL3,Women Brassiere Nursing Bra Light Blue 34,3,0.21%,3,0.19%,33%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074JYD8F3,B074K26CND,ZAIAI Women Bras On Slearance Bras For Women Rose Red 38,1,0.07%,1,0.06%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074K1JLQ3,B074K2GJCF,Women Bras Comfort Perfect Sculpt Bra Strapless Watermelon Red 36,4,0.28%,4,0.25%,50%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074JVF4LK,B074K2QJ5H,Women Bras Push Up Girls Bras Black 32,4,0.28%,4,0.25%,75%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074JVF4LK,B074K2VQNZ,Women Bras Plus Size On Sale Big Girls Bra Apricot 34,4,0.28%,4,0.25%,75%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074K1JLQ3,B074K3MSFD,ZAIAI Women Bras On Sale 38A Bras For Women Pink 38,4,0.28%,4,0.25%,50%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074JVF4LK,B074K3VJ4G,Sleep Bras For Women Free Bra Red 34,3,0.21%,3,0.19%,33%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074K1JLQ3,B074K3YM47,Women Bras On Sale Plus Size Every Day Sports Bra Red 38,4,0.28%,5,0.32%,80%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074JVF4LK,B074K4DJJR,Bras For Women Big Girls Bra Blue 38,3,0.21%,3,0.19%,33%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074JVF4LK,B074K4DJKF,Women Bras Nursing Bra Black 34,3,0.21%,3,0.19%,33%,1,0,33.33%,0.00%,US$10.39 ,US$0.00 ,1,0
B074K1JLQ3,B074K4GLGJ,ZAIAI Women Bras Comfor Straps Sports Bra Red 40,3,0.21%,3,0.19%,33%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074JVF4LK,B074K4K838,Women Bras On Clearance Underwire Bra Black 38,4,0.28%,4,0.25%,50%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074K1JLQ3,B074K4N247,ZAIAI Sports Bras For Women Strappy Free To Be Bra Pink 40,4,0.28%,4,0.25%,75%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074JVF4LK,B074K53FDK,Women Bras On Sale Nursing Bra Underwire Red 34,2,0.14%,2,0.13%,50%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074JYD8F3,B074K5FMRM,ZAIAI Women Bras Sports Bras For Women Rose Red 36,1,0.07%,1,0.06%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074P1BLMD,B074NNZXDV,"ZAIAI Qeauty Adhesive Bra,Push Up Drawstring Strapless Bra with Qualities for Sexy Backless Dress Apricot2 C Cup",3,0.21%,3,0.19%,67%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074P1BLMD,B074NQW76F,ZAIAI LALABRA Women's Strapless Bra Self Adhesive Silicone Push Up with Drawstring Black1 B Cup,1,0.07%,1,0.06%,100%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074P1BLMD,B074NXZPYK,"ZAIAI Qeauty Adhesive Bra,Push Up Drawstring Strapless Bra with Qualities for Sexy Backless Dress Apricot2 A Cup",1,0.07%,1,0.06%,100%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074P1BLMD,B074NY9YM1,"ZAIAI Qeauty Adhesive Bra,Push Up Drawstring Strapless Bra with Qualities for Sexy Backless Dress Apricot2 B Cup",1,0.07%,2,0.13%,100%,1,0,100.00%,0.00%,US$8.99 ,US$0.00 ,1,0
B074P1BLMD,B074P1H1SL,"ZAIAI Qeauty Adhesive Bra,Push Up Drawstring Strapless Bra with Qualities for Sexy Backless Dress Black2 D Cup",1,0.07%,1,0.06%,100%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074Q9S43R,B074Q9CTNJ,Sports Bras For Women Padded Sports Bra Lake Blue 36,4,0.28%,7,0.45%,86%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074Q9S43R,B074Q9RQFH,ZAIAI Women Bras Comfort Sports Bras For Women Green 38,2,0.14%,2,0.13%,50%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074Q9S43R,B074Q9S43R,ZAIAI Womens Yoga Sport Bra Light Support Strappy Free to Be Bra,18,1.28%,22,1.40%,5%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074Q9S43R,B074QCGCJC,Sports Bras For Teens Seamless Nursing Bra Green 34,2,0.14%,3,0.19%,67%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074Q9S43R,B074QCYQ9L,ZAIAI Nursing Bra Underwire No Bra Bra Rose Red 38,2,0.14%,2,0.13%,50%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074Q9S43R,B074QDS9ZN,ZAIAI Womens Yoga Sport Bra For Free Bra Red 34,4,0.28%,4,0.25%,75%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074Q9S43R,B074QDSYXY,ZAIAI Womens Yoga Strappy Sports Bra Green 36,6,0.43%,6,0.38%,100%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074Q9S43R,B074QFDH8R,ZAIAI Sports Bras For Women Plus Size Rose Red 36,6,0.43%,9,0.57%,100%,2,0,33.33%,0.00%,US$10.82 ,US$0.00 ,2,0
B074Q9S43R,B074QG3P8G,Womens Yoga Shefit Sports Bra Red 38,3,0.21%,3,0.19%,33%,1,0,33.33%,0.00%,US$9.99 ,US$0.00 ,1,0
B074Q9S43R,B074QGD61W,ZAIAI Womens Sports Bra Small Lightly Padded Rose Red 34,3,0.21%,3,0.19%,33%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074Q9S43R,B074QGLLQN,ZAIAI Nursing Bras For Women Sports Bra Red 36,4,0.28%,4,0.25%,50%,1,0,25.00%,0.00%,US$9.99 ,US$0.00 ,1,0
B074Q9S43R,B074QJ923S,ZAIAI Sports Bra 34B Running Bra Lake Blue 34,3,0.21%,3,0.19%,33%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B074Q9S43R,B074QQ5S79,ZAIAI Women Bras and Panties Sexy Bra Lake Blue 38,2,0.14%,2,0.13%,100%,1,0,50.00%,0.00%,US$7.97 ,US$0.00 ,1,0
B0761NM3BZ,B0761MLYTQ,ZAIAI Women's Quilted Puffer Jacket Coat with Faux Fur Trimmed Hood Navy XL,1,0.07%,1,0.06%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B0761NM3BZ,B0761MXCJB,ZAIAI Women's Quilted Puffer Jacket Coat with Faux Fur Trimmed Hood Navy S,3,0.21%,3,0.19%,33%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B0761NM3BZ,B0761N286T,ZAIAI Women's Parka Winter Coat Overcoat Long Down Jacket Outwear Navy S,3,0.21%,3,0.19%,33%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B0761NM3BZ,B0761N3HJ3,Womens Hooded Warm Winter Faux Fur Lined Parkas Anoraks Long Coats Black XL,3,0.21%,3,0.19%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B0761NM3BZ,B0761N46BN,ZAIAI Women's Coat with Fur Hood with 90% Down Parka Puffer Jacket Beige XL,2,0.14%,2,0.13%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B0761NM3BZ,B0761NFQMT,ZAIAI Women's Anorak Parka Coat Silver Gray,3,0.21%,3,0.19%,67%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B0761NM3BZ,B0761NFTQC,ZAIAI Women's Coat with Fur Hood with 90% Down Parka Puffer Jacket Beige M,4,0.28%,4,0.25%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B0761NM3BZ,B0761NGWJD,ZAIAI Women's Coat with Fur Hood with 90% Down Parka Puffer Jacket Black L,5,0.36%,5,0.32%,40%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B0761NM3BZ,B0761NGYTK,Womens Hooded Warm Coats Parkas With Fax Fur Jackets Navy XXL,3,0.21%,3,0.19%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B0761NM3BZ,B0761NHB1Y,ZAIAI Women's Coat with Fur Hood with 90% Down Parka Puffer Jacket Beige XS,3,0.21%,3,0.19%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B0761NM3BZ,B0761NJPNM,ZAIAI Women's Parka Winter Coat Overcoat Long Down Jacket Outwear Beige M,8,0.57%,11,0.70%,36%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B0761NM3BZ,B0761NM1NH,ZAIAI Womens Wool Jacket Coat Outwear Parka Overcoat Beige M,8,0.57%,8,0.51%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B0761NM3BZ,B0761NM3BZ,ZAIAI Women's Polar Freeze Short Down Jacket Warm Winter Coat,43,3.06%,52,3.31%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B0761NM3BZ,B0761NM3SZ,ZAIAI Women's Parka Winter Coat Overcoat Long Down Jacket Outwear Beige S,7,0.50%,8,0.51%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B0761NM3BZ,B0761NNDWM,ZAIAI Women's Coat with Fur Hood with 90% Down Parka Puffer Jacket Black S,4,0.28%,6,0.38%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B0761NM3BZ,B0761NNM84,ZAIAI Women's Parka Winter Coat Overcoat Long Down Jacket Outwear Beige XL,3,0.21%,3,0.19%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B0761NM3BZ,B0761P4LK2,ZAIAI Women's Parka Winter Coat Overcoat Long Down Jacket Outwear Navy M,6,0.43%,6,0.38%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B0761NM3BZ,B0761P4LKC,ZAIAI Women's Parka Winter Coat Overcoat Long Down Jacket Outwear Beige L,4,0.28%,4,0.25%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B0761NM3BZ,B0761PBXCV,ZAIAI Women's Quilted Puffer Jacket Coat with Faux Fur Trimmed Hood Navy L,3,0.21%,3,0.19%,33%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B0761NM3BZ,B0761PDHV5,ZAIAI Women's Coat with Fur Hood with 90% Down Parka Puffer Jacket Black XS,4,0.28%,4,0.25%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B0761NM3BZ,B0761PDMGN,ZAIAI Women's Parkas Anoraks Long Coats with Removable Faux Fur Trim Hood Black S,5,0.36%,5,0.32%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B0761NM3BZ,B0761PL2N2,Womens Hooded Warm Coats Parkas With Fax Fur Jackets Navy S,5,0.36%,5,0.32%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B0761NM3BZ,B0761PSPTJ,ZAIAI Women's Parkas Anoraks Long Coats with Removable Faux Fur Trim Hood Black L,10,0.71%,12,0.76%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B0761NM3BZ,B0761PTZY2,ZAIAI Women's Parka Winter Coat Overcoat Long Down Jacket Outwear Beige XXL,4,0.28%,4,0.25%,50%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B0761NM3BZ,B0761PV952,ZAIAI Women's Coat With Fur Hood With 90% Down Parka Puffer Jacket Beige M,5,0.36%,6,0.38%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B0761NM3BZ,B0761PWB12,ZAIAI Women's Coat with Fur Hood with 90% Down Parka Puffer Jacket Beige L,2,0.14%,2,0.13%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B0761NM3BZ,B0761PXTK8,ZAIAI Womens Hooded Warm Coats Parkas With Fax Fur Jackets Navy L,4,0.28%,4,0.25%,50%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B0761NM3BZ,B0761Q4YF6,Womens Hooded Warm Coats Parkas With Fax Fur Jackets Navy M,6,0.43%,8,0.51%,88%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B0761NM3BZ,B0761Q7KPX,ZAIAI Womens Wool Jacket Coat Outwear Parka Overcoat Beige XL,5,0.36%,5,0.32%,60%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B0761NM3BZ,B0761Q9VPH,ZAIAI Womens Wool Jacket Coat Outwear Parka Overcoat Beige S,9,0.64%,9,0.57%,22%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B0761NM3BZ,B0761QBHM9,ZAIAI Womens Hooded Warm Winter Faux Fur Lined Parkas Anoraks Long Coats Black M,3,0.21%,3,0.19%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B0761NM3BZ,B0761QW2JK,ZAIAI Womens Wool Jacket Coat Outwear Parka Overcoat Beige XXL,7,0.50%,7,0.45%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
B0761NM3BZ,B0761R6ZG2,ZAIAI Women's Quilted Puffer Jacket Coat with Faux Fur Trimmed Hood Navy XS,6,0.43%,6,0.38%,0%,0,0,0.00%,0.00%,US$0.00 ,US$0.00 ,0,0
