Merchant SKU	Fulfilment Network SKU	ASIN	Title	Condition	Price	MFN Listing Exists	MFN Fulfillable Qty	AFN Listing Exists	AFN Warehouse Qty	AFN Fulfillable Qty	AFN Unsellable Qty	AFN Encumbered Qty	AFN Total Qty	Volume	AFN Inbound Working Qty	AFN Inbound Shipped Qty	AFN Inbound Receiving Qty
YZ-MCYF184-B0-M	X001QJM3E1	B07BQR9LPP	Halter Maternity Tankini Tie-dye Striped Swimsuit Two Piece Set Navy Medium	New	29.99	No		Yes	6	5	1	0	6	3634.32	0	0	0
YZ-MCYF184-B0-S	X001QHAB1Z	B07BQS7TPW	Halter Maternity Tankini Tie-dye Striped Swimsuit Two Piece Set Navy Small	New	29.99	No		Yes	8	8	0	0	8	3634.32	0	0	0
YZ-MCYF184-B0-XL	X001QJMBJD	B07BR22GX5	Halter Maternity Tankini Tie-dye Striped Swimsuit Two Piece Set Navy Plus Size	New	29.99	No		Yes	15	14	1	0	15	3634.32	0	0	0
YZ-MCYF184-K0-2XL	X001T1EG91	B07DJ1ZF5L	MiYang Halter Neck Maternity Tankini Tie-dye Striped Swimsuit Set Black Polka Dot 2XL	New	30.99	No		Yes	1	0	1	0	1	3617.12	0	0	0
YZ-MCYF184-K0-L	X001T1B0ZT	B07DHZXJH9	MiYang Halter Neck Maternity Tankini Tie-dye Striped Swimsuit Set Black Polka Dot L	New	30.99	No		Yes	1	0	1	0	1	3617.12	0	0	0
YZ-MCYF184-K0-M	X001T0FV6T	B07DHZNT31	MiYang Halter Neck Maternity Tankini Tie-dye Striped Swimsuit Set Black Polka Dot M	New	30.99	No		Yes	0	0	0	0	0	3617.12	0	0	0
YZ-MCYF184-K0-S	X001T1D8U9	B07DJ1L77M	MiYang Halter Neck Maternity Tankini Tie-dye Striped Swimsuit Set Black Polka Dot S	New	30.99	No		Yes	0	0	0	0	0	3617.12	0	0	0
YZ-MCYF184-K0-XL	X001T1BJ5Z	B07DJ1GQY5	MiYang Halter Neck Maternity Tankini Tie-dye Striped Swimsuit Set Black Polka Dot XL	New	30.99	No		Yes	2	2	0	0	2	3617.12	0	0	0
YZ-MCYF184-ZLBD-2XL	X001T1ELQT	B07DKGQ2G5	MiYang Halter Neck Maternity Tankini Tie-dye Striped Swimsuit Set Navy Polka Dot 2XL	New	30.99	No		Yes	2	1	0	1	2	3617.12	0	0	0
YZ-MCYF184-ZLBD-L	X001T1BJ9L	B07DKD8QPX	MiYang Halter Neck Maternity Tankini Tie-dye Striped Swimsuit Set Navy Polka Dot L	New	30.99	No		Yes	4	3	0	1	4	3617.12	0	0	0
YZ-MCYF184-ZLBD-M	X001T1BF1X	B07DKGH17T	MiYang Halter Neck Maternity Tankini Tie-dye Striped Swimsuit Set Navy Polka Dot M	New	30.99	No		Yes	0	0	0	0	0	2383.33	0	0	0
YZ-MCYF184-ZLBD-S	X001T1BJ9B	B07DKD84MJ	MiYang Halter Neck Maternity Tankini Tie-dye Striped Swimsuit Set Navy Polka Dot S	New	30.99	No		Yes	1	1	0	0	1	3617.12	0	0	0
YZ-MCYF184-ZLBD-XL	X001T1BJ91	B07DKC6BTL	MiYang Halter Neck Maternity Tankini Tie-dye Striped Swimsuit Set Navy Polka Dot XL	New	30.99	No		Yes	2	2	0	0	2	3617.12	0	0	0
YZ-MCYF185-K0-L	X001TSYDFB	B07D3K754D	MiYang Women Maternity Tankini Set Pregnant Two Piece Beach Swimwear Black L	New	25.99	No		Yes	0	0	0	0	0	2583.75	0	0	0
YZ-MCYF185-K0-M	X001TSE2MP	B07D3K8CDB	MiYang Women Maternity Tankini Set Pregnant Two Piece Beach Swimwear Black M	New	25.99	No		Yes	0	0	0	0	0	2583.75	0	0	0
YZ-MCYF185-K0-S	X001TSXE9R	B07D3KY2D9	MiYang Women Maternity Tankini Set Pregnant Two Piece Beach Swimwear Black S	New	25.99	No		Yes	3	2	1	0	3	2585.22	0	0	0
YZ-MCYF185-K0-XL	X001TSXE9H	B07D3KR92Z	MiYang Women Maternity Tankini Set Pregnant Two Piece Beach Swimwear Black XL	New	25.99	No		Yes	1	0	1	0	1	2585.22	0	0	0
YZ-MCYF185-K0-XXL	X001TT1119	B07D3KSWQX	MiYang Women Maternity Tankini Set Pregnant Two Piece Beach Swimwear Black XXL	New	25.99	No		Yes	0	0	0	0	0	2583.75	0	0	0
YZ-MCZQ112B0S	X001OE0ZW5	B07921JD1H	MiYang Backless One Piece Monokini Halter Pad Bikini Swimsuits Swimwear	New	40.00	No		Yes	0	0	0	0	0	2420.7	0	0	0
YZ-MCZQ159B0L	X001QAYQTF	B07BLQMDF9	MiYang Womens Plus Size Back Polka Dot Classic 2 Pc Plus Size Tankini	New	40.00	No		Yes	2	2	0	0	2	4156.58	0	0	0
YZ-MCZQ159B0M	X001QE0IHZ	B07BLQHPLB	MiYang Womens Plus Size Back Polka Dot Classic 2 Pc Plus Size Tankini	New	40.00	No		Yes	2	2	0	0	2	4405.66	0	0	0
YZ-MCZQ161-BH-4XL	X001OE6JO3	B0791Z16F4	MiYang 50s Elegant Inspired Retro Vintage One Piece Pin Up Monokinis Swimsuit	New	40.00	No		Yes	0	0	0	0	0	2941.15	0	0	0
YZ-MCZQ161-BH-L	X001OE6JOD	B0791VZF27	MiYang 50s Elegant Inspired Retro Vintage One Piece Pin Up Monokinis Swimsuit	New	40.00	No		Yes	4	4	0	0	6	2941.15	2	0	0
YZ-MCZQ161-BH-M	X001OE7FTV	B07922VJ74	MiYang 50s Elegant Inspired Retro Vintage One Piece Pin Up Monokinis Swimsuit	New	40.00	No		Yes	3	3	0	0	3	2941.15	0	0	0
YZ-MCZQ161-BH-XL	X001OE3F95	B0791ZV5KT	MiYang 50s Elegant Inspired Retro Vintage One Piece Pin Up Monokinis Swimsuit	New	40.00	No		Yes	0	0	0	0	0	2941.15	0	0	0
YZ-MCZQ161-K0-M	X001OCGFRL	B07922CC2M	MiYang 50s Elegant Inspired Retro Vintage One Piece Pin Up Monokinis Swimsuit	New	40.00	No		Yes	2	2	0	0	2	2941.15	0	0	0
YZ-MCZQ161-KH-M	X001OE6K1F	B0791Y9KTC	MiYang 50s Elegant Inspired Retro Vintage One Piece Pin Up Monokinis Swimsuit	New	40.00	No		Yes	2	2	0	0	2	2941.15	0	0	0
YZ-MCZQ161-R0-2XL	X001ODNEB5	B07925BPB9	MiYang 50s Elegant Inspired Retro Vintage One Piece Pin Up Monokinis Swimsuit	New	40.00	No		Yes	0	0	0	0	0	2941.15	0	0	0
YZ-MCZQ161-ZL-2XL	X001OE4C3N	B07923C749		Unknown					0	0	0	0	0		0	0	0
YZ-MCZQ161-ZL-M	X001OE40KD	B07923HVLY	MiYang 50s Elegant Inspired Retro Vintage One Piece Pin Up Monokinis Swimsuit	New	40.00	No		Yes	2	2	0	0	2	2941.15	0	0	0
YZ-MCZQ165R02XL	X001O771DX	B078X9WW3H	MiYang Women's American Open-Back Red White Blue Patriotic Tankini	New	40.00	No		Yes	2	2	0	0	2	2637.01	0	0	0
YZ-MCZQ165R03XL	X001O74TOR	B078X9BW26	MiYang Women's American Open-Back Red White Blue Patriotic Tankini	New	40.00	No		Yes	2	2	0	0	2	3723.96	0	0	0
YZ-MCZQ165R05XL	X001O690L5	B078X9ZV4J	MiYang Women's American Open-Back Red White Blue Patriotic Tankini	New	40.00	No		Yes	2	2	0	0	2	4785.02	0	0	0
YZ-MCZQ165R0L	X001O6K14Z	B078X9NN8C	MiYang Women's American Open-Back Red White Blue Patriotic Tankini	New	40.00	No		Yes	2	2	0	0	2	3647.92	0	0	0
YZ-MCZQ165R0XL	X001O690OH	B078X92FKH	MiYang Women's American Open-Back Red White Blue Patriotic Tankini	New	15.99	No		Yes	3	3	0	0	3	7539.85	0	0	0
YZ-MCZQ187-K0-2X	X001OOWSMP	B0799KX6LR	MiYang Women Maternity Pregnancy Halter Black Floral Tankini Swimsuit	New	40.00	No		Yes	0	0	0	0	0	4343.72	0	0	0
YZ-MCZQ187-K0-3X	X001OOX851	B0799M9ZJD	MiYang Women Maternity Pregnancy Halter Black Floral Tankini Swimsuit	New	40.00	No		Yes	5	5	0	0	5	4343.72	0	0	0
YZ-MCZQ187-K0-4X	X001OOWWZX	B0799KXWMN	MiYang Women Maternity Pregnancy Halter Black Floral Tankini Swimsuit	New	40.00	No		Yes	2	2	0	0	2	4350.93	0	0	0
YZ-MCZQ298BR4XL	X001O75PSL	B078XC6LYJ	MiYang Womens Stripes Lined Up Double Up Tankini Top Swimwear 4XL Brown	New	40.00	No		Yes	0	0	0	0	0	3327.88	0	0	0
YZ-MCZQ298BR5XL	X001O75PM7	B078XB7FNC	MiYang Womens Stripes Lined Up Double Up Tankini Top Swimwear	New	40.00	No		Yes	0	0	0	0	0	3327.88	0	0	0
YZ-MCZQ6667-R0-44	X001TTVQFF	B07F8PPQLY		Unknown					0	0	0	0	0		0	0	0
YZ-MCZQ6667-R0-54	X001TTSA8L	B07F8NHKD2	MiYang Women's Plus Size Swimdress One Piece Cover up Swimsuit Tankini Beachwear	New	29.99	No		Yes	0	0	0	0	0	4088.24	0	0	0
YZ-MCZQ6667-ZL-50	X001TTVQF5	B07F8LGB1L		Unknown					0	0	0	0	0		0	0	0
YZ-MCZQ789K04XL	X001O78VJ1	B078X9SCBX	MiYang Womens Plus Size Back Polka Dot Classic 2 Piece Plus Size Tankini	New	40.00	No		Yes	0	0	0	0	0	4405.66	0	0	0
YZ-MCZQ789K0XL	X001O78NA3	B078XC37VR	MiYang Womens Plus Size Back Polka Dot Classic 2 Piece Plus Size Tankini	New	40.00	No		Yes	0	0	0	0	0	4156.58	0	0	0
YZ-MCZQL02-G0-L	X001P1UYT1	B079N9L8W1	MiYang Women's High Cut Deep V-neck Green Banana Leaves Strapless Swimwear One Piece Bkini Swimsuit	New	40.00	No		Yes	1	0	1	0	1	6616.93	0	0	0
YZ-MCZQL02-G0-M	X001P1UL53	B079NKJHBP	MiYang Women's High Cut Deep V-neck Green Banana Leaves Strapless Swimwear One Piece Bkini Swimsuit	New	40.00	No		Yes	0	0	0	0	0	2131.79	0	0	0
YZ-MCZQL02-G0-S	X001P1W8HR	B079NDDD7J	MiYang Women's High Cut Deep V-neck Green Banana Leaves Strapless Swimwear One Piece Bkini Swimsuit	New	40.00	No		Yes	2	2	0	0	2	2131.79	0	0	0
YZ-MCZQL02-G0-XL	X001P1Q5WL	B079N9RBTV	MiYang Women's High Cut Deep V-neck Green Banana Leaves Strapless Swimwear One Piece Bkini Swimsuit	New	40.00	No		Yes	0	0	0	0	0	2420.7	0	0	0
YZ-MCZQL03-B0-2XL	X001TUUBHD	B07F9LWRMM	MiYang Women's Black Mesh One Piece Vintage Swimsuit Tank Swimwear	New	40.00	No		Yes	1	1	0	0	1	2358.1	0	0	0
YZ-MCZQL03-B0-3XL	X001TUPQ9V	B07F9MGJHL	MiYang Women's Black Mesh One Piece Vintage Swimsuit Tank Swimwear	New	40.00	No		Yes	3	3	0	0	3	2358.1	0	0	0
YZ-MCZQL03-B0-L	X001TUPKH9	B07F9N3JGW	MiYang Women's Black Mesh One Piece Vintage Swimsuit Tank Swimwear	New	40.00	No		Yes	0	0	0	0	0	16.39	0	0	0
YZ-MCZQL03-B0-M	X001TUP3SP	B07F9LZZHF	MiYang Women's Black Mesh One Piece Vintage Swimsuit Tank Swimwear	New	40.00	No		Yes	0	0	0	0	0	16.39	0	0	0
YZ-MCZQL03-B0-S	X001TUU41B	B07F9P7WMP	MiYang Women's Black Mesh One Piece Vintage Swimsuit Tank Swimwear	New	40.00	No		Yes	2	2	0	0	2	2358.1	0	0	0
YZ-MCZQL03-B0-XL	X001TUY7HX	B07F9P9CYQ	MiYang Women's Black Mesh One Piece Vintage Swimsuit Tank Swimwear	New	40.00	No		Yes	0	0	0	0	0	16.39	0	0	0
YZ-MCZQL03-K0-2XL	X001TUUBH3	B07F9JJ92S	MiYang Women's Black Mesh One Piece Vintage Swimsuit Tank Swimwear	New	40.00	No		Yes	0	0	0	0	0	16.39	0	0	0
YZ-MCZQL03-K0-3XL	X001TUPQ9L	B07F9QV1S5	MiYang Women's Black Mesh One Piece Vintage Swimsuit Tank Swimwear	New	40.00	No		Yes	0	0	0	0	0	16.39	0	0	0
YZ-MCZQL03-K0-L	X001TUPDL7	B07F9SLJ54	MiYang Women's Black Mesh One Piece Vintage Swimsuit Tank Swimwear	New	40.00	No		Yes	0	0	0	0	0	16.39	0	0	0
YZ-MCZQL03-K0-M	X001TUXSUP	B07F9NBVL8	MiYang Women's Black Mesh One Piece Vintage Swimsuit Tank Swimwear	New	40.00	No		Yes	0	0	0	0	0	16.39	0	0	0
YZ-MCZQL03-K0-S	X001TV6X5B	B07F9N6338	MiYang Women's Black Mesh One Piece Vintage Swimsuit Tank Swimwear	New	40.00	No		Yes	0	0	0	0	0	16.39	0	0	0
YZ-MCZQL03-K0-XL	X001TUP353	B07F9KCNH4	MiYang Women's Black Mesh One Piece Vintage Swimsuit Tank Swimwear	New	40.00	No		Yes	0	0	0	0	0	16.39	0	0	0
YZ-MCZQL03-R2-2XL	X001TUPDHB	B07F9NZHT1	MiYang Women's Black Mesh One Piece Vintage Swimsuit Tank Swimwear	New	40.00	No		Yes	3	3	0	0	3	2359.41	0	0	0
YZ-MCZQL03-R2-3XL	X001TV6JHN	B07F9P9CYY	MiYang Women's Black Mesh One Piece Vintage Swimsuit Tank Swimwear	New	40.00	No		Yes	3	3	0	0	3	2358.1	0	0	0
YZ-MCZQL03-R2-L	X001TV8H1T	B07F9N6D39	MiYang Women's Black Mesh One Piece Vintage Swimsuit Tank Swimwear	New	40.00	No		Yes	0	0	0	0	0	16.39	0	0	0
YZ-MCZQL03-R2-M	X001TUY6CJ	B07F9NRSMF	MiYang Women's Black Mesh One Piece Vintage Swimsuit Tank Swimwear	New	40.00	No		Yes	0	0	0	0	0	16.39	0	0	0
YZ-MCZQL03-R2-S	X001TUY6CT	B07F9PT3Z2	MiYang Women's Black Mesh One Piece Vintage Swimsuit Tank Swimwear	New	40.00	No		Yes	0	0	0	0	0	16.39	0	0	0
YZ-MCZQL03-R2-XL	X001TUU53D	B07F9JGVJ1	MiYang Women's Black Mesh One Piece Vintage Swimsuit Tank Swimwear	New	40.00	No		Yes	0	0	0	0	0	16.39	0	0	0
YZ-MU180-B0-2XL	X001Q03KO7	B07BF3RV68		Unknown					0	0	0	0	0		0	0	0
YZ-MU180-B0-L	X001Q2D7C5	B07BF8LMPC		Unknown					0	0	0	0	0		0	0	0
YZ-MU180-B0-M	X001Q1E75H	B07BF38C4D		Unknown					0	0	0	0	0		0	0	0
YZ-MU180-B0-S	X001Q03KNX	B07BF9SJ21		Unknown					0	0	0	0	0		0	0	0
YZ-MU180-B0-XL	X001Q1E757	B07BF3S1ZQ		Unknown					0	0	0	0	0		0	0	0
YZ-MU180-E0-2XL	X001Q2HYD3	B07BF9SZ42		Unknown					0	0	0	0	0		0	0	0
YZ-MU180-E0-L	X001Q0DSKX	B07BFB28WT		Unknown					0	0	0	0	0		0	0	0
YZ-MU180-E0-M	X001Q03KKB	B07BF7XZ7H		Unknown					0	0	0	0	0		0	0	0
YZ-MU180-E0-S	X001Q2D7BL	B07BF7WS2Q		Unknown					0	0	0	0	0		0	0	0
YZ-MU180-E0-XL	X001Q1EE55	B07BF81GTN		Unknown					0	0	0	0	0		0	0	0
YZ-MU180-K0-2XL	X001Q2HYCJ	B07BF962P1		Unknown					0	0	0	0	0		0	0	0
YZ-MU180-K0-L	X001Q2IDM9	B07BF5J23T		Unknown					0	0	0	0	0		0	0	0
YZ-MU180-K0-M	X001Q2HYCT	B07BFBM7MM		Unknown					0	0	0	0	0		0	0	0
YZ-MU180-K0-S	X001Q1DOXX	B07BF3XYRF		Unknown					0	0	0	0	0		0	0	0
YZ-MU180-K0-XL	X001Q03KKV	B07BF5PHT7		Unknown					0	0	0	0	0		0	0	0
YZ-MU180-OR-2XL	X001Q0DSL7	B07BF4NPNC		Unknown					0	0	0	0	0		0	0	0
YZ-MU180-OR-L	X001Q2D6RB	B07BF7S7SS		Unknown					0	0	0	0	0		0	0	0
YZ-MU180-OR-M	X001Q0DSKN	B07BF92TQM		Unknown					0	0	0	0	0		0	0	0
YZ-MU180-OR-S	X001Q1E75R	B07BF99WV7		Unknown					0	0	0	0	0		0	0	0
YZ-MU180-OR-XL	X001Q2D6RL	B07BF99FQ3		Unknown					0	0	0	0	0		0	0	0
YZ-MU180-WI-2XL	X001Q03KKL	B07BF4RXZL		Unknown					0	0	0	0	0		0	0	0
YZ-MU180-WI-L	X001Q03KL5	B07BF77FF8		Unknown					0	0	0	0	0		0	0	0
YZ-MU180-WI-M	X001Q1DOXN	B07BF6FBR7		Unknown					0	0	0	0	0		0	0	0
YZ-MU180-WI-S	X001Q1EDVF	B07BF4N2NR		Unknown					0	0	0	0	0		0	0	0
YZ-MU180-WI-XL	X001Q2IDMJ	B07BF7WS2P		Unknown					0	0	0	0	0		0	0	0
YZ-MU181-B0-2XL	X001R8M8HN	B07CH2NMTB		Unknown					0	0	0	0	0		0	0	0
YZ-MU181-B0-L	X001R877PB	B07CH7PVQC		Unknown					0	0	0	0	0		0	0	0
YZ-MU181-B0-M	X001R877PL	B07CH8WW7Y		Unknown					0	0	0	0	0		0	0	0
YZ-MU181-B0-S	X001R88XKJ	B07CH4FL95		Unknown					0	0	0	0	0		0	0	0
YZ-MU181-B0-XL	X001R8TW3L	B07CH8D57F		Unknown					0	0	0	0	0		0	0	0
YZ-MU181-G0-2XL	X001R8TA6P	B07CHC79H5		Unknown					0	0	0	0	0		0	0	0
YZ-MU181-G0-L	X001R8SSGX	B07CH1511Y		Unknown					0	0	0	0	0		0	0	0
YZ-MU181-G0-M	X001R8TA6F	B07CH8W1XM		Unknown					0	0	0	0	0		0	0	0
YZ-MU181-G0-S	X001R8SRYV	B07CJRH27K		Unknown					0	0	0	0	0		0	0	0
YZ-MU181-G0-XL	X001R8XEQ7	B07CHFPVT3		Unknown					0	0	0	0	0		0	0	0
YZ-MU181-Gr-2XL	X001Q191SZ	B07BDG9CZ9		Unknown					0	0	0	0	0		0	0	0
YZ-MU181-Gr-L	X001Q18AU5	B07BDJW7N7		Unknown					0	0	0	0	0		0	0	0
YZ-MU181-Gr-M	X001Q18G4F	B07BDJKGSS		Unknown					0	0	0	0	0		0	0	0
YZ-MU181-Gr-S	X001PZ2VH5	B07BDFBQY8		Unknown					0	0	0	0	0		0	0	0
YZ-MU181-Gr-XL	X001Q18AUZ	B07BDHFQ67		Unknown					0	0	0	0	0		0	0	0
YZ-MU181-K0-2XL	X001Q18AUF	B07BDCZJK4		Unknown					0	0	0	0	0		0	0	0
YZ-MU181-K0-L	X001PZ2W1Z	B07BDCH6TS		Unknown					0	0	0	0	0		0	0	0
YZ-MU181-K0-M	X001Q191SP	B07BDDN4NR		Unknown					0	0	0	0	0		0	0	0
YZ-MU181-K0-S	X001PZ4KMJ	B07BDGXWJ3		Unknown					0	0	0	0	0		0	0	0
YZ-MU181-K0-XL	X001PZ2W1P	B07BDD7LMG		Unknown					0	0	0	0	0		0	0	0
YZ-MU181-OR-2XL	X001PZ2VHF	B07BDK27LB		Unknown					0	0	0	0	0		0	0	0
YZ-MU181-OR-L	X001PZ4KZ1	B07BDHNDG1		Unknown					0	0	0	0	0		0	0	0
YZ-MU181-OR-M	X001Q18G3V	B07BDJL36J		Unknown					0	0	0	0	0		0	0	0
YZ-MU181-OR-S	X001Q18AVJ	B07BDCXZDR		Unknown					0	0	0	0	0		0	0	0
YZ-MU181-OR-XL	X001PZ4KYH	B07BDD8DG4		Unknown					0	0	0	0	0		0	0	0
YZ-MU181-R0-2XL	X001Q18AV9	B07BDFZTJY		Unknown					0	0	0	0	0		0	0	0
YZ-MU181-R0-L	X001PZ4KYR	B07BDM7YRZ		Unknown					0	0	0	0	0		0	0	0
YZ-MU181-R0-M	X001PZ4KVF	B07BDJ6B11		Unknown					0	0	0	0	0		0	0	0
YZ-MU181-R0-S	X001Q1930B	B07BDGBXYG		Unknown					0	0	0	0	0		0	0	0
YZ-MU181-R0-XL	X001Q19301	B07BDGSQ6W		Unknown					0	0	0	0	0		0	0	0
YZ-MU181-W0-2XL	X001PZ4KV5	B07BDHFQFR		Unknown					0	0	0	0	0		0	0	0
YZ-MU181-W0-L	X001Q18G3L	B07BDCZNZ3		Unknown					0	0	0	0	0		0	0	0
YZ-MU181-W0-M	X001PZ438F	B07BDHGV81		Unknown					0	0	0	0	0		0	0	0
YZ-MU181-W0-S	X001Q18G45	B07BDJM2W3		Unknown					0	0	0	0	0		0	0	0
YZ-MU181-W0-XL	X001PZ4KY7	B07BDBTQQQ		Unknown					0	0	0	0	0		0	0	0
YZ-MU181-Wi-2XL	X001R8LXPL	B07CH77V11		Unknown					0	0	0	0	0		0	0	0
YZ-MU181-Wi-L	X001R8X1ER	B07CH13RFY		Unknown					0	0	0	0	0		0	0	0
YZ-MU181-Wi-M	X001R89E1V	B07CH9CL36		Unknown					0	0	0	0	0		0	0	0
YZ-MU181-Wi-S	X001R89E25	B07CH9G4R9		Unknown					0	0	0	0	0		0	0	0
YZ-MU181-Wi-XL	X001R8M8HX	B07CH789BH		Unknown					0	0	0	0	0		0	0	0
YZ-MU2500-K0-L	X001S8Z9HN	B07D368ZCG		Unknown					0	0	0	0	0		0	0	0
YZ-MU2500-K0-M	X001S6OMTV	B07D34HBS1		Unknown					0	0	0	0	0		0	0	0
YZ-MU2500-K0-S	X001S6LXE3	B07D36BVLH		Unknown					0	0	0	0	0		0	0	0
YZ-MU2500-K0-XL	X001S72U85	B07D35D1KR		Unknown					0	0	0	0	0		0	0	0
YZ-MU2500-R0-L	X001S6LXDT	B07D338WDP		Unknown					0	0	0	0	0		0	0	0
YZ-MU2500-R0-M	X001S6LXED	B07D356822		Unknown					0	0	0	0	0		0	0	0
YZ-MU2500-R0-S	X001S6OMU5	B07D34C7QS		Unknown					0	0	0	0	0		0	0	0
YZ-MU2500-R0-XL	X001S737H3	B07D32X22F		Unknown					0	0	0	0	0		0	0	0
YZ-MU2500-W0-L	X001S85DD3	B07D36DW7N		Unknown					0	0	0	0	0		0	0	0
YZ-MU2500-W0-M	X001S8Z9HX	B07D2XYYWP		Unknown					0	0	0	0	0		0	0	0
YZ-MU2500-W0-S	X001S731K1	B07D34SMKB		Unknown					0	0	0	0	0		0	0	0
YZ-MU2500-W0-XL	X001S72YGD	B07D35FGLZ		Unknown					0	0	0	0	0		0	0	0
YZ-MU2631-K0-2XL	X001SXRPOX	B07DMFX624		Unknown					0	0	0	0	0		0	0	0
YZ-MU2631-K0-3XL	X001SYC0FV	B07DMD8DPH		Unknown					0	0	0	0	0		0	0	0
YZ-MU2631-OR-2XL	X001SZ4QNJ	B07DMFDF41		Unknown					0	0	0	0	0		0	0	0
YZ-MU2631-OR-3XL	X001SXRPP7	B07DMDMFXF		Unknown					0	0	0	0	0		0	0	0
YZ-MU2631-ZL-2XL	X001SY4GVH	B07DMFM265		Unknown					0	0	0	0	0		0	0	0
YZ-MU2631-ZL-3XL	X001SZ5LZV	B07DMGQZN1		Unknown					0	0	0	0	0		0	0	0
YZ-MU30CH-K0-L	X001PS5ALL	B07B7KZ4QS		Unknown					0	0	0	0	0		0	0	0
YZ-MU30CH-K0-M	X001PRIX89	B07B7L1KS1		Unknown					0	0	0	0	0		0	0	0
YZ-MU30CH-K0-S	X001PRIXAH	B07B7LRYJ1		Unknown					0	0	0	0	0		0	0	0
YZ-MU30CH-K0-XL	X001PSVFDN	B07B7LXNDY		Unknown					0	0	0	0	0		0	0	0
YZ-MU30CH-K0-XS	X001PSVFM9	B07B7KWWL1		Unknown					0	0	0	0	0		0	0	0
YZ-MU511-K0BD-2XL	X001OSPIKF	B079DP44JF		Unknown					0	0	0	0	0		0	0	0
YZ-MU511-K0BD-3XL	X001OQUMAD	B079DPWMTY		Unknown					0	0	0	0	0		0	0	0
YZ-MU511-K0BD-4XL	X001S69S59	B07D2724PY		Unknown					0	0	0	0	0		0	0	0
YZ-MU511-K0BD-L	X001OQRTOF	B079DN65B2		Unknown					0	0	0	0	0		0	0	0
YZ-MU511-K0BD-M	X001OSPD73	B079DPSFWQ		Unknown					0	0	0	0	0		0	0	0
YZ-MU511-K0BD-XL	X001OSOZTZ	B079DNYR46		Unknown					0	0	0	0	0		0	0	0
YZ-MU511-ZLBD-2XL	X001OSP19N	B079DQ8T8R		Unknown					0	0	0	0	0		0	0	0
YZ-MU511-ZLBD-3XL	X001OS6A3T	B079DP66PS		Unknown					0	0	0	0	0		0	0	0
YZ-MU511-ZLBD-L	X001OSCKA1	B079DQDPF1		Unknown					0	0	0	0	0		0	0	0
YZ-MU511-ZLBD-M	X001OSCK01	B079DPWR6Z		Unknown					0	0	0	0	0		0	0	0
YZ-MU511-ZLBD-XL	X001OSPI2X	B079DQKM6H		Unknown					0	0	0	0	0		0	0	0
YZ-MU511-ZLSY-2XL	X001Q4DEAN	B07BHGTCLD		Unknown					0	0	0	0	0		0	0	0
YZ-MU511-ZLSY-3XL	X001Q4T0AB	B07BHGN5NB		Unknown					0	0	0	0	0		0	0	0
YZ-MU511-ZLSY-L	X001Q4QPW7	B07BHGQQLT	MiYang Women's Plus-Size Polka Dot Shaping Body One Piece Swim Dresses Swimsuit L Leaves Print	New	29.99	No		Yes	1	0	1	0	1	2708.78	0	0	0
YZ-MU511-ZLSY-M	X001Q48B8X	B07BHKG2H8		Unknown					0	0	0	0	0		0	0	0
YZ-MU511-ZLSY-XL	X001Q4T0A1	B07BHGP2JX		Unknown					0	0	0	0	0		0	0	0
YZ-MU511-ZLYH-2XL	X001Q4T0AL	B07BHLSSLC		Unknown					0	0	0	0	0		0	0	0
YZ-MU511-ZLYH-3XL	X001Q48B97	B07BHKHVLJ		Unknown					0	0	0	0	0		0	0	0
YZ-MU511-ZLYH-L	X001Q4DEAD	B07BHGY1VY	MiYang Women's Plus-Size Polka Dot Floral Shaping Body One Piece Swim Dresses Swimsuit L	New	29.99	No		Yes	1	1	0	0	1	2708.78	0	0	0
YZ-MU511-ZLYH-M	X001Q487N7	B07BHGM9NR		Unknown					0	0	0	0	0		0	0	0
YZ-MU511-ZLYH-XL	X001Q487MX	B07BHGRSCT		Unknown					0	0	0	0	0		0	0	0
YZ-MU5119-B0-2XL	X001T88KB9	B07DRDTMB5		Unknown					0	0	0	0	0		0	0	0
YZ-MU5119-B0-3XL	X001T8D9ND	B07DR6MJ1L		Unknown					0	0	0	0	0		0	0	0
YZ-MU5119-B0-L	X001T8GTF3	B07DR9M2BB		Unknown					0	0	0	0	0		0	0	0
YZ-MU5119-B0-M	X001T7I39J	B07DRDHC1C		Unknown					0	0	0	0	0		0	0	0
YZ-MU5119-B0-XL	X001T88L95	B07DRDHDY6		Unknown					0	0	0	0	0		0	0	0
YZ-MU5119-GL-2XL	X001V37BY9	B07GGVK3N5		Unknown					0	0	0	0	0		0	0	0
YZ-MU5119-GL-3XL	X001V383LJ	B07GH81LJF		Unknown					0	0	0	0	0		0	0	0
YZ-MU5119-GL-L	X001V37ZD1	B07GGTWZCT		Unknown					0	0	0	0	0		0	0	0
YZ-MU5119-GL-M	X001V37BYJ	B07GGWNJYP		Unknown					0	0	0	0	0		0	0	0
YZ-MU5119-GL-XL	X001V37WN9	B07GGYKZYF		Unknown					0	0	0	0	0		0	0	0
YZ-MU5119-R0-2XL	X001T7I2OZ	B07DRGCTVD		Unknown					0	0	0	0	0		0	0	0
YZ-MU5119-R0-3XL	X001T7I2P9	B07DRC7BGY		Unknown					0	0	0	0	0		0	0	0
YZ-MU5119-R0-L	X001T8DN4N	B07DRG8387		Unknown					0	0	0	0	0		0	0	0
YZ-MU5119-R0-M	X001T88U55	B07DRDN6RG		Unknown					0	0	0	0	0		0	0	0
