snapshot-date	sku	fnsku	ASIN	product-name	condition	avaliable-quantity(sellable)	qty-with-removals-in-progress	inv-age-0-to-90-days	inv-age-91-to-180-days	inv-age-181-to-270-days	inv-age-271-to-365-days	inv-age-365-plus-days	currency	qty-to-be-charged-ltsf-6-mo	projected-ltsf-6-mo	qty-to-be-charged-ltsf-12-mo	projected-ltsf-12-mo	units-shipped-last-7-days	units-shipped-last-30-days	units-shipped-last-60-days	units-shipped-last-90-days	alert	your-price	sales_price	lowest-price-new	lowest-price-used	Recommended action
2018-08-24	YZ-MCHY025-K0-S	X001T69MYF	B07CNZMLZH	Women One Piece V-Neck Flounce Swimsuit Retro Cross Back Bikini	New	2	0	2	0	0	0	0	CAD	2	1.4	0	0.0	0	0	0	0	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-MCHY025-R0-M	X001T69745	B07CNMCGYF	Women One Piece V-Neck Flounce Swimsuit Retro Cross Back Bikini	New	1	0	1	0	0	0	0	CAD	1	0.7	0	0.0	0	1	1	1		29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-MCZQ161-BH-M	X001OE7FTV	B07922VJ74	MiYang 50s Elegant Inspired Retro Vintage One Piece Pin Up Monokinis Swimsuit	New	3	0	3	0	0	0	0	CAD	3	3.53	0	0.0	0	1	2	2	Low conversion	19.99	19.99	19.99	0.0	Lower price
2018-08-24	YZ-MCBK187-Y0-XL	X001T655QT	B07C8KVR3Z	Bikini Sets Sport Swimsuit Low Scoop Crop Top High Waisted High Cut Cheeky Bottom	New	5	0	5	0	0	0	0	CAD	0	0.0	0	0.0	0	0	0	0	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-MCPLUS24-G0-M	X001TQVCY3	B07CLSQFGC	Women One Piece High Cut Halter Swimsuit Retro High Waisted Bikini	New	1	0	1	0	0	0	0	CAD	1	0.93	0	0.0	0	3	4	4		17.99	17.99	17.99	0.0	Lower price
2018-08-24	YZ-MC5129-K0YH-M	X001T63RUF	B07CKTNMC5	MiYang Plus Size Floral Swimwear One Piece Swimdress for Women Skirted Swimsuit Black Floral Medium(US 8-10)	New	5	0	5	0	0	0	0	CAD	5	8.12	0	0.0	0	0	3	3	Low conversion	30.99	30.99	30.99	0.0	Lower price
2018-08-24	YZ-MCHM172-ZL-S	X001O663KB	B078X77CMG	MiYang Womens One Piece Floral Lace Swimwear Printed Multi-rope Harness Bathing Suit	New	10	0	10	0	0	0	0	CAD	0	0.0	0	0.0	3	17	29	37		21.99	21.99	21.99	0.0	Lower price
2018-08-24	YZ-NA5119K0-2XL	X001EAMXUB	B01EJ5VPSW	MiYang Women's Plus-Size Flower Printing Shaping Body One Piece Swim Dresses Swimsuit Black Large	New	4	0	4	0	0	0	0	CAD	4	3.63	0	0.0	1	7	21	23	Low conversion	59.99	35.99	35.99	0.0	Lower price
2018-08-24	YZ-MC2500-K0-M	X001T5CRC5	B07D34HBS1	Women One Piece High Cut Cheeky Bikini Monokini Swimsuit	New	1	0	1	0	0	0	0	CAD	1	0.81	0	0.0	0	1	1	1		18.99	18.99	18.99	0.0	Lower price
2018-08-24	YZ-MC180-B0-2XL	X001R1WM3F	B07C5PJLTZ	MiYang Padded Push up Brazilian Thong Bikini Sets Two Piece Swimsuit for Women Blue US 16-18	New	6	0	6	0	0	0	0	CAD	6	0.67	0	0.0	0	0	2	2	Low conversion	17.99	17.99	17.99	0.0	Lower price
2018-08-24	YZ-MCHM17077-B0-M	X001PWDOHT	B07BBLDJ37	MiYang Women's Two Piece Off Shoulder Swimsuits High Waisted Bikini Set	New	2	0	2	0	0	0	0	CAD	0	0.0	0	0.0	0	2	6	8	Low conversion	19.99	19.99	19.99	0.0	Lower price
2018-08-24	YZ-NA9007Sa3L	X001LCM80R	B015QZRO7K	MiYang Women's Bowknot Printing Skirt Spa Swimsuit Bathing Swimwear Sapphire Blue M	New	2	0	0	2	0	0	0	CAD	2	3.58	0	0.0	0	0	0	0	Low conversion	32.99	32.99	32.99	0.0	Lower price
2018-08-24	YZ-MCYF182-R0-L	X001QJKKTV	B07BQQW5R9	MiYang Halter Maternity Tankini Cutout Pregnancy Swimsuit Abstract Print Large(US 8-10)	New	1	0	1	0	0	0	0	CAD	1	0.01	0	0.0	0	0	0	0	Low traffic	29.99	29.99	29.99	0.0	Advertise listing
2018-08-24	PA-MC0717-E0-XXL	X001U6TTFB	B07FMWC1WR	MiYang Women's Yoga Palazzo Pants Wide Leg Loose Floral Print Drawstring	New	1	0	1	0	0	0	0	CAD	1	1.19	0	0.0	0	3	3	3		19.99	19.99	19.99	0.0	Lower price
2018-08-24	YZ-MCHM17077-C0-L	X001Q5BEKJ	B07BBNKCVN	MiYang Women's Two Piece Off Shoulder Swimsuits High Waisted Bikini Set	New	1	0	1	0	0	0	0	CAD	1	1.2	0	0.0	0	1	5	7		19.99	19.99	19.99	0.0	Lower price
2018-08-24	YZ-NA1521-RL-4XL	X001HG6AU1	B06X9P1QZC	MiYang Women's One Piece Bathing Suit Tankini Swimdress Cover up Swimsuit	New	2	0	2	0	0	0	0	CAD	1	2.9	0	0.0	0	1	2	3	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	CA-HM1789-B2-S	X001LOMFVR	B06XXDYCFP	MiYang Women's Beach Pant Bikini Bottom Adjustable Tie Boy Short	New	17	0	17	0	0	0	0	CAD	17	5.12	0	0.0	1	8	24	27		15.99	15.99	15.99	0.0	Lower price
2018-08-24	YZ-MCZQ165R0L	X001O6K14Z	B078X9NN8C	MiYang Women's American Open-Back Red White Blue Patriotic Tankini	New	2	0	0	0	2	0	0	CAD	0	0.0	2	5.84	0	0	0	0	Low traffic	23.99	23.99	23.99	0.0	Edit listing
2018-08-24	SJ-NA204-R0-2XL	X001FBGEI1	B01LZ7UEO4	MiYang Women's Floral Lace Beach Bikini Swimwear Cover-up Red XL(US Size 10-12)	New	2	0	0	0	2	0	0	CAD	0	0.0	2	2.85	0	0	1	1	Low conversion	26.99	26.99	26.99	0.0	Lower price
2018-08-24	PA-MC0717-B0-XXXL	X001UMVGEH	B07G2ZXL8Z	MiYang Women's Yoga Palazzo Pants Wide Leg Loose Floral Print Drawstring	New	2	0	2	0	0	0	0	CAD	2	2.37	0	0.0	0	0	0	0	Low conversion	19.99	19.99	19.99	0.0	Lower price
2018-08-24	YZ-MCLK185-Y9-S	X001SY7NA3	B07CBTBCFM	MiYang Women's Halter High Waisted Cut Out One Piece Swimsuit Backless Bathing Suit Red S	New	4	0	4	0	0	0	0	CAD	4	3.41	0	0.0	0	0	1	1	Low conversion	25.99	25.99	25.99	0.0	Lower price
2018-08-24	LYQ-NA1010-P0-S	X001DNNDC1	B017X47UK8	MiYang Women's Purple Long Sleeve A-line Lace Stitching Trim Casual Dress S	New	13	0	10	0	3	0	0	CAD	13	8.08	0	0.0	0	1	2	2		21.99	21.99	21.99	0.0	Lower price
2018-08-24	YZ-MC5129-G0-L	X001T58SE1	B07CLLW7XW	MiYang Plus Size Floral Swimwear One Piece Swimdress for Women Skirted Swimsuit Green Large(US 12-14)	New	3	0	3	0	0	0	0	CAD	1	1.62	0	0.0	0	3	7	7	Low conversion	30.99	30.99	30.99	0.0	Lower price
2018-08-24	CA-HM1789-R2-L	X001LOPTBZ	B06XXFXC2B	MiYang Women's Beach Pant Bikini Bottom Adjustable Tie Boy Short	New	10	0	10	0	0	0	0	CAD	10	7.08	0	0.0	1	8	14	19		15.99	15.99	15.99	0.0	Lower price
2018-08-24	LYQ-MCMX02-P0-S	X001PXL3XF	B0761N12C2	MiYang Flare Sleeve Blouse Casual Dress Women Loose T-Shirt Swing Dress Purple S	New	1	0	0	1	0	0	0	CAD	1	1.33	0	0.0	0	0	0	0	Low traffic	25.99	25.99	25.99	0.0	Advertise listing
2018-08-24	YZ-NA1304G02L	X001OB5BH7	B01F4P0SZ2	MiYang Women's Shaping Body Swimsuit One-Piece Swimwear Spa Suit Size tag 2XL/UK size M,Dark Green	New	1	0	0	0	1	0	0	CAD	0	0.0	1	4.2	0	0	0	0	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-NA2631HS1L	X001FWNB9P	B01IOEHVCS	MiYang Women's One Piece Striped Slim Swim Dress Bathing Swimwear	New	4	0	4	0	0	0	0	CAD	4	6.55	0	0.0	0	2	4	6	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-CA30CH-K0-S	X001OCKAE5	B06XXD8FT8	MiYang Women's Sexy Crewneck One Piece Beachwear Bikini Monokini Swimsuit Black S	New	1	0	1	0	0	0	0	CAD	1	0.82	0	0.0	0	3	3	3		59.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-NA5119ZL2XL	X001FX092V	B01FXAQPZK	MiYang Women's Plus-Size Flower Printing Shaping Body One Piece Swim Dresses Swimsuit Navy Blue Large	New	17	0	17	0	0	0	0	CAD	17	21.57	0	0.0	1	5	18	26	Low conversion	35.99	35.99	35.99	0.0	Lower price
2018-08-24	YZ-MCHM241-DS-XL	X001QZKQ0D	B07C3LCW8Q	MiYang Halter Neck Wrap One Piece Padded Tankini Swimsuit Monokini Swimwear for Women	New	2	0	2	0	0	0	0	CAD	2	3.58	0	0.0	0	2	7	9	Low conversion	18.99	18.99	18.99	0.0	Lower price
2018-08-24	YZ-MCCL173-OR-M	X001P2W6PF	B079NVD55S	Women's Flounced Striped High Waited Swimsuit Two Piece Bikini Set Orange M	New	14	0	14	0	0	0	0	CAD	8	10.2	0	0.0	2	24	37	40		25.99	25.99	25.99	0.0	Lower price
2018-08-24	YZ-MCBKN1703-R0-M	X001PJ3Z5N	B06XD876BR	MiYang Women's Luxurious Pretty Double Straps Elegant Two Piece Bikini Set	New	2	0	0	2	0	0	0	CAD	2	1.08	0	0.0	0	0	0	0	Low traffic	19.99	19.99	19.99	0.0	Advertise listing
2018-08-24	YZ-MC5129-ZLYH-M	X001T61UCR	B07CKTKDNQ	MiYang Plus Size Floral Swimwear One Piece Swimdress for Women Skirted Swimsuit Navy Floral Medium(US 8-10)	New	7	0	7	0	0	0	0	CAD	7	11.37	0	0.0	0	0	1	1	Low conversion	30.99	30.99	30.99	0.0	Lower price
2018-08-24	SJ-NA204-R0-XS	X001GD4X4Z	B010SPPNNK	MiYang Women's Floral Lace Beach Bikini Swimwear Cover-up, Red, X-Small(US Size 0-2)	New	2	0	1	1	0	0	0	CAD	2	0.4	0	0.0	0	1	2	3		26.99	26.99	26.99	0.0	Lower price
2018-08-24	YZ-NA15827-SB-L	X001N9EGUN	B06XDLBMCD	MiYang Women's Plus Size Ruffled One Piece Tankini Printed-Hem Ruffled Swim Dress	New	2	0	2	0	0	0	0	CAD	2	3.72	0	0.0	0	0	0	0	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-MCCL173-K0-M	X001P2WRO5	B079P1TSLZ	Women's Flounced Striped High Waited Swimsuit Two Piece Bikini Set Black M	New	30	0	30	0	0	0	0	CAD	30	38.26	0	0.0	3	17	41	53	Low conversion	25.99	25.99	25.99	0.0	Lower price
2018-08-24	LYQ-MCMX02-N0-S	X001PY8T2H	B0761NNMG1	MiYang Flare Sleeve Blouse Casual Dress Women Loose T-Shirt Swing Dress Brown S	New	2	0	0	2	0	0	0	CAD	2	2.67	0	0.0	0	0	0	0	Low traffic	25.99	25.99	25.99	0.0	Advertise listing
2018-08-24	SJ-NA204-K0-2XL	X001E1843P	B01HGFEEFI	MiYang Women's Floral Lace Beach Bikini Swimwear Cover-up, Black, Large(US Size 14-16)	New	1	0	1	0	0	0	0	CAD	0	0.0	0	0.0	1	2	4	4		26.99	26.99	26.99	0.0	Lower price
2018-08-24	YZ-NA13037EZ9L	X001ES7XRV	B01MXLWZ7S	MiYang Women's Shaping Body Swimsuit One-Piece Swimwear Spa Suit Size tag 5XL/UK size XXL(US Size OX 12W) Blue and Green	New	5	0	5	0	0	0	0	CAD	5	10.5	0	0.0	0	3	8	9		32.99	32.99	32.99	0.0	Lower price
2018-08-24	CA-HM1789-R2-XL	X001FX092L	B06XXBTHN3	MiYang Women's Beach Pant Bikini Bottom Adjustable Tie Boy Short	New	13	0	13	0	0	0	0	CAD	13	3.91	0	0.0	0	0	6	11	Low conversion	15.99	15.99	15.99	0.0	Lower price
2018-08-24	LYQ-NA1010-K0-M	X001DO08VT	B01KO0SBH4	MiYang Women's Purple Long Sleeve A-line Lace Stitching Trim Casual Dress M Black	New	1	0	1	0	0	0	0	CAD	1	0.6	0	0.0	0	2	4	5		21.99	21.99	21.99	0.0	Lower price
2018-08-24	YZ-MCHY025-R0-2XL	X001T684OJ	B07CNZ8NTP	Women One Piece V-Neck Flounce Swimsuit Retro Cross Back Bikini	New	2	0	2	0	0	0	0	CAD	2	1.4	0	0.0	0	0	0	0	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-MCXZHB8995-PO-S	X001U4SKB7	B07FLTHB21	Women's Push up Floral Bikini Set with Laces and a Halter Cut	New	2	0	2	0	0	0	0	CAD	2	1.27	0	0.0	0	0	0	0	Low traffic	19.99	19.99	19.99	0.0	Advertise listing
2018-08-24	YZ-MCYF183-TW-2XL	X001QJ5Q27	B07BQTFSFX	MiYang Striped Maternity Tankini Halter Pregnancy Swimsuit Two Piece 2XL Black and Blue	New	1	0	1	0	0	0	0	CAD	1	1.87	0	0.0	1	1	2	2		29.99	29.99	29.99	0.0	Lower price
2018-08-24	LYQ-NA1010-B0-S	X001E183Z9	B01M5JCF70	MiYang Women's Long Sleeve A-line Lace Stitching Trim Casual Dress S Blue	New	4	0	0	2	2	0	0	CAD	2	1.21	2	2.41	0	1	3	4	Low conversion	21.99	21.99	21.99	0.0	Lower price
2018-08-24	DK-MCCL315-B7-2XL	X001QEE1BJ	B07BGV6GF1	High-Waisted Strappy Side Casual Bikini Bottoms Sky Blue US 14	New	2	0	0	2	0	0	0	CAD	2	0.01	0	0.0	0	0	0	0	Low conversion	16.99	16.99	16.99	0.0	Lower price
2018-08-24	CA-HM1789-R2-M	X001FWQ0O3	B06XXBSFVK	MiYang Women's Beach Pant Bikini Bottom Adjustable Tie Boy Short	New	18	0	18	0	0	0	0	CAD	17	5.12	0	0.0	1	10	28	34		15.99	15.99	15.99	0.0	Lower price
2018-08-24	SJ-NA204-R0-S	X001MP26P5	B0136OUHKY	MiYang Women's Floral Lace Beach Bikini Swimwear Cover-up, Red, Small(US Size 4-6)	New	2	0	0	0	2	0	0	CAD	0	0.0	2	6.86	0	1	1	1		26.99	26.99	26.99	0.0	Lower price
2018-08-24	YZ-MCZQL03-R2-2XL	X001TUPDHB	B07F9NZHT1	MiYang Women's Black Mesh One Piece Vintage Swimsuit Tank Swimwear	New	3	0	3	0	0	0	0	CAD	2	1.89	0	0.0	0	1	1	1		25.99	25.99	25.99	0.0	Lower price
2018-08-24	LYQ-NA1010-P0-2X	X001DNNSMB	B01LAURFZ6	MiYang Women's Purple Long Sleeve A-line Lace Stitching Trim Casual Dress 2XL	New	12	0	10	0	2	0	0	CAD	10	6.03	2	2.41	1	1	1	1		21.99	21.99	21.99	0.0	Lower price
2018-08-24	YZ-NA5060B2M	X001E7SUVP	B01E89VIYA	MiYang Women's Polka Dot Halter Push up Slim Tankini Padded Swimsuit	New	1	0	1	0	0	0	0	CAD	1	0.94	0	0.0	0	1	3	5	Low conversion	25.99	25.99	25.99	0.0	Lower price
2018-08-24	YZ-ZQNA161244-Y0-L	X001GDD3VT	B071N9PKF4	MiYang Plus Size Yellow Floral Print Blouson Plus Size Swimwear Tankini Top & Boyshort	New	2	0	1	0	0	0	1	CAD	1	0.36	1	0.71	0	1	4	4	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-MC5119-K0BD-3XL	X001Q5R0ON	B07BHMP7JD	MiYang Women's Plus-Size Polka Dot Shaping Body One Piece Swim Dresses Swimsuit Black Polka Dot 3XL	New	3	0	3	0	0	0	0	CAD	0	0.0	0	0.0	2	3	27	39		35.99	35.99	35.99	0.0	Lower price
2018-08-24	YZ-MCZQ161-K0-M	X001OCGFRL	B07922CC2M	MiYang 50s Elegant Inspired Retro Vintage One Piece Pin Up Monokinis Swimsuit	New	2	0	1	1	0	0	0	CAD	2	2.35	0	0.0	0	2	5	5	Low conversion	19.99	19.99	19.99	0.0	Lower price
2018-08-24	YZ-MC181-R0-M	X001R1TGXT	B07BDJ6B11	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Red M	New	10	0	10	0	0	0	0	CAD	0	0.0	0	0.0	0	11	18	22		20.99	20.99	20.99	0.0	Lower price
2018-08-24	LYQ-MCMX02-N0-M	X001PZOKVF	B0761NNFHG	MiYang Flare Sleeve Blouse Casual Dress Women Loose T-Shirt Swing Dress Brown M	New	2	0	0	2	0	0	0	CAD	2	2.67	0	0.0	0	0	0	0	Low traffic	25.99	25.99	25.99	0.0	Advertise listing
2018-08-24	YZ-NA13037Pu6L	X001ESDPJ1	B01NA6JJLM	MiYang Women's Shaping Body Swimsuit One-Piece Swimwear Spa Suit Size tag 2XL/UK size M,Purple	New	5	0	5	0	0	0	0	CAD	0	0.0	0	0.0	0	0	5	6	Low conversion	32.99	32.99	32.99	0.0	Lower price
2018-08-24	YZ-NA5119ZLXL	X001FWNAY1	B01FXAQNIO	MiYang Women's Plus-Size Flower Printing Shaping Body One Piece Swim Dresses Swimsuit  Navy Blue Medium	New	8	0	8	0	0	0	0	CAD	7	8.88	0	0.0	2	4	12	15		59.99	35.99	35.99	0.0	Lower price
2018-08-24	YZ-MCZQ789K04XL	X001O78VJ1	B078X9SCBX	MiYang Womens Plus Size Back Polka Dot Classic 2 Piece Plus Size Tankini	New	1	0	0	1	0	0	0	CAD	1	1.76	0	0.0	0	1	2	2	Low conversion	23.99	23.99	23.99	0.0	Lower price
2018-08-24	YZ-NA1521-RM-3XL	X001K1XDAX	B06X9N8R16	MiYang Women's One Piece Bathing Suit Tankini Swimdress Cover Up Swimsuit 3XL	New	2	0	2	0	0	0	0	CAD	0	0.0	0	0.0	1	2	3	3		29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-NA9007Se5L	X001GDCIOR	B015QZRRWW	MiYang Women's Bowknot Printing Skirt Spa Swimsuit Bathing Swimwear Sea Blue XL	New	2	0	2	0	0	0	0	CAD	2	2.48	0	0.0	0	0	0	0	Low conversion	32.99	32.99	32.99	0.0	Lower price
2018-08-24	YZ-NA5060R2	X001G4RN37	B00YAI9KJK	MiYang Women's Polka Dot Halter Push Up Slim Tankini Padded Swimsuit	New	2	0	2	0	0	0	0	CAD	2	1.64	0	0.0	0	0	0	2	Low conversion	25.99	25.99	25.99	0.0	Lower price
2018-08-24	DK-MCCL315-P0-L	X001QAQX4V	B07BGQR5N4	High-Waisted Strappy Side Casual Bikini Bottoms Purple US 10	New	2	0	0	2	0	0	0	CAD	2	0.01	0	0.0	0	0	0	0	Low conversion	16.99	16.99	16.99	0.0	Lower price
2018-08-24	YZ-NA5060R2S	X001FWQ0SJ	B01FTOGZDW	MiYang Women's Polka Dot Halter Push Up Slim Tankini Padded Swimsuit	New	2	0	2	0	0	0	0	CAD	2	1.79	0	0.0	0	1	1	2		40.0	25.99	25.99	0.0	Lower price
2018-08-24	YZ-MCHM17077-W0-S	X001PXGU01	B07BBM5ZSW	MiYang Women's Two Piece Off Shoulder Swimsuits High Waisted Bikini Set	New	1	0	1	0	0	0	0	CAD	1	1.03	0	0.0	0	0	2	3	Low conversion	19.99	19.99	19.99	0.0	Lower price
2018-08-24	LYQ-NA1010-W0-M	X001DNNJW5	B01KO0SBKQ	MiYang Women's Purple Long Sleeve A-line Lace Stitching Trim Casual Dress M White	New	5	0	5	0	0	0	0	CAD	5	5.34	0	0.0	1	1	5	8	Low conversion	21.99	21.99	21.99	0.0	Lower price
2018-08-24	YZ-NA5119-YT-XL	X001KNT3HD	B01HFYMW04	MiYang Women's Plus-Size Flower Printing Shaping Body One Piece Swim Dresses Swimsuit Black Flower Medium	New	7	0	7	0	0	0	0	CAD	7	8.88	0	0.0	1	3	9	11		35.99	35.99	35.99	0.0	Lower price
2018-08-24	YZ-MCBKN1703-R0-XS	X001PJ3Z0X	B06XCX11MF	MiYang Women's Luxurious Pretty Double Straps Elegant Two Piece Bikini Set	New	2	0	0	2	0	0	0	CAD	2	1.21	0	0.0	0	0	0	0	Low traffic	19.99	19.99	19.99	0.0	Advertise listing
2018-08-24	YZ-MC5020TW-2XL	X001TT0ED5	B01HPQQPNC	MiYang Women's One Piece High Waist Printing Swim Dress Padded Swimwear	New	1	0	1	0	0	0	0	CAD	1	1.42	0	0.0	0	0	0	0	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-MC180-B0-XL	X001R2LPKF	B07C5TQHMT	MiYang Padded Push up Brazilian Thong Bikini Sets Two Piece Swimsuit for Women Blue US 14-16	New	2	0	2	0	0	0	0	CAD	2	0.22	0	0.0	0	2	4	5		17.99	17.99	17.99	0.0	Lower price
2018-08-24	YZ-NA13037Or9L	X001F3MZM3	B01N531MXS	MiYang Women's Shaping Body Swimsuit One-Piece Swimwear Spa Suit Size tag 5XL/UK size XXL(US Size OX 12W) Orange	New	3	0	3	0	0	0	0	CAD	0	0.0	0	0.0	1	1	3	4		32.99	32.99	32.99	0.0	Lower price
2018-08-24	YZ-MCZQ165R02XL	X001O771DX	B078X9WW3H	MiYang Women's American Open-Back Red White Blue Patriotic Tankini	New	2	0	0	0	2	0	0	CAD	0	0.0	2	4.22	0	0	0	0	Low traffic	23.99	23.99	23.99	0.0	Edit listing
2018-08-24	YZ-MCCL173-OR-XXL	X001P2VWYV	B079NR6CSY	Women's Flounced Striped High Waited Swimsuit Two Piece Bikini Set Orange XXL	New	21	0	21	0	0	0	0	CAD	20	25.5	0	0.0	4	28	69	73		25.99	25.99	25.99	0.0	Lower price
2018-08-24	YZ-MCYF182-R0-S	X001QJ2UD5	B07BQR9GS8	MiYang Halter Maternity Tankini Cutout Pregnancy Swimsuit Abstract Print Small(US 0-2)	New	1	0	1	0	0	0	0	CAD	1	0.01	0	0.0	0	0	0	0	Low traffic	39.99	39.99	39.99	0.0	Lower price
2018-08-24	YZ-MC5020YH-M	X001TT01BZ	B01HPQQE6U	MiYang Women's One Piece High Waist Printing Swim Dress Padded Swimwear	New	1	0	1	0	0	0	0	CAD	0	0.0	0	0.0	0	0	0	0	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-MCBK187-R2-M	X001T4ZWCD	B07CYPKD75	Bikini Sets Sport Swimsuit Low Scoop Crop Top High Waisted High Cut Cheeky Bottom	New	10	0	10	0	0	0	0	CAD	4	4.62	0	0.0	0	9	11	11		29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ7438K0XL	X0014R1SZF	B01F78ATUU	MiYang Vintage Sailor Pin Up Swimsuit One Piece Skirtini Cover Up Swimdress M Blackdot	New	2	0	2	0	0	0	0	CAD	2	2.45	0	0.0	0	0	0	0	Low conversion	32.99	32.99	32.99	0.0	Lower price
2018-08-24	YZ-MCYF181-G0-XL	X001QJDJNZ	B07BQN7KM2	MiYang Halter Maternity Tankini Floral Pregnancy Triangle Swimsuit Green X-Large	New	2	0	2	0	0	0	0	CAD	2	2.53	0	0.0	0	0	0	0	Low conversion	32.99	32.99	32.99	0.0	Lower price
2018-08-24	XZ-MC0801-PI-3839	X001UMYAPT	B07G375FY6	MiYang Women Cute Animal Slippers Cozy Fleece Warm House Indoor	New	1	0	1	0	0	0	0	CAD	1	0.03	0	0.0	0	1	1	1		15.99	15.99	15.99	0.0	Lower price
2018-08-24	YZ-NA1521-GF-4XL	X001GDCZDL	B06X9L9FDB	MiYang Women's One Piece Bathing Suit Tankini Swimdress Cover Up Swimsuit 4XL	New	4	0	4	0	0	0	0	CAD	4	6.19	0	0.0	0	0	3	5	Low conversion	40.0	29.99	29.99	0.0	Lower price
2018-08-24	YZ-MCCL173-P0-M	X001P2WHYF	B079NRPFMR	Women's Flounced Striped High Waited Swimsuit Two Piece Bikini Set Purple M	New	12	0	12	0	0	0	0	CAD	12	15.3	0	0.0	2	10	22	28	Low conversion	25.99	25.99	25.99	0.0	Lower price
2018-08-24	YZ-MCBK187-K0-2XL	X001T4ZWHD	B07BMTTZRC	Bikini Sets Sport Swimsuit Low Scoop Crop Top High Waisted High Cut Cheeky Bottom	New	5	0	5	0	0	0	0	CAD	0	0.0	0	0.0	0	1	7	8		29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-MC5119-ZLSY-L	X001Q4SXM7	B07BHJMB51	MiYang Women's Plus-Size Shaping Body One Piece Swim Dresses Swimsuit Leaves Print L	New	1	0	1	0	0	0	0	CAD	1	1.08	0	0.0	0	4	6	10		35.99	35.99	35.99	0.0	Lower price
2018-08-24	YZ-MC2500-R0-M	X001T6EX35	B07D356822	Women One Piece High Cut Cheeky Bikini Monokini Swimsuit	New	2	0	2	0	0	0	0	CAD	2	1.61	0	0.0	0	0	0	0	Low conversion	29.99	29.99	29.99	0.0	Lower price
2018-08-24	PA-MC0717-E0-XXXL	X001U6TT4R	B07FMZB63J	MiYang Women's Yoga Palazzo Pants Wide Leg Loose Floral Print Drawstring	New	1	0	1	0	0	0	0	CAD	1	1.19	0	0.0	0	1	1	1	Low conversion	19.99	19.99	19.99	0.0	Lower price
2018-08-24	YZ-MC181-Gr-M	X001R2D2JR	B07BDJKGSS	MiYang Padded Push up Brazilian Thong Bikini Sets 2018 Swimsuits for Women Yellow M	New	15	0	15	0	0	0	0	CAD	15	9.65	0	0.0	2	5	18	20	Low conversion	20.99	20.99	20.99	0.0	Lower price
2018-08-24	YZ-NA9008Se5L	X001IWSIRH	B015QZRXB2	MiYang Women's Bowknot Printing Skirt Spa Swimsuit Bathing Swimwear Black and blue XL	New	1	0	1	0	0	0	0	CAD	1	0.84	0	0.0	0	1	3	3	Low conversion	32.99	32.99	32.99	0.0	Lower price
2018-08-24	YZ-NA1521-RM-2XL	X001HGPT0D	B06WWLKZQY	MiYang Women's One Piece Bathing Suit Tankini Swimdress Cover Up Swimsuit 2XL	New	5	0	5	0	0	0	0	CAD	5	14.5	0	0.0	0	1	1	2		29.99	29.99	29.99	0.0	Lower price
2018-08-24	YZ-MCLK185-Y9-XL	X001SXFHXT	B07CBT54MZ	MiYang Women's Halter High Waisted Cut Out One Piece Swimsuit Backless Bathing Suit Red XL	New	1	0	1	0	0	0	0	CAD	1	0.85	0	0.0	0	0	1	1	Low conversion	25.99	25.99	25.99	0.0	Lower price
2018-08-24	YZ-MC180-K0-2XL	X001R1WXCF	B07CCH38L6	MiYang Padded Push up Brazilian Thong Bikini Sets Two Piece Swimsuit for Women Black US 16-18	New	2	0	2	0	0	0	0	CAD	2	0.22	0	0.0	0	0	2	3	Low conversion	17.99	17.99	17.99	0.0	Lower price
2018-08-24	YZ-MCYF182-R0-XL	X001QH9TXV	B07BQPBVC5	MiYang Halter Maternity Tankini Cutout Pregnancy Swimsuit Abstract Print X-Large(US 12-14)	New	2	0	2	0	0	0	0	CAD	2	0.01	0	0.0	0	0	0	0	Low traffic	29.99	29.99	29.99	0.0	Advertise listing
2018-08-24	LYQ-MCTW03-B0-M	X001PZOUDX	B0761PH68H	MiYang Women's Long Sleeve Striped Floral Tunic T-shirt Dress A-line Trim Casual Dress Blue Striped M	New	1	0	0	1	0	0	0	CAD	1	1.22	0	0.0	0	0	1	1	Low conversion	25.99	25.99	25.99	0.0	Lower price
2018-08-24	YZ-NA5505Lb0XS	X001LESRYV	B01G3MA2TC	MiYang Women's Tankini Striped Vintage Swim Dress (Light Blue X-Small)	New	2	0	2	0	0	0	0	CAD	2	0.59	0	0.0	0	1	2	3	Low conversion	32.99	32.99	32.99	0.0	Lower price
