sku	fnsku	asin	product-name	condition	your-price	mfn-listing-exists	mfn-fulfillable-quantity	afn-listing-exists	afn-warehouse-quantity	afn-fulfillable-quantity	afn-unsellable-quantity	afn-reserved-quantity	afn-total-quantity	per-unit-volume	afn-inbound-working-quantity	afn-inbound-shipped-quantity	afn-inbound-receiving-quantity
XZ-HMA204-R0-3738	X001K1HN8B	B074FT247J	MiYang Winter Plush Faux Fur Flip Flop Slipper Soft Fuzzy Shoes for Womens Dark Red 4-6	New	30.00	No		Yes	0	0	0	0	0	0.07	0	0	0
XZ-HMBH019-28-29	X001A3MSN9	B01MYM1PQL	MiYang Lovely Christmas Slipper Shoes Santa Claus Booties	New	12.99	No		Yes	14	14	0	0	14	0.08	0	0	0
XZ-HMBH019-30-31	X001A6217J	B01MTMRX2Z	MiYang Lovely Christmas Slipper Shoes Santa Claus Booties	New	12.99	No		Yes	21	21	0	0	21	0.09	0	0	0
XZ-HMBH019-32-33	X001A9I1N9	B01MYM1UOI	MiYang Lovely Christmas Slipper Shoes Santa Claus Booties	New	12.99	No		Yes	12	12	0	0	12	0.1	0	0	0
XZ-HMBH019-36-37	X001A3MSMZ	B01MSLB8P2	MiYang Winter Lovely Christmas Slipper Shoes Santa Claus Booties…	New	32.99	No		Yes	4	4	0	0	4	0.14	0	0	0
XZ-HMBH019-38-39	X001A3H9ID	B01N51O4TN	MiYang Winter Lovely Christmas Slipper Shoes Santa Claus Booties…	New	32.99	No		Yes	2	2	0	0	2	0.15	0	0	0
XZ-HMCAT250-GR-4041	X001K9GSQ1	B075CHKP6Y	MiYang Winter Cat Slippers for Women Animal Plush Indoor Shoes-grey 40/41	New	8.98	No		Yes	0	0	0	0	0	0.15	0	0	0
XZ-HMGG29-Y0-3839	X001AGS7VN	B01MXSW78A	MiYang Super Soft Cute Dog Plush Slipper Booties	New	18.99	No		Yes	0	0	0	0	0	0.17	0	0	0
XZ-HMGR23-GR-3738	X001AFD0JN	B01MQO9X52	MiYang Dog Design Soft Plush Girls Teen Women Fun House Slippers	New	15.99	No		Yes	0	0	0	0	0	0.04	0	0	0
XZ-HMGR23-GR-3940	X001AEJHG9	B01N99CUM2		Unknown					0	0	0	0	0		0	0	0
XZ-HMHX-ML299-PI-3738	X001L13OHT	B01MT6C5AQ	MiYang Women Cute Plush Cat Warm Slipper	New	15.98	No		Yes	0	0	0	0	0		0	0	0
XZ-HMHX-QE004-GR-3738	X0019ZF5LZ	B01M8PFQ8M	iYang Winter Women Cute Penguin Slipper Boot Grey 5-6.5 B(M) US	New	15.99	No		Yes	1	1	0	0	1	0.13	0	0	0
XZ-HMHX-QE004-GR-3940	X0019ZJ2WN	B01M2BNK8F	MiYang Winter Women Cute Penguin Slipper Boot Grey 8 …	New	15.99	No		Yes	0	0	0	0	0	0.22	0	0	0
XZ-HMHX-QE004-K0-3738	X0019WMTBR	B01M3X2B1A	MiYang Winter Super-Soft Plush Rabbit Slipper Boot For Women Bunny Fuzzy Indoor Shoes (5-6.5 B(M) US)	New	15.99	No		Yes	1	1	0	0	1	0.13	0	0	0
XZ-HMHX-QE004-K0-4344	X001A8N35V	B01N0L1IYA		Unknown					0	0	0	0	0		0	0	0
XZ-HMHX-QE004-PI-3738	X0019Z6H3F	B01M9I3CMC		Unknown					0	0	0	0	0		0	0	0
XZ-HMHX-QE004-PI-3940	X001A5FP7N	B01M5IFJC9		Unknown					0	0	0	0	0		0	0	0
XZ-HMLion-3637	X001M0R5AB	B01MCV6UN0		Unknown					0	0	0	0	0		0	0	0
XZ-HMM311-B0-4041	X0019URHI9	B01M7VEDW6	MiYang Winter Plush Slipper Boot for Women Cozy Warm Indoor Shoes Blue 9 B(M) US	New	15.99	No		Yes	0	0	0	0	0	0.17	0	0	0
XZ-HMM311-GR-4445	X0019ILJ67	B01M5H2KVD		Unknown					0	0	0	0	0		0	0	0
XZ-HMM311-KH-4445	X0019UWNVZ	B01MCZDQGB	MiYang Winter Plush Slipper Boot for Women Cozy Warm Indoor Shoes Khaki 11 B(M) US	New	15.99	No		Yes	0	0	0	0	0	0.23	0	0	0
XZ-HMM311-W0-3637	X0019URZHH	B01M7VEDO3	MiYang Winter Plush Slipper Boot for Women Cozy Warm Indoor Shoes White 6 B(M) US	New	15.99	No		Yes	0	0	0	0	0	0.25	0	0	0
XZ-HMM311-W0-4041	X00197ON61	B01M9GQLWE	MiYang Winter Plush Slipper Boot for Women Cozy Warm Indoor Shoes White 9 B(M) US	New	15.99	No		Yes	0	0	0	0	0	0.17	0	0	0
XZ-HMMX360-GR-3637	X001ASM401	B01M98T6LE	MiYang Winter Women Animal Sheep House Shoes Indoor/Outdoor Fluffy Boot Slippers (US Size:5-6.5 B(M) US,Grey)	New	19.99	No		Yes	13	13	0	0	13	0.17	0	0	0
XZ-HMMX360-GR-3839	X001AW2R1X	B01M98T50R	MiYang Winter Women Animal Sheep House Shoes Indoor/Outdoor Fluffy Boot Slippers (US Size:7-8.5 B(M) US,Grey)	New	18.99	No		Yes	0	0	0	0	0	0.2	0	0	0
XZ-HMMX360-GR-4041	X0018VVJFV	B01M4GE8GG	MiYang Winter Women Animal Sheep House Shoes Indoor/Outdoor Fluffy Boot Slippers (US Size:9-10.5 B(M) US,Grey)	New	19.99	No		Yes	10	10	0	0	10	0.28	0	0	0
XZ-HMTZ250-CO-4243	X001K9B843	B075CHJMDG		Unknown					0	0	0	0	0		0	0	0
XZ-HMTZ250-CO-4445	X001K9CC4D	B075CFT1KK		Unknown					0	0	0	0	0		0	0	0
XZ-HMTZ250-GR-4243	X001K9DEUJ	B075CGM2Y7		Unknown					0	0	0	0	0		0	0	0
XZ-HMTZ250-GR-4445	X001K9CKJZ	B075CB6GCJ		Unknown					0	0	0	0	0		0	0	0
XZ-HMTZ250-P0-3637	X001K9CZ45	B075CGMJZF		Unknown					0	0	0	0	0		0	0	0
XZ-HMXX018-Y0-3637	X0019VZ6L3	B01MA1MR40	MiYang Winter Women's Plush Winter Warm Animal Soft Cute Home Slippers Dog 5-6 B(M) US	New	28.99	No		Yes	115	114	0	1	115	0.13	0	0	0
XZ-HMXX018-Y0-3839	X0019VGJUZ	B01M4GEPS6	MiYang Winter Women's Plush Winter Warm Animal Soft Cute Home Slippers Dog 7-8 B(M) US	New	28.99	No		Yes	147	147	0	0	147	0.16	0	0	0
XZ-HMXX018-Y0-3940	X0019WY7WB	B01MCRF7GA	MiYang Winter Women's Plush Winter Warm Animal Soft Cute Home Slippers Dog 9-10 B(M) US	New	28.99	No		Yes	125	123	0	2	125	0.02	0	0	0
XZ-HMYZ22-GR-35(3)	X001C09919	B01N0VHR0D	MiYang Winter Women's Pure Cotton Soft Sole Washable Anti-Skid Cozy House Shoes Slippers	New	32.99	No		Yes	1	1	0	0	1	0.1	0	0	0
XZ-HMYZ22-GR-37(5)	X001AWMJOD	B01N4IN51X	MiYang Winter Women's Pure Cotton Soft Sole Washable Anti-Skid Cozy House Shoes Slippers	New	32.99	No		Yes	2	2	0	0	2	0.1	0	0	0
XZ-HMYZ22-GR-41(8)	X001AYME8R	B01N9M9O9K	MiYang Winter Women's Pure Cotton Soft Sole Washable Anti-Skid Cozy House Shoes Slippers	New	32.99	No		Yes	0	0	0	0	0	0.07	0	0	0
XZ-HMYZ22-GR-M	X0019OXRED	B01LWPR82E	MiYang Winter Women's Pure Cotton Soft Sole Washable Anti-Skid Cozy House Shoes Slippers Grey M	New	32.99	No		Yes	1	1	0	0	1	0.03	0	0	0
XZ-HMYZ22-PI-37(5)	X001AW7CO5	B01N4IMUD1	MiYang Winter Women's Pure Cotton Soft Sole Washable Anti-Skid Cozy House Shoes Slippers	New	32.99	No		Yes	0	0	0	0	0	0.03	0	0	0
XZ-HMYZ22-PI-38(5.5)	X001AW7CL3	B01N6LHQ2C	MiYang Winter Women's Pure Cotton Soft Sole Washable Anti-Skid Cozy House Shoes Slippers	New	32.99	No		Yes	5	5	0	0	5	0.03	0	0	0
XZ-HMYZ22-PI-40(7)	X001AVQ805	B01MT3PSFH	MiYang Winter Women's Pure Cotton Soft Sole Washable Anti-Skid Cozy House Shoes Slippers	New	32.99	No		Yes	0	0	0	0	0	0.09	0	0	0
XZ-HMYZ22-PI-41(8)	X001AVQ80F	B01N2YJGBY	MiYang Winter Women's Pure Cotton Soft Sole Washable Anti-Skid Cozy House Shoes Slippers	New	32.99	No		Yes	1	1	0	0	1	0.07	0	0	0
XZ-HMYZ22-PI-M	X0019JNE9B	B01M19QCNH	MiYang Winter Women's Pure Cotton Soft Sole Washable Anti-Skid Cozy House Shoes Slippers Pink M	New	32.99	No		Yes	0	0	0	0	0	0.03	0	0	0
XZ-MU615	X001TCDHNV	B07DVJ823D	MiYang 6 Pairs Hotel Spa Slipper Unisex Closed Toe Coral Fleece Soft Non-Slip	New	19.99	No		Yes	0	0	0	0	20	0.26	0	20	0
XZ-YG7223Co4041	X000XCK9VL	B018Z5D8W8	MiYang Winter Vintage Arctic Solid Indoor Boot Slippers	New	42.30	No		Yes	5	5	0	0	5	0.44	0	0	0
XZ-YG7223Co4243	X000XCK9XJ	B018Z5D9QS	MiYang Winter Vintage Arctic Solid Indoor Boot Slippers	New	42.30	No		Yes	5	5	0	0	5	0.06	0	0	0
XZ-YG7223Co4445	X000XCK9WP	B018Z5DB52	MiYang Winter Vintage Arctic Solid Indoor Boot Slippers	New	42.30	No		Yes	44	44	0	0	44	0.08	0	0	0
XZ-YG7223Da3637	X001QXCERD	B07C2CZBFX	MiYang Winter Vintage Arctic Solid Indoor Boot Slippers Dark Blue US 6	New	29.99	No		Yes	0	0	0	0	0	0	0	0	0
XZ-YG7223Da3839	X001QYFCXZ	B07C2QR6YS	MiYang Winter Vintage Arctic Solid Indoor Boot Slippers Dark Blue US 8	New	29.99	No		Yes	0	0	0	0	0	0	0	0	0
XZ-YG7223Da4041	X000XCK9WZ	B018Z5D5SA	MiYang Winter Vintage Arctic Solid Indoor Boot Slippers	New	42.30	No		Yes	5	5	0	0	6	0.4	0	1	0
XZ-YG7223Da4243	X000XCK9W5	B018Z5D6QQ	MiYang Winter Vintage Arctic Solid Indoor Boot Slippers	New	42.30	No		Yes	5	5	0	0	6	0.46	0	1	0
XZ-YG7223Gr3637	X000XU0CF1	B018Z5B68G	MiYang Winter Vintage Arctic Solid Indoor Boot Slippers Green 6 B(M) US	New	42.30	No		Yes	22	21	1	0	22	0.42	0	0	0
XZ-YG7223Gr3839	X000XU0CD3	B018Z5B7EO	MiYang Winter Vintage Arctic Solid Indoor Boot Slippers Green 8 B(M) US	New	42.30	No		Yes	2	2	0	0	2	0.42	0	0	0
XZ-YG7223Gr4041	X000XU0CEH	B018Z5B8BG	MiYang Winter Vintage Arctic Solid Indoor Boot Slippers Green 9 B(M) US	New	42.30	No		Yes	3	3	0	0	3	0.29	0	0	0
XZ-YG7223Pu3637	X000XU0CDD	B018Z5B4KG	MiYang Winter Vintage Arctic Solid Indoor Boot Slippers	New	42.30	No		Yes	0	0	0	0	0	0.36	0	0	0
XZ-YG7223Pu3839-New	X001KGEUM3	B075CK2R5Z	MiYang Winter Vintage Arctic Solid Indoor Boot Slippers	New	34.99	No		Yes	5	5	0	0	5	0.24	0	0	0
XZ-YG7223Pu4041	X000XU0CFB	B018Z5B5G4	MiYang Winter Vintage Arctic Solid Indoor Boot Slippers	New	42.30	No		Yes	1	1	0	0	1	0.4	0	0	0
XZ-YG7223RB3637	X000XU0CDX	B018Z5B97O	MiYang Winter Vintage Arctic Solid Indoor Boot Slippers	New	42.30	No		Yes	19	19	0	0	19	0.42	0	0	0
XZ-YG7223RB3839	X000XU0CE7	B018Z5BA5K	MiYang Winter Vintage Arctic Solid Indoor Boot Slippers	New	42.30	No		Yes	0	0	0	0	0	0.42	0	0	0
XZ-YG7223RB4041	X000XU0CDN	B018Z5D4PE	MiYang Winter Vintage Arctic Solid Indoor Boot Slippers	New	42.30	No		Yes	0	0	0	0	0	0.57	0	0	0
XZ-ZQ2176-B0-1415	X001KNQFMT	B074W6TBTV	MiYang Winter Toddlers Cute Mouse Plush Winter Warm House Indoor Slippers Blue 5-6 B(M) US Toddler	New	30.00	No		Yes	6	6	0	0	6	0.15	0	0	0
XZ-ZQ2176-B0-1617	X001KJNGL1	B074W7LMBT	MiYang Winter Toddlers Cute Mouse Plush Winter Warm House Indoor Slippers Blue 7-8 B(M) US Toddler	New	30.00	No		Yes	0	0	0	0	0	0.15	0	0	0
XZ-ZQ2176-B0-1819	X001KNPUG1	B074W7PW29	MiYang Winter Toddlers Cute Mouse Plush Winter Warm House Indoor Slippers Blue 8-9 B(M) US Toddler	New	30.00	No		Yes	2	2	0	0	2	0.09	0	0	0
XZ-ZQ2176-B0-21	X001LGCL2N	B074W45L7R	MiYang Winter Kids Cute Mouse Plush Winter Warm House Indoor Slippers Blue 10-11 B(M) US Little Kid	New	30.00	No		Yes	1	1	0	0	1	0.08	0	0	0
XZ-ZQ2176-B0-23	X001KJY6X3	B074W61H3B	MiYang Winter Kids Cute Mouse Plush Winter Warm House Indoor Slippers Blue 12-13 B(M) US Little Kid	New	30.00	No		Yes	0	0	0	0	0	0.13	0	0	0
XZ-ZQ2176-E0-1819	X001KJX43V	B074W4JLG8	MiYang Winter Toddlers Cute Mouse Plush Winter Warm House Indoor Slippers Grey 8-9 B(M) US Toddler	New	30.00	No		Yes	0	0	0	0	0	0.09	0	0	0
XZ-ZQ2176-E0-20	X001KJY9CV	B074W4B84B	MiYang Winter Kids Cute Mouse Plush Winter Warm House Indoor Slippers Grey 10-11 B(M) US Little Kid	New	30.00	No		Yes	9	9	0	0	9	0.08	0	0	0
XZ-ZQ2176-E0-21	X001KJX43L	B074W5TLBF	MiYang Winter Kids Cute Mouse Plush Winter Warm House Indoor Slippers Grey 11-12 B(M) US Little Kid	New	30.00	No		Yes	5	5	0	0	5	0.04	0	0	0
XZ-ZQ2176-K0-20	X001KJQUDH	B074W7K5S7	MiYang Winter Kids Cute Mouse Plush Winter Warm House Indoor Slippers Black 10-11 B(M) US Little Kid	New	30.00	No		Yes	1	1	0	0	1	0.08	0	0	0
XZ-ZQ2176-KQ-1415	X001K64PEV	B074W7LQCW	MiYang Winter Toddlers Cute Mouse Plush Winter Warm House Indoor Slippers Khaki 5-6 B(M) US Toddler	New	30.00	No		Yes	0	0	0	0	0	0.15	0	0	0
XZ-ZQ2176-KQ-1617	X001K6AXO7	B074W8PMKT	MiYang Winter Toddlers Cute Mouse Plush Winter Warm House Indoor Slippers Khaki 7-8 B(M) US Toddler	New	30.00	No		Yes	0	0	0	0	0	0.15	0	0	0
XZ-ZQ2176-KQ-1819	X001K6AJ9B	B074W4JK4J	MiYang Winter Toddlers Cute Mouse Plush Winter Warm House Indoor Slippers Khaki 8-9 B(M) US Toddler	New	30.00	No		Yes	0	0	0	0	0	0.09	0	0	0
XZ-ZQ2176-KQ-20	X001K64IP7	B074W779WG	MiYang Winter Kids Cute Mouse Plush Winter Warm House Indoor Slippers Khaki 10-11 B(M) US Little Kid	New	30.00	No		Yes	0	0	0	0	0	0.08	0	0	0
XZ-ZQ2176-KQ-21	X001K5T99D	B074W6N9Q5	MiYang Winter Kids Cute Mouse Plush Winter Warm House Indoor Slippers Khaki 11-12 B(M) US Little Kid	New	30.00	No		Yes	0	0	0	0	0	0.04	0	0	0
XZ-ZQ2176-KQ-22	X001K64PF5	B074W8NVR6	MiYang Winter Kids Cute Mouse Plush Winter Warm House Indoor Slippers Khaki 12-13 B(M) US Little Kid	New	30.00	No		Yes	1	1	0	0	1	0.13	0	0	0
XZ-ZQ2176-KQ-4445	X001LHBPKL	B076CFXXK2	MiYang Winter Women/Men Cute Mouse Plush Winter Warm House Indoor Slippers Khaiki 10-11 B(M) US Adult	New	30.00	No		Yes	0	0	0	0	0	0	0	0	0
XZ-ZQ2176-P0-1617	X001KE3UDF	B074W7YB5F	MiYang Winter Toddlers Cute Mouse Plush Winter Warm House Indoor Slippers Watermelon Red 7-8 B(M) US Toddler	New	30.00	No		Yes	0	0	0	0	0	0.15	0	0	0
XZ-ZQ2176-P0-21	X001KEGH2L	B074W2CRGP	MiYang Winter Kids Cute Mouse Plush Winter Warm House Indoor Slippers Watermelon Red 11-12 B(M) US Little Kid	New	30.00	No		Yes	0	0	0	0	0	0.04	0	0	0
XZ-ZQ2176-P0-3839	X001LHBSO9	B076CJ5H2W	MiYang Winter Women/Men Cute Mouse Plush Winter Warm House Indoor Slippers Watermelon Red 5-6 B(M) US Adult	New	30.00	No		Yes	1	1	0	0	1	0	0	0	0
XZ-ZQ2176-P0-4041	X001LHR88T	B076CF6MTW	MiYang Winter Women/Men Cute Mouse Plush Winter Warm House Indoor Slippers Watermelon Red 7-8 B(M) US Adult	New	30.00	No		Yes	0	0	0	0	0	0.19	0	0	0
XZ-ZQ2176-R1-3637	X001LHTT8V	B076CDFSJK	MiYang Winter Women/Men Cute Mouse Plush Winter Warm House Indoor Slippers Pink 4-4.5 B(M) US Adult	New	30.00	No		Yes	0	0	0	0	0	0	0	0	0
XZ-ZQ2176-R1-3839	X001LHME83	B076C78T6R	MiYang Winter Women/Men Cute Mouse Plush Winter Warm House Indoor Slippers Pink 5-6 B(M) US Adult	New	30.00	No		Yes	0	0	0	0	0	0	0	0	0
XZ-ZQ2176-R1-4041	X001LHFFRP	B076CFWTTM	MiYang Winter Women/Men Cute Mouse Plush Winter Warm House Indoor Slippers Pink 7-8 B(M) US Adult	New	30.00	No		Yes	0	0	0	0	0	0.19	0	0	0
XZ-ZQ2182-C0-270	X001KJQPCN	B074W614DD	MiYang Women and Man Cute Cartoon Bowknot Warm Indoor Slippers House Shoes	New	15.99	No		Yes	2	2	0	0	2	0.04	0	0	0
XZ-ZQ2182-C0-280	X001KJRJZ5	B074W614DG	MiYang Women and Man Cute Cartoon Bowknot Warm Indoor Slippers House Shoes	New	15.99	No		Yes	2	2	0	0	2	0.17	0	0	0
XZ-ZQ2182-C0-290	X001KJY9DF	B074W7B53C	MiYang Women and Man Cute Cartoon Bowknot Warm Indoor Slippers House Shoes	New	15.99	No		Yes	3	3	0	0	3	0.17	0	0	0
XZ-ZQ2182-PI-3637	X001KJQUTV	B074W7XF15	MiYang Women and Man Cute Cartoon Bowknot Warm Indoor Slippers House Shoes	New	15.99	No		Yes	17	17	0	0	17	0.26	0	0	0
XZ-ZQ2182-PI-3839	X001KJNGLL	B074W3X8C8	MiYang Women and Man Cute Cartoon Bowknot Warm Indoor Slippers House Shoes	New	15.99	No		Yes	10	10	0	0	10	0.11	0	0	0
XZ-ZQ2182-PI-4041	X001KJYCT1	B074W4YQJV	MiYang Women and Man Cute Cartoon Bowknot Warm Indoor Slippers House Shoes	New	15.99	No		Yes	0	0	0	0	0	0.04	0	0	0
XZ-ZQ2182-R0-3637	X001L8U6Q9	B074W4SSBL	MiYang Women and Man Cute Cartoon Bowknot Warm Indoor Slippers House Shoes	New	15.99	No		Yes	9	9	0	0	9	0.26	0	0	0
XZ-ZQ2182-R0-3839	X001L8TK25	B074W7GD41	MiYang Women and Man Cute Cartoon Bowknot Warm Indoor Slippers House Shoes	New	15.99	No		Yes	5	5	0	0	5	0.11	0	0	0
XZ-ZQ2256-B0-24	X001M0H1SR	B076VHKM64	MiYang Winter Cute Dinosaur Slippers Adult Cartoon Winter Warm House Slippers Booties Blue 4.5-5.5 B(M) US Adult	New	30.00	No		Yes	4	4	0	0	4	0	0	0	0
XZ-ZQ2256-B0-26	X001M0IQ8B	B076VK48SR	MiYang Winter Cute Dinosaur Slippers Adult Cartoon Winter Warm House Slippers Booties Blue 7.5-8.5 B(M) US Adult	New	30.00	No		Yes	4	3	1	0	4	0	0	0	0
XZ-ZQ2256-G0-24	X001M1XPL3	B076VDPJ4H	MiYang Winter Cute Dinosaur Slippers Adult Cartoon Winter Warm House Slippers Booties Green 4.5-5.5 B(M) US Adult	New	30.00	No		Yes	1	1	0	0	1	0	0	0	0
XZ-ZQ2256-G0-26	X001M0IC1R	B076VLB5YJ	MiYang Winter Cute Dinosaur Slippers Adult Cartoon Winter Warm House Slippers Booties Green 7.5-8.5 B(M) US Adult	New	30.00	No		Yes	2	2	0	0	2	0	0	0	0
XZ-ZQ2256-K0-25	X001M0H1S7	B076VLTVG3	MiYang Winter Cute Dinosaur Slippers Adult Cartoon Winter Warm House Slippers Booties Black 6-7 B(M) US Adult	New	30.00	No		Yes	4	4	0	0	4	0	0	0	0
XZ-ZQ2256-R0-24	X001M0SRTT	B076VJDXQG	MiYang Winter Cute Dinosaur Slippers Women Family Cartoon Winter Warm House Slippers Booties Red 4.5-5.5 B(M) US Adult	New	30.00	No		Yes	1	1	0	0	1	0	0	0	0
XZ-ZQ6001-R0-20	X001IP95JJ	B01MRUEJQQ	MiYang Kids Cute Dog Winter Warm House Slippers Booties	New	30.00	No		Yes	0	0	0	0	0	0.17	0	0	0
XZ-ZQ6001-R0-21	X001IPK1UL	B01MYWQ08L	MiYang Kids Cute Dog Winter Warm House Slippers Booties	New	30.00	No		Yes	0	0	0	0	0	0.05	0	0	0
XZ-ZQ6001-R0-22	X001IO9F0T	B01N0NS2G8	MiYang Kids Cute Dog Winter Warm House Slippers Booties	New	30.00	No		Yes	9	9	0	0	9	0.09	0	0	0
XZ-ZQ6001-R1-20	X001AM36DB	B01NAG5IA7	MiYang Kids Cute Dog Winter Warm House Slippers Booties	New	30.00	No		Yes	3	2	0	1	3	0.11	0	0	0
XZ-ZQ6001-R1-21	X001AFQTR3	B01MQT0G1L	MiYang Kids Cute Dog Winter Warm House Slippers Booties	New	30.00	No		Yes	9	9	0	0	9	0.13	0	0	0
XZ-ZQ6102-K0-3637	X0019TONQJ	B01N06DAIK	MiYang Winter Winter Cute Cat and Dog Warm House Slippers Booties	New	30.00	No		Yes	0	0	0	0	0	0.11	0	0	0
XZ-ZQ6102-K0-3839	X0019U41FB	B01MRHPWYR	MiYang Winter Winter Winter Cute Cat and Dog Warm House Slippers Booties	New	30.00	No		Yes	0	0	0	0	0	0.03	0	0	0
XZ-ZQ6102-K0-4243	X0019RS5KL	B01N06ULDU	MiYang Winter Winter Cute Cat and Dog Warm House Slippers Booties	New	30.00	No		Yes	0	0	0	0	0	0.16	0	0	0
XZ-ZQ6102-KW-3637	X0019VH4LN	B01N06ULCJ	MiYang Winter Winter Cute Cat and Dog Warm House Slippers Booties	New	30.00	No		Yes	0	0	0	0	0	0.11	0	0	0
XZ-ZQ6102-KW-3839	X0019VQN8D	B01MQG9WBZ	MiYang Winter Winter Cute Cat and Dog Warm House Slippers Booties	New	30.00	No		Yes	0	0	0	0	0	0.16	0	0	0
XZ-ZQ6102-KW-4243	X0019VGTZ5	B01MQG9W4I	MiYang Winter Winter Cute Cat and Dog Warm House Slippers Booties	New	30.00	No		Yes	0	0	0	0	0	0.16	0	0	0
XZ-ZQ6102-KW-4445	X0019TOIFP	B01N3PTMX1	MiYang Winter Winter Cute Cat and Dog Warm House Slippers Booties	New	30.00	No		Yes	1	0	1	0	1	0.16	0	0	0
XZ-ZQ6102-N0-4041	X001A6NASD	B01N0AZSZQ	MiYang Winter Winter Cute Cat and Dog Warm House Slippers Booties	New	30.00	No		Yes	17	17	0	0	17	0.15	0	0	0
XZ-ZQ6102-N0-4243	X001A8EKZX	B01N3LN00G	MiYang Winter Winter Cute Cat and Dog Warm House Slippers Booties	New	30.00	No		Yes	11	11	0	0	11	0.02	0	0	0
XZ-ZQ6102-N0-4445	X001A7EY9B	B01N8PFPYU	MiYang Winter Winter Cute Cat and Dog Warm House Slippers Booties	New	30.00	No		Yes	0	0	0	0	0	0.16	0	0	0
XZ-ZQ6102-R0-3637	X001ACBZ1B	B01N06UL7Q	MiYang Winter Winter Cute Cat and Dog Warm House Slippers Booties	New	30.00	No		Yes	0	0	0	0	0	0.11	0	0	0
XZ-ZQ6102-R0-3839	X001ADI0D1	B01MQG9YKW	MiYang Winter Winter Cute Cat and Dog Warm House Slippers Booties	New	30.00	No		Yes	4	4	0	0	4	0.16	0	0	0
XZ-ZQ6102-R0-4041	X001A8WBN1	B01N8X2DT5	MiYang Cute Cat and Dog Warm House Slippers Booties	New	30.00	No		Yes	7	7	0	0	7	0.15	0	0	0
XZ-ZQ6102-R1-3637	X001A8160F	B01N8PFO70		Unknown					0	0	0	0	0		0	0	0
XZ-ZQ6102-R1-3839	X001A9G645	B01N3PTH8S	MiYang Winter Winter Cute Cat and Dog Warm House Slippers Booties	New	30.00	No		Yes	0	0	0	0	0	0.16	0	0	0
XZ-ZQ6102-R1-4041	X001A7F8LT	B01N3TVVOY	MiYang Winter Winter Cute Cat and Dog Warm House Slippers Booties	New	30.00	No		Yes	17	17	0	0	17	0.15	0	0	0
XZ-ZQ6102-W0-4041	X001A7J0DB	B01N3LN00O	MiYang Winter Winter Cute Cat and Dog Warm House Slippers Booties	New	30.00	No		Yes	0	0	0	0	0	0.15	0	0	0
XZ-ZQ6102-W0-4243	X001A9G64F	B01N0AZUZS	MiYang Winter Winter Cute Cat and Dog Warm House Slippers Booties	New	30.00	No		Yes	0	0	0	0	0	0.16	0	0	0
XZ-ZQ6102-W0-4445-New	X001M8BNHT	B075CKSM3K	MiYang Winter Cute Cat and Dog Warm House Slippers Booties	New	30.00	No		Yes	1	0	1	0	1	0	0	0	0
XZ-ZQ6606-C0-4041	X001L12XTJ	B075JF6HJS	MiYang Winter Women and Man Cute Solid Plush Winter Warm Indoor Slippers House Shoes	New	30.00	No		Yes	0	0	0	0	0	0	0	0	0
XZ-ZQ6606-C0-4445	X001L135BJ	B075JFZXGP	MiYang Winter Women and Man Cute Solid Plush Winter Warm Indoor Slippers House Shoes	New	30.00	No		Yes	4	4	0	0	4	0	0	0	0
XZ-ZQ6606-E0-4445	X001M2782T	B075JF4GBG	MiYang Winter Women and Man Cute Solid Plush Winter Warm Indoor Slippers House Shoes	New	30.00	No		Yes	2	2	0	0	2	0	0	0	0
XZ-ZQ6606-P0-3839	X001M28EF9	B075JGKVCW	MiYang Winter Women and Man Cute Solid Plush Winter Warm Indoor Slippers House Shoes	New	30.00	No		Yes	1	1	0	0	1	0	0	0	0
XZ-ZQ6606-PI-3637	X001L11NYP	B075JGN8WK	MiYang Winter Women and Man Cute Solid Plush Winter Warm Indoor Slippers House Shoes	New	30.00	No		Yes	3	3	0	0	3	0	0	0	0
XZ-ZQ6606-PI-3839	X001L13FYV	B075JG4F9Q	MiYang Winter Women and Man Cute Solid Plush Winter Warm Indoor Slippers House Shoes	New	30.00	No		Yes	1	1	0	0	1	0	0	0	0
XZ-ZQ6606-PI-4041	X001L13OID	B075JF67ZS	MiYang Winter Women and Man Cute Solid Plush Winter Warm Indoor Slippers House Shoes	New	30.00	No		Yes	2	2	0	0	2	0	0	0	0
XZ-ZQ6834-E0-18-19	X001L1387Z	B075GKMH7R	MiYang Toddlers and Kids Cute Panda Warm House Family Slippers Booties Grey 8-9 B(M) US Toddler	New	30.00	No		Yes	0	0	0	0	0	0.09	0	0	0
XZ-ZQ6834-KQ-270	X001KNP4T9	B075FQK1ZQ	MiYang Women's Cute Panda Warm House Family Slippers Booties Khaki 9-10 B(M) US	New	30.00	No		Yes	8	8	0	0	8	0.31	0	0	0
XZ-ZQ6834-KQ-290	X001KNQFN3	B075FNKD1R	MiYang Women's Cute Panda Warm House Family Slippers Booties Khaki 11-12B(M) US	New	30.00	No		Yes	0	0	0	0	0	0.38	0	0	0
XZ-ZQ6834-R2-18-19	X001L11NZ9	B075GMTPC8	MiYang Toddlers and Kids Cute Panda Warm House Family Slippers Booties Watermelon Red 8-9 B(M) US Toddler	New	30.00	No		Yes	0	0	0	0	0	0.1	0	0	0
