"(父） ASIN","（子）ASIN","商品名称","买家访问次数","买家访问次数百分比","页面浏览次数","页面浏览次数百分比","购买按钮赢得率","已订购商品数量","订购数量 – B2B","订单商品数量转化率","商品转化率 – B2B","已订购商品销售额","已订购商品的销售额 – B2B","订单商品种类数","订单商品总数 – B2B"
"B06VXH8NYM","B06WCZWPKW","Summer Mae Damen Push Up Badeanzug mit schmalen Träger Figurformender","2","0.02%","5","0.03%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07C27SJ69","B06WD32GDD","Summer Mae Damen Triangel-Neckholder-bikini Bikini-set Gehäkelt Bademode ,Weinrot ,L","68","0.56%","90","0.56%","67%","5","0","7.35%","0.00%","€84.95","€0.00","5","0"
"B06XDCPN1X","B06WD8P29D","Summer Mae Damen Off-Shoulder Bikini-Set mit Volant Vintage und Klassic","5","0.04%","7","0.04%","100%","1","0","20.00%","0.00%","€14.89","€0.00","1","0"
"B06VXH8NYM","B06WGM4MNC","Summer Mae Damen Push Up Badeanzug mit schmalen Träger Figurformender","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07C27SJ69","B06WGP135S","Summer Mae Damen Triangel-Neckholder-bikini Bikini-set Gehäkelt Bademode ,Schwarz ,S","5","0.04%","5","0.03%","60%","1","0","20.00%","0.00%","€16.99","€0.00","1","0"
"B073W53JM7","B06WGP4C1W","Summer Mae Damen Badekleid Einteiliger Badeanzug Geblümt Zweiteilig Shaping-Badeanzug","5","0.04%","8","0.05%","88%","1","0","20.00%","0.00%","€14.99","€0.00","1","0"
"B06XDCPN1X","B06WGVNHSB","Summer Mae Damen Off-Shoulder Bikini-Set mit Volant Vintage und Klassic","23","0.19%","29","0.18%","93%","1","0","4.35%","0.00%","€14.89","€0.00","1","0"
"B06VXH8NYM","B06WLHGK71","Summer Mae Damen Push Up Badeanzug mit schmalen Träger Figurformender","4","0.03%","5","0.03%","60%","1","0","25.00%","0.00%","€19.99","€0.00","1","0"
"B06WLHMQ4N","B06WLHMQ4N","Summer Mae Damen Badekleid Plus Size Gekräuselt Figurformender Tankini Badeanzug Swimsuit","106","0.87%","125","0.78%","5%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XDCPN1X","B06WLQZJVT","Summer Mae Damen Off-Shoulder Bikini-Set mit Volant Vintage und Klassic","35","0.29%","43","0.27%","100%","1","0","2.86%","0.00%","€14.89","€0.00","1","0"
"B07C27SJ69","B06WP4L1WV","Summer Mae Damen Triangel-Neckholder-bikini Bikini-set Gehäkelt Bademode ,Marineblau ,S","58","0.47%","77","0.48%","97%","2","0","3.45%","0.00%","€33.32","€0.00","2","0"
"B07C27SJ69","B06WRQRZ45","Summer Mae Damen Triangel-Neckholder-bikini Bikini-set Gehäkelt Bademode ,Weinrot ,XL","20","0.16%","27","0.17%","100%","1","0","5.00%","0.00%","€16.99","€0.00","1","0"
"B07C27SJ69","B06WV9TKRV","Summer Mae Damen Triangel-Neckholder-bikini Bikini-set Gehäkelt Bademode ,Schwarz ,L","50","0.41%","66","0.41%","97%","3","0","6.00%","0.00%","€50.97","€0.00","3","0"
"B06XDCPN1X","B06WVHHS2T","Summer Mae Damen Off-Shoulder Bikini-Set mit Volant Vintage und Klassic","8","0.07%","12","0.08%","92%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XD7QNNB","B06WVMNKYJ","Summer Mae Damen Bunt Bandeau Bikini Set mit Rüschen","5","0.04%","6","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XDCPN1X","B06X1FT589","Summer Mae Damen Off-Shoulder Bikini-Set mit Volant Vintage und Klassic","7","0.06%","9","0.06%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XDCPN1X","B06X41M4X4","Summer Mae Damen Off-Shoulder Bikini-Set mit Volant Vintage und Klassic","6","0.05%","6","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XDCPN1X","B06X6MJLNF","Summer Mae Damen Off-Shoulder Bikini-Set mit Volant Vintage und Klassic","21","0.17%","25","0.16%","96%","2","0","9.52%","0.00%","€29.78","€0.00","2","0"
"B07C27SJ69","B06X91MYFM","Summer Mae Damen Triangel-Neckholder-bikini Bikini-set Gehäkelt Bademode ,Grün ,S","39","0.32%","55","0.34%","91%","2","0","5.13%","0.00%","€33.98","€0.00","2","0"
"B06XDCPN1X","B06X95DMXZ","Summer Mae Damen Off-Shoulder Bikini-Set mit Volant Vintage und Klassic","11","0.09%","16","0.10%","81%","2","0","18.18%","0.00%","€29.78","€0.00","2","0"
"B06XDCPN1X","B06X95XX5W","Summer Mae Damen Off-Shoulder Bikini-Set mit Volant Vintage und Klassic","30","0.25%","44","0.28%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XDCPN1X","B06X95ZMP9","Summer Mae Damen Off-Shoulder Bikini-Set mit Volant Vintage und Klassic","10","0.08%","14","0.09%","93%","1","0","10.00%","0.00%","€14.89","€0.00","1","0"
"B06XDCPN1X","B06X96N7VD","Summer Mae Damen Off-Shoulder Bikini-Set mit Volant Vintage und Klassic","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XDCPN1X","B06X96WTVC","Summer Mae Damen Off-Shoulder Bikini-Set mit Volant Vintage und Klassic","15","0.12%","16","0.10%","94%","1","0","6.67%","0.00%","€14.89","€0.00","1","0"
"B06XGPY3CW","B06XCR9MY5","Summer Mae Damen Neckholder-bikini Bikini-set Schnürung Vorn Gemustert Bademode für Damen","4","0.03%","11","0.07%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06VXH8NYM","B06XCXCX8N","Summer Mae Damen One Piece Vintage Grün Neckholder Badeanzüge mit Weißem Edages","1","0.01%","1","0.01%","100%","1","0","100.00%","0.00%","€5.30","€0.00","1","0"
"B07BDGQY7Y","B06XCXKQP6","Summer Mae Bikini","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XDCPN1X","B06XDCPN1X","Summer Mae Damen Off-Shoulder Bikini-Set mit Volant Vintage und Klassic","60","0.49%","84","0.53%","1%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XDL72QQ","B06XDL72QQ","Summer Mae Damen Langarmshirt Blusenkleid Chiffion Bohemien Vintage Tunika Minikleid Rundhals","2","0.02%","4","0.03%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B01FY054UG","B06XGBN1VN","Summer Mae Damen Retro Bademode Neckholder Push Up Badekleid Einteiler mit Röckchen","0","0.00%","0","0.00%","0%","1","0","0.00%","0.00%","€15.99","€0.00","1","0"
"B01FY054UG","B06XGBP18Z","Summer Mae Damen Retro Bademode Neckholder Push Up Badekleid Einteiler mit Röckchen","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XGPY3CW","B06XGPY3CW","Summer Mae Damen Neckholder-bikini Bikini-set Schnürung Vorn Gemustert Bademode für Damen","2","0.02%","2","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06Y64P2WW","B06XH65K15","Summer Mae Damen Bikini Set Bademode mit Schnürung","2","0.02%","2","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06Y64P2WW","B06XH78YXT","Summer Mae Damen Bikini Set Bademode mit Schnürung","2","0.02%","2","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B079DKSPPJ","B06XPQSMQY","Mocotono Herren Jeanshemd Casual Denim Cowboy Langarmhemd Hellblau Large","2","0.02%","2","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0753ZQJLN","B06XPQSTPS","Mocotono Hemd Herren Kariertes Hemd Langarm Baumwolle Casual Hemd mit Super Qualität","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0753ZQJLN","B06XPV79C5","Mocotono Hemd Herren Kariertes Hemd Langarm Baumwolle Casual Hemd mit Super Qualität","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0753ZQJLN","B06XPVWPJV","Mocotono Hemd Herren Kariertes Hemd Langarm Baumwolle Casual Hemd mit Super Qualität","1","0.01%","2","0.01%","100%","1","0","100.00%","0.00%","€15.99","€0.00","1","0"
"B0753ZQJLN","B06XQG6LKS","Mocotono Hemd Herren Kariertes Hemd Langarm Baumwolle Casual Hemd mit Super Qualität","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0753ZQJLN","B06XQG8ZCL","Mocotono Hemd Herren Kariertes Hemd Langarm Baumwolle Casual Hemd mit Super Qualität","2","0.02%","2","0.01%","50%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0753ZQJLN","B06XQVY2DZ","Mocotono Hemd Herren Kariertes Hemd Langarm Baumwolle Casual Hemd mit Super Qualität","0","0.00%","0","0.00%","0%","1","0","0.00%","0.00%","€19.99","€0.00","1","0"
"B0713QLG97","B06XRFZ12B","Summer Mae Damen Off-Shoulder Badeanzug Gemustert Badeanzug mit Volant Badekleid Druck","3","0.02%","4","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0713QLG97","B06XRNB58K","Summer Mae Damen Off-Shoulder Badeanzug Gemustert Badeanzug mit Volant Badekleid Druck","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0753ZQJLN","B06XYHPM34","Mocotono Hemd Herren Kariertes Hemd Langarm Baumwolle Casual Hemd mit Super Qualität","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0753ZQJLN","B06XYHWH3G","Mocotono Hemd Herren Kariertes Hemd Langarm Baumwolle Casual Hemd mit Super Qualität","0","0.00%","0","0.00%","0%","1","0","0.00%","0.00%","€19.99","€0.00","1","0"
"B0753ZQJLN","B06XYLG2DN","Mocotono Hemd Herren Kariertes Hemd Langarm Baumwolle Casual Hemd mit Super Qualität","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0759MHJ12","B06XYNCHQB","Mocotono Herren Casual Kariertes Hemd Langarm Flanellhemd Holzfällerhemd Rot S","2","0.02%","2","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076FWKV7V","B06XYQKYNP","Summer Mae Damen A-line Lace Quaste Beiläufigkeit Herbst Kleid Retro-Look Dress,L (EU 38-40),Rot","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076FWKV7V","B06XYRGGZJ","Summer Mae Damen A-line Lace Quaste Beiläufigkeit Herbst Kleid Retro-Look Dress, XXL (EU 42-44),Helllila","2","0.02%","3","0.02%","67%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CKKFBBM","B06XYZMZ9V","Summer Mae Damen Tankini Retro Streifen Badekleider Hellblau M","6","0.05%","7","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07DFCNBRX","B06XYZPBV7","Summer Mae Herren Einfarbiges Langärmeliges Hemd Casual Baumwolle Freizeithemd","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CKKFBBM","B06XYZS6NS","Summer Mae Damen Tankini Retro Streifen Badekleider Rosa S","6","0.05%","7","0.04%","43%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06ZYS92SS","B06XZ1KL11","Summer Mae Damen Bikini-Set mit Volant Vintage Badeanzug","103","0.84%","141","0.88%","99%","40","0","38.83%","0.00%","€879.60","€0.00","40","0"
"B06ZYS92SS","B06XZ27GZV","Summer Mae Damen Bikini-Set mit Volant Vintage Badeanzug","238","1.95%","317","1.98%","93%","18","0","7.56%","0.00%","€395.82","€0.00","18","0"
"B076FWKV7V","B06XZ2GBMX","Summer Mae Damen A-line Lace Quaste Beiläufigkeit Herbst Kleid Retro-Look Dress,S (EU 34-36),Khaki","2","0.02%","2","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076FWKV7V","B06XZ37QQM","Summer Mae Damen A-line Lace Quaste Beiläufigkeit Herbst Kleid Retro-Look Dress,L (EU 38-40),Olive","0","0.00%","0","0.00%","0%","3","0","0.00%","0.00%","€29.70","€0.00","2","0"
"B076FWKV7V","B06XZ37ZL7","Summer Mae Damen A-line Lace Quaste Beiläufigkeit Herbst Kleid Retro-Look, XS (EU 32-34),Helllila","2","0.02%","3","0.02%","67%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B076FWKV7V","B06XZ3WZ4S","Summer Mae Damen A-line Lace Quaste Beiläufigkeit Herbst Kleid Retro-Look Dress,S (EU 34-36),Grün","7","0.06%","13","0.08%","69%","2","0","28.57%","0.00%","€19.80","€0.00","2","0"
"B076FWKV7V","B06XZ42T58","Summer Mae Damen A-line Lace Quaste Beiläufigkeit Herbst Kleid Retro-Look Dress,XL (EU 40-42),Olive","2","0.02%","2","0.01%","100%","1","0","50.00%","0.00%","€9.90","€0.00","1","0"
"B076FWKV7V","B06XZ4THHH","Summer Mae Damen A-line Lace Quaste Beiläufigkeit Herbst Kleid Retro-Look Dress,S (EU 34-36),Rot","5","0.04%","6","0.04%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06Y64P2WW","B06Y64P2WW","Summer Mae Damen Bikini Set Bademode mit Schnürung","7","0.06%","9","0.06%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073F85KC6","B06Y68W52F","Summer Mae Damen Hoher Taille Triangel Bikini Set Bademode mit Bunt Stickereien","7","0.06%","8","0.05%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06ZYS92SS","B06ZXW62V9","Summer Mae Damen Bikini-Set mit Volant Vintage Badeanzug","138","1.13%","203","1.27%","100%","49","0","35.51%","0.00%","€1,077.51","€0.00","49","0"
"B06ZYS92SS","B06ZYG4ST4","Summer Mae Damen Bikini-Set mit Volant Vintage Badeanzug","90","0.74%","134","0.84%","98%","32","0","35.56%","0.00%","€703.68","€0.00","32","0"
"B06ZYS92SS","B06ZYS92SS","Summer Mae Damen Bikini-Set mit Volant Vintage Badeanzug","1,154","9.43%","1,528","9.56%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B071WBKXJM","B06ZZXLW51","Summer Mae Damen Tankini-Set eine Schulterfrei Bademode Figurformender","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0718X6G4Z","B071115242","Mocotono Herren Elegant Polo Shirts Polohemd Slim Fit Kurzarm Hemd Männer Freizeit Haushemd","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0718X6G4Z","B0711158DY","Mocotono Herren Elegant Polo Shirts Polohemd Slim Fit Kurzarm Hemd Männer Freizeit Haushemd","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075SYKHDH","B0711Q8WDR","Mocotono Herren Langarm Kariertes Hemd Baumwolle Flanell Hemd mit Super Qualität Muti Plaid S","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CKKFBBM","B0711R9KHM","Summer Mae Damen Tankini Retro Streifen Badekleider Schwarz XS","19","0.16%","22","0.14%","73%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CKKFBBM","B0711R9KHN","Summer Mae Damen Tankini Retro Streifen Badekleider Schwarz XXL","29","0.24%","37","0.23%","100%","11","0","37.93%","0.00%","€273.35","€0.00","11","0"
"B075SYKHDH","B0711XBBFZ","Mocotono Herren Langarm Kariertes Hemd Baumwolle Flanell Hemd mit Super Qualität Rot und Dunkelblau S","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075SYKHDH","B0711XBC78","Mocotono Herren Langarm Kariertes Hemd Baumwolle Flanell Hemd mit Super Qualität Weiß und Dunkelblau M","2","0.02%","3","0.02%","33%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B071W61WYJ","B071214BG2","Summer Mae Damen Zweiteiler Badeanzug Bandeau Bikini Tankini","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0713QLG97","B07125GXYP","Summer Mae Damen Off-Shoulder Badeanzug Gemustert Badeanzug mit Volant Badekleid Druck","2","0.02%","4","0.03%","75%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0713QLG97","B0713QLG97","Summer Mae Damen Off-Shoulder Badeanzug Gemustert Badeanzug mit Volant Badekleid Druck","27","0.22%","33","0.21%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075SYKHDH","B07149VKWX","Mocotono Herren Langarm Kariertes Hemd Baumwolle Flanell Hemd mit Super Qualität Rot S","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075SYKHDH","B07149VLDC","Mocotono Herren Langarm Kariertes Hemd Baumwolle Flanell Hemd mit Super Qualität Rot M","3","0.02%","3","0.02%","33%","2","0","66.67%","0.00%","€27.98","€0.00","2","0"
"B071W61WYJ","B0714LPFKJ","Summer Mae Damen Zweiteiler Badeanzug Bandeau Bikini Tankini","2","0.02%","2","0.01%","50%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0718X6G4Z","B0718X6G4Z","Mocotono Herren Elegant Polo Shirts Polohemd Slim Fit Kurzarm Hemd Männer Freizeit Haushemd","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XDL72QQ","B071CP42PK","Summer Mae Damen Langarmshirt Blusenkleid Chiffion Bohemien Vintage Tunika Minikleid Rundhals","3","0.02%","4","0.03%","100%","1","0","33.33%","0.00%","€6.99","€0.00","1","0"
"B06XDL72QQ","B071D831NB","Summer Mae Damen Langarmshirt Blusenkleid Chiffion Bohemien Vintage Tunika Minikleid Rundhals","13","0.11%","15","0.09%","93%","1","0","7.69%","0.00%","€6.99","€0.00","1","0"
"B07CKKFBBM","B071F8K78X","Summer Mae Damen Tankini Retro Streifen Badekleider Schwarz S","11","0.09%","12","0.08%","0%","1","0","9.09%","0.00%","€24.85","€0.00","1","0"
"B06VXH8NYM","B071GQQD7Y","Summer Mae Damen Bademode Tief-V Bikini mit Push Up Effekt","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073RD7K4G","B071GTJSMZ","Summer Mae Damen Falten Tankini One Piece Bademode Vintage Retro Badeanzug","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073RD7K4G","B071GTKCRD","Summer Mae Damen Falten Tankini One Piece Bademode Vintage Retro Badeanzug","2","0.02%","2","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CKKFBBM","B071HV6ZCB","Summer Mae Damen Tankini Retro Streifen Badekleider Schwarz L","13","0.11%","17","0.11%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06VXH8NYM","B071KBQJ9V","Summer Mae Damen Bademode Tief-V Bikini mit Push Up Effekt","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06VXH8NYM","B071KBQNZ5","Summer Mae Damen Bademode Tief-V Bikini mit Push Up Effekt","1","0.01%","2","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B072LCJFNW","B071KZMY6D","Summer Mae Herren Longsleeve Poloshirt Gestreift Polo Shirt Casual Baumwolle","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CKKFBBM","B071LFK69M","Summer Mae Damen Tankini Retro Streifen Badekleider Schwarz M","15","0.12%","18","0.11%","56%","2","0","13.33%","0.00%","€49.70","€0.00","2","0"
"B075SYKHDH","B071P6G6FV","Mocotono Herren Langarm Kariertes Hemd Baumwolle Flanell Hemd mit Super Qualität Khaki L","0","0.00%","0","0.00%","0%","1","0","0.00%","0.00%","€13.99","€0.00","1","0"
"B0713QLG97","B071PFKGTL","Summer Mae Damen Off-Shoulder Badeanzug Gemustert Badeanzug mit Volant Badekleid Druck","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06ZYS92SS","B071RBF645","Summer Mae Damen Bikini-Set mit Volant Vintage Badeanzug","219","1.79%","346","2.17%","91%","57","0","26.03%","0.00%","€1,253.43","€0.00","57","0"
"B071RL6SM5","B071RL6SM5","Summer Mae Herren Elegant Polo Shirts Polohemd Slim Fit Langarm Hemd Männer Freizeit Haushemd , Blau - Label size: L UK size: M","1","0.01%","1","0.01%","100%","2","0","200.00%","0.00%","€10.40","€0.00","1","0"
"B071W61WYJ","B071SGP4ZN","Summer Mae Damen Zweiteiler Badeanzug Bandeau Bikini Tankini","3","0.02%","3","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CKKFBBM","B071VS9Y2M","Summer Mae Damen Tankini Retro Streifen Badekleider Schwarz XL","50","0.41%","67","0.42%","100%","10","0","20.00%","0.00%","€248.50","€0.00","10","0"
"B071W61WYJ","B071W61WYJ","Summer Mae Damen Zweiteiler Badeanzug Bandeau Bikini Tankini","29","0.24%","31","0.19%","6%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06VXH8NYM","B071X8SH7Y","Summer Mae Damen Bademode Tief-V Bikini mit Push Up Effekt","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06ZYS92SS","B071YC8FZY","Summer Mae Damen Bikini-Set mit Volant Vintage Badeanzug","292","2.39%","411","2.57%","89%","20","0","6.85%","0.00%","€439.80","€0.00","20","0"
"B06ZYS92SS","B071YCFJHT","Summer Mae Damen Bikini-Set mit Volant Vintage Badeanzug","77","0.63%","102","0.64%","96%","26","0","33.77%","0.00%","€493.74","€0.00","26","0"
"B06VXH8NYM","B0721PTYSL","Summer Mae Damen Bademode Tief-V Bikini mit Push Up Effekt","2","0.02%","3","0.02%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06VXH8NYM","B0721PV275","Summer Mae Damen Bademode Tief-V Bikini mit Push Up Effekt","1","0.01%","3","0.02%","67%","1","0","100.00%","0.00%","€18.88","€0.00","1","0"
"B06VXH8NYM","B0721PV6W2","Summer Mae Damen Bademode Tief-V Bikini mit Push Up Effekt","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06VXH8NYM","B0721PVCKV","Summer Mae Damen Bademode Tief-V Bikini mit Push Up Effekt","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075SYKHDH","B0725VLGKV","Mocotono Herren Langarm Kariertes Hemd Baumwolle Flanell Hemd mit Super Qualität Schwarz L","4","0.03%","6","0.04%","50%","1","0","25.00%","0.00%","€13.99","€0.00","1","0"
"B071W61WYJ","B0728K5SC8","Summer Mae Damen Zweiteiler Badeanzug Bandeau Bikini Tankini","2","0.02%","2","0.01%","50%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075SYKHDH","B072FFTC6J","Mocotono Herren Langarm Kariertes Hemd Baumwolle Flanell Hemd mit Super Qualität Muti Plaid M","2","0.02%","2","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06XGPY3CW","B072FFTZS8","Summer Mae Damen Neckholder-bikini Bikini-set Schnürung Vorn Gemustert Bademode für Damen","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075SYKHDH","B072FMY4VJ","Mocotono Herren Langarm Kariertes Hemd Baumwolle Flanell Hemd mit Super Qualität Dunkelblau XL","1","0.01%","1","0.01%","100%","1","0","100.00%","0.00%","€13.99","€0.00","1","0"
"B071W61WYJ","B072FQQZSL","Summer Mae Damen Zweiteiler Badeanzug Bandeau Bikini Tankini","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075SYKHDH","B072J7L582","Mocotono Herren Langarm Kariertes Hemd Baumwolle Flanell Hemd mit Super Qualität Rot und Dunkelblau XXL","1","0.01%","1","0.01%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B072JWG59F","B072JWG59F","Summer Mae Damen Chasuble Volants One Piece Monokini Badeanzug","2","0.02%","2","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06VXH8NYM","B072KK8C49","Summer Mae Damen Bademode Tief-V Bikini mit Push Up Effekt","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B072LCJFNW","B072LCJFNW","Summer Mae Herren Longsleeve Poloshirt Gestreift Polo Shirt Casual Baumwolle","1","0.01%","5","0.03%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06VXH8NYM","B072LPS556","Summer Mae Frauen Badeanzug Tief V-Ausschnitt Gekreuzter Rückenbänder Monokini mit Druck","3","0.02%","4","0.03%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075SYKHDH","B072LT99LL","Mocotono Herren Langarm Kariertes Hemd Baumwolle Flanell Hemd mit Super Qualität Khaki XL","2","0.02%","3","0.02%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075SYKHDH","B072LTDBVG","Mocotono Herren Langarm Kariertes Hemd Baumwolle Flanell Hemd mit Super Qualität Dunkelblau L","3","0.02%","5","0.03%","60%","1","0","33.33%","0.00%","€13.99","€0.00","1","0"
"B075SYKHDH","B072LTDQRC","Mocotono Herren Langarm Kariertes Hemd Baumwolle Flanell Hemd mit Super Qualität Schwarz XL","6","0.05%","8","0.05%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B0753ZQJLN","B072MML4VB","Mocotono Hemd Herren Kariertes Hemd Langarm Baumwolle Casual Hemd mit Super Qualität","2","0.02%","5","0.03%","20%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B075SYKHDH","B072PQ55W6","Mocotono Herren Langarm Kariertes Hemd Baumwolle Flanell Hemd mit Super Qualität Gelb L","5","0.04%","5","0.03%","80%","1","0","20.00%","0.00%","€13.99","€0.00","1","0"
"B075SYKHDH","B072PQWBGT","Mocotono Herren Langarm Kariertes Hemd Baumwolle Flanell Hemd mit Super Qualität Weiß und Dunkelblau L","5","0.04%","5","0.03%","80%","1","0","20.00%","0.00%","€13.99","€0.00","1","0"
"B075SYKHDH","B072PR393B","Mocotono Herren Langarm Kariertes Hemd Baumwolle Flanell Hemd mit Super Qualität Dunkelblau M","1","0.01%","1","0.01%","100%","1","0","100.00%","0.00%","€13.99","€0.00","1","0"
"B075SYKHDH","B072PRCFFJ","Mocotono Herren Langarm Kariertes Hemd Baumwolle Flanell Hemd mit Super Qualität Gelb XL","5","0.04%","7","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06VXH8NYM","B072R2PPXQ","Summer Mae Damen Bademode Tief-V Bikini mit Push Up Effekt","2","0.02%","2","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06VXH8NYM","B072R2RYSM","Summer Mae Damen Bademode Tief-V Bikini mit Push Up Effekt","1","0.01%","1","0.01%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B073H92MP6","B0734QXT7Q","Summer Mae Schwangerschafts Tankini/Umstands Bademode/Drucken/V-Neck Schwarz M","9","0.07%","11","0.07%","100%","3","0","33.33%","0.00%","€68.97","€0.00","3","0"
