"(父） ASIN","（子）ASIN","商品名称","买家访问次数","买家访问次数百分比","页面浏览次数","页面浏览次数百分比","购买按钮赢得率","已订购商品数量","订购数量 – B2B","订单商品数量转化率","商品转化率 – B2B","已订购商品销售额","已订购商品的销售额 – B2B","订单商品种类数","订单商品总数 – B2B"
"B07CYKXKXT","B07CM4BMTS","Summer Mae Conjunto de Bikini sin Hombro para Mujer con Volantes,Gris,L","1","0.05%","1","0.04%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CYKXKXT","B07CM67JFY","Summer Mae Conjunto de Bikini sin Hombro para Mujer con Volantes,Negro,S","2","0.09%","2","0.07%","50%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CYKXKXT","B07CM6VKPF","Summer Mae Conjunto de Bikini sin Hombro para Mujer con Volantes,Rosa,S","1","0.05%","1","0.04%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B06ZZ4212Q","B07CM8ZCFY","Summer Mae Traje de Baño para Mujer 2 Piezas Bikini de Alta Cintura con Volante, Talla EU 36-38","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CZFJ68Q","B07CMST25C","Summer Mae Mujer Traje de una Pieza Talla Grande con Franjas Rosa 6XL","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CZFJ68Q","B07CMXFT56","Summer Mae Mujer Traje de una Pieza Talla Grande con Franjas Zafiro Azul 5XL","1","0.05%","7","0.25%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CZFJ68Q","B07CMXHF3C","Summer Mae Mujer Traje de una Pieza Talla Grande con Franjas Zafiro Azul 6XL","1","0.05%","1","0.04%","100%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CZFJ68Q","B07CN7XR2X","Summer Mae Mujer Traje de una Pieza Talla Grande con Franjas Rosa 3XL","1","0.05%","1","0.04%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CZFJ68Q","B07CNFRHMZ","Summer Mae Mujer Traje de una Pieza Talla Grande con Franjas Zafiro Azul 3XL","1","0.05%","1","0.04%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CNFYNXM","B07CNFYNXM","Summer Mae Conjunto de Bikinis de dos Piezas Para Mujer Traje de Baño sin Tirantes Wave Point","22","1.01%","24","0.85%","8%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CQNWD45","B07CQNWD45","Summer Mae Vestido Ocasional De Ajuste Del Algodón con Acabado de Encaje para Mujer","110","5.07%","132","4.65%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CYKXKXT","B07CYKXKXT","Summer Mae Conjunto de Bikini sin Hombro para Mujer con Volantes","6","0.28%","7","0.25%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CYQLS1C","B07CYQLS1C","Summer Mae Racerback Rayado Tankini con Swim Briefs Bañador de dos Piezas para Mujer","1","0.05%","1","0.04%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CZ9XX15","B07CZ9XX15","Summer Mae Mujer 1 Pieza Cuello alto con un Escote en Malla","2","0.09%","2","0.07%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07CZFJ68Q","B07CZFJ68Q","Summer Mae Mujer Traje de una Pieza Talla Grande con Franjas","1","0.05%","2","0.07%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07D4F1XWG","B07D4F1XWG","Traje de Baño Premamá Tankini Floral Halterneck para Mujer","2","0.09%","2","0.07%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07D4FHXRQ","B07D4FHXRQ","Traje de Baño Premamá Tankini Floral Halterneck para Mujer","3","0.14%","3","0.11%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07D4FLMMZ","B07D4FLMMZ","Summer Mae Traje de Bano Rayas Tankini de 2 Piezas para Mujer","3","0.14%","3","0.11%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
"B07FM9MRP2","B07FM9MRP2","Summer Mae Tankini Floral Halter Embarazo Traje de Baño Dos Piezas de Maternidad para Mujer","10","0.46%","11","0.39%","0%","0","0","0.00%","0.00%","€0.00","€0.00","0","0"
